0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,class
0.22884694,-0.2749767,-0.62751603,0.3719026,0.294773,0.03737787,-0.837952,-0.10655535,-0.33908772,0.90019715,0.1580788,-0.29189566,0.6626033,0.19678885,-0.29817155,0.12379243,0.11267003,0.75364566,-0.057820488,0.011189433,-0.117653266,0.19021773,0.3868929,-0.243286,0.18373439,0.4932817,0.06768011,-0.45820034,-0.17231067,-0.43332586,-0.05036042,-0.3412005,-0.12380947,-0.53325725,-0.10606244,0.04363931,0.20160177,0.04667388,-0.48940098,-0.02647955,0.3571044,0.2623382,0.5692593,1.213203,0.012268088,0.08312378,0.2615231,0.2777167,-0.50143147,0.13640282,0.38166338,0.65186197,0.19501027,-0.10484082,0.055141985,0.6118803,0.05382629,0.13537283,0.027150473,0.5711889,0.10370874,-0.5101571,0.44801068,0.074749686,-1.0458468,0.67426556,-0.47270536,0.536236,-0.2670389,-0.87190336,0.44453713,0.6371135,-0.19694461,-0.25470445,-0.36605057,-0.43578166,-0.06604641,0.29556996,-0.09110219,0.05059562,-0.18634948,0.15381643,0.44299188,0.22662576,-0.003262487,-0.22171016,0.12349715,-0.67664135,-0.14952287,-0.5587716,-0.016824435,-0.006995227,-0.16929731,0.25356415,-0.29417306,-0.20034851,-0.27811655,-0.25049487,-0.36568645,-0.7708578,-0.40971717,-0.04556165,-0.4143437,-0.44878185,-0.18439925,-0.051351268,-0.000196618,-0.389085,-0.50563675,0.118539006,0.5207897,0.49322522,0.3664906,-0.33861366,0.33343342,0.59570366,0.552468,-0.39829588,-0.5369906,0.10853587,0.14853354,-0.047776766,0.11165091,0.2271914,0.29298177,0.11864207,0.26800585,0.05962904,-0.15869625,0.15709329,-0.5432042,-0.017264912,-0.27315027,-0.14814511,0.80918944,0.29341617,0.21954565,-0.57309234,-0.43200463,-0.03004607,-0.49778053,0.6629973,-0.52468663,0.53506464,0.31969333,-0.7650756,-0.56019205,-0.002217733,-0.08518427,-0.036066625,-0.17059444,-0.19482459,0.080442905,0.28659454,0.026820054,-0.5415139,-0.15718645,0.41207,0.561937,-0.24765779,-0.7665981,-0.50306576,1.2799889,-0.027445957,-0.20721921,-0.15111811,-0.107287504,0.6142295,-0.53092366,-0.18243253,-0.31906083,0.02059791,-0.14890629,-0.056697592,-0.8317955,-0.29191557,-0.5337644,-0.17707492,0.29072574,0.14681281,-1.2518148,-0.03010342,-0.3750711,-0.45831376,-0.20388275,-0.18728893,-0.062743485,-0.2551577,-0.003607479,0.59652776,1.0943536,-0.08963413,-0.15628254,-0.094999574,0.35846648,0.17796648,-0.12968215,0.113216445,-0.14582357,0.29040664,uncensored
0.46611068,-0.57085806,-0.85496897,0.07095451,0.020971553,-0.11368454,-0.5316019,-0.61199266,-0.015782487,0.8808445,-0.11792007,-0.031282444,0.5028859,0.24683322,-0.2869869,-0.16284329,0.037296344,0.8310473,-0.15897433,0.173007,-0.045311928,-0.08876411,0.48830956,-0.3882421,-0.06568551,-0.105436675,0.4637543,-0.24706736,-0.3764631,-0.66296136,0.2897622,-0.7996875,0.057628732,-0.26275852,0.05803875,-0.1919331,0.4851378,0.18965626,-0.9863374,-0.11860772,0.25799277,0.013371203,0.2877927,1.297456,-0.35875437,-0.11140316,0.5392651,0.45523694,-0.38785407,0.2615549,0.2161285,1.0129939,0.2509792,0.3461479,0.12657717,0.53930634,-0.35003754,0.18347567,0.386818,-0.39969122,0.4039299,-0.47593868,0.39904177,0.437366,-0.6637358,1.0270958,-0.5143603,-0.05880432,-0.4050669,-1.0170553,0.3346439,0.238807,-0.1469935,-0.15403356,-0.27953464,-0.14279146,0.0341358,0.07569521,0.29648677,0.3152246,-0.3644345,0.049724348,0.37478018,0.42486224,-0.32696682,-0.5772872,-0.29811776,-0.18021855,-0.007019699,-0.54263145,-0.60031134,-0.09705272,0.058650885,0.40717328,-0.7907151,-0.22137854,-0.37681225,-0.34995762,-0.48526317,-0.93524843,-0.12608215,0.17236565,-0.019933335,-0.77883697,0.14216696,0.043361254,-0.19800177,-0.08517783,-0.7663602,0.40399975,0.7980675,0.42954537,0.022425953,0.03215669,0.08387174,0.2142461,0.3243531,0.12994882,-0.29830983,0.1911616,0.17281565,-0.14974321,-0.051549032,0.1745682,0.097059414,0.39959145,0.2814822,-0.039041024,-0.085492775,-0.12942317,-0.1433669,-0.0471465,0.25680056,0.28554845,0.16311103,0.5852191,0.4881012,-0.003491667,-0.57615274,-0.1459181,-0.32041627,-0.14753841,-0.15349959,0.44153833,0.37226146,-1.3422277,-0.18778904,-0.3963886,-0.19954234,0.17003097,-0.5498766,-0.5209241,0.34149647,0.14709648,-0.024416208,-0.327141,-0.51437557,0.1828693,1.2146345,-0.75617313,-0.6820556,-0.6482273,0.885259,-0.5084907,-0.6074605,0.11234513,0.14689474,0.46287808,-0.5305761,-0.23260976,0.16329017,-0.356205,-0.23655619,-0.33856776,-0.35971397,-0.16715282,-0.67211014,0.31198722,0.71629196,0.5934121,-0.8288654,-0.02764007,-0.69363034,-0.38952923,-0.29141715,-0.32926747,0.086210206,0.17606339,-0.014204951,0.39549336,0.5500255,0.086124584,0.21035847,-0.03011446,0.2735841,0.17286274,-0.30815628,-0.07458978,-0.1280325,-0.031351075,uncensored
0.83726203,-0.8504622,-1.1888757,0.6541347,0.34070137,0.65077895,-0.69976807,-0.7966129,-0.08410345,1.2635415,0.38621467,-0.07950283,0.46636638,0.57031643,-0.030243715,-0.6605244,0.715082,1.50746,-0.6498971,0.003667659,0.22158761,0.22757632,0.80574375,-0.7657004,0.45862618,0.1493466,-0.032317337,-0.34704334,-0.51126474,-0.81463015,0.40048575,-1.1856195,0.27789587,-0.9541779,0.01989829,0.22341523,0.6797577,0.31736344,-1.3660347,-0.32782727,-0.15965587,0.57817346,0.48741597,2.1941597,0.026572742,-0.15055758,0.86014295,0.7932176,-0.20105837,0.09623908,0.36108392,1.312487,0.01763387,0.055347964,-0.043068156,1.1077791,-0.7446601,0.33770904,0.70072514,0.10473897,0.38344502,-0.7713422,0.58881634,0.15232667,-0.80200624,0.997373,-0.5483736,0.79858226,0.095413424,-1.2914261,0.58242327,0.4655869,-0.5204305,0.105908886,0.116306655,-1.0725604,-0.06468849,0.19811907,0.55379254,0.51343465,0.21774325,-0.033517707,0.50697464,0.028224595,-0.76777995,-0.17905988,0.047804248,-0.7089435,-0.39459613,-0.65364444,0.10099779,0.009218132,0.8070965,0.07516092,-0.6063411,-0.7027645,-0.679967,-0.25358596,0.065144286,-1.5132096,-0.26662892,-0.5427457,-0.46038273,-0.8547611,-0.259891,-0.47064963,-0.12425949,-0.39081186,-0.6996217,0.6158765,1.3676176,0.1056654,0.69555706,-0.33706877,0.37215734,0.8896384,-0.08866268,-0.10893932,-0.026553432,0.78896314,0.3550051,0.12483921,0.47767636,0.48783976,0.5616829,0.5155057,0.09249314,-0.6007551,-0.041272704,-0.3502271,0.18559295,-0.04985389,-0.0404003,0.030680474,0.91334975,0.19052996,0.47423786,-0.5591438,-0.9278709,0.6362789,-0.7239976,0.21416716,-1.4512097,-0.016650124,0.5329379,-1.567587,-0.52261513,-0.99622285,-0.28833193,0.047276627,-0.58287156,-1.0301689,0.10645799,0.82897514,0.31890363,-0.12157948,-0.9220643,0.68522,1.8565594,-0.4120352,-0.7924396,-0.38047528,1.2681888,-0.23112652,-0.77165526,0.078029126,-0.31354854,0.29533416,-1.0649456,-1.1851782,-0.07017176,-0.40493673,-0.024224129,-0.28976268,-0.6200688,-0.71336895,-1.0731258,0.3454295,0.5291449,0.19554362,-2.001693,0.06986299,-0.4733929,-0.69048226,0.13387018,-0.62186015,0.07743741,0.44554326,-0.12482277,0.7842343,0.7958816,-0.27094042,-0.06585102,0.096856706,-0.04241304,-0.12500049,-0.47057045,-0.520549,0.3763745,-0.23825382,uncensored
0.7316947,-0.34150112,-1.3827074,0.28065595,0.17276223,-0.02903111,-0.6846961,-0.6547242,-0.02079957,0.8517941,0.11746502,-0.086328015,0.54813796,0.5000631,-0.20670317,-0.3060005,0.5157967,1.0621896,-0.33060914,-0.07215888,-0.23878147,-0.083723515,0.45625457,-0.33195317,0.7021644,0.23147316,0.29306436,-0.114078514,-0.2273808,-0.4409193,0.31039676,-1.1033429,0.021599736,-0.9992185,0.008996409,-0.1424465,0.6101061,0.41244653,-1.0521636,0.2935175,0.34098047,0.3874246,0.14326268,1.8054084,-0.07148211,-0.047384296,0.48554555,0.67866814,-0.3269107,0.21850309,0.1821211,1.1444923,0.019106256,0.17201774,-0.19276825,0.5960393,-0.6302129,0.33173186,0.504002,0.21569479,0.45128897,-0.21229002,0.29313633,0.56174695,-0.6922396,1.0473795,-0.59128976,0.45621374,-0.5563305,-0.9765562,0.3786965,0.6309422,-0.16161811,-0.1021197,-0.1122901,-0.43846837,-0.07913575,-0.094299875,0.33822095,0.42397803,-0.24986523,0.1391228,0.38831443,0.16599813,-0.3159581,-0.6766258,0.20658556,-0.5909648,-0.397006,-0.85129744,-0.21708488,-0.16335478,0.022989322,0.31575286,-0.38770598,-0.67715514,-0.53559995,-0.29658562,-0.47337487,-1.1824374,0.14629827,0.115481004,0.11538917,-0.5444666,-0.33945844,-0.049468987,-0.18554732,-0.25187546,-0.8477731,0.62674415,1.132058,0.43970388,0.25699437,-0.30303618,0.11592749,0.73510706,0.28148225,0.12638074,-0.38651735,0.053328514,0.5657073,-0.16180956,0.20241065,0.07856727,0.39443302,0.16275105,-0.08644097,-0.2559357,-0.39078778,-0.16450925,0.098418824,0.061356697,-0.08971627,0.34361127,0.57051426,0.66784656,0.32474542,-0.52788913,-0.9740937,0.26581115,-0.71120524,0.32101408,-0.7009914,0.50900626,0.30267367,-1.4855924,-0.48858106,-0.7909448,-0.48047101,0.046736587,-0.42097467,-0.52664596,0.13453175,0.40521905,-0.013864436,-0.45946723,-0.5790496,0.29749253,1.4330951,-0.6047012,-0.87986,-0.2911908,1.0166011,-0.4276791,-0.5395987,0.21292101,-0.26990253,0.5524428,-0.8705284,-0.5179133,0.0579127,-0.37234434,-0.06854194,-0.21963443,-0.6297024,0.019130806,-0.3453619,0.40021077,0.5657188,0.44372746,-1.2554744,-0.2628965,-0.35368124,-0.48576483,-0.45355308,-0.5821301,-0.10149799,0.12705335,0.2090161,0.5685594,0.8032505,-0.059908677,0.29917875,0.022668066,0.22699642,-0.13220534,-0.17055671,-0.2176032,-0.45020983,0.15907812,uncensored
0.7483529,-0.50909543,-1.1268836,0.10959764,0.05697333,-0.001958249,-0.53866786,-0.29980853,-0.13979374,1.0469465,0.10220016,0.053521596,0.6365399,0.37408808,-0.111560255,-0.06615189,0.38972434,1.221808,-0.20942512,-0.014207874,0.005424238,-0.053535447,0.4335831,-0.3444758,0.44210282,0.24270539,0.35349286,-0.28496763,-0.46531335,-0.4674862,-0.047248505,-1.0454394,-0.21389647,-0.7454728,0.08325747,0.11191547,0.6285308,0.5229195,-1.1954584,0.13798283,0.31459603,0.23787843,0.20137289,1.5047023,-0.072698615,0.03224094,0.54618543,0.65241015,-0.401956,0.21782988,0.1413465,1.0597528,0.043716114,0.2783491,-0.10955202,0.8352683,-0.3967973,0.39340684,0.4938989,0.05910526,0.61098707,-0.5315761,0.47261533,0.2549379,-1.020917,1.0741396,-0.49371573,0.68892235,-0.4251555,-1.24674,0.44020846,0.49330947,-0.13711987,-0.47364098,-0.24164756,-0.520298,-0.006102138,0.32393655,0.24276459,0.16539693,-0.36976016,-0.018746503,0.5096251,0.12145555,-0.418829,-0.3600248,-0.25160164,-0.3392388,-0.30250937,-0.59746104,-0.47017485,-0.036159832,-0.13358064,0.16757292,-0.55657905,-0.35082147,-0.35589072,-0.5041868,-0.61152303,-1.1677064,-0.18375361,0.061862394,0.119473375,-0.62717867,-0.16711684,0.057718284,0.22899963,-0.20236479,-0.8562205,0.48154417,0.8945305,0.5311143,0.609597,0.23162062,0.21161292,0.67486167,0.1271576,-0.13081127,-0.33745205,0.30560657,0.511214,-0.09654299,0.001914214,0.12634961,0.29302937,0.47601804,0.013361008,-0.28160122,-0.25181693,-0.023534939,-0.07832264,-0.29536337,-0.015202605,0.38946062,0.5429787,0.50453776,0.2971392,-0.63337106,-0.4316064,-0.10311582,-0.7695876,0.42780197,-0.44303927,0.3984236,0.27617657,-1.6955119,-0.24662203,-0.93705475,-0.30339572,-0.2000794,-0.5905525,-0.5117243,-0.17504789,0.5066925,-0.040061746,-0.35793304,-0.44275433,0.1355548,1.1240594,-0.6782598,-0.5971286,-0.5785103,0.9230232,-0.20014288,-0.4054132,0.048793018,0.000387375,0.62124544,-0.393886,-0.7962763,-0.23789135,-0.39800966,-0.09961121,-0.17002064,-0.9225188,-0.2131275,-0.43603086,0.54490465,0.53789204,0.67277557,-1.0731996,-0.123578265,-0.57724094,-0.50123256,-0.17605338,-0.7847418,-0.1028731,-0.0503485,-0.040772744,0.5262721,0.62752557,0.3141623,0.33153787,-0.31178832,0.34771305,0.21790653,-0.04128407,-0.25078395,-0.33630475,-0.20044824,uncensored
0.5056543,-0.38047945,-1.364704,0.4627018,0.21268457,0.21126972,-1.1861682,-0.6261713,0.060390495,1.2384133,0.17982967,-0.011501193,0.30857408,0.22820877,-0.43475434,-0.45294544,0.4880926,0.7456262,-0.71366096,-0.06444088,-0.25368756,-0.43676957,0.7679248,-0.50094026,0.25013405,0.3178251,0.056258257,-0.5824844,-0.3788498,-0.68212456,0.5847366,-0.9742897,-0.031704463,-0.59683293,0.082600854,-0.18599705,0.4147941,0.027797973,-1.1249117,0.11610253,-0.13977937,0.7162153,0.040580183,1.8436449,-0.3257488,-0.039188493,1.2091483,0.90707374,-0.5458965,-0.005523459,-0.22213614,1.1496888,0.13223663,0.3483712,0.08851101,0.92510015,-0.6621974,0.791803,0.37277377,0.08410129,0.5413912,-0.4640274,0.81369203,0.16769598,-0.86673623,0.8941276,-0.6979926,0.50783235,-0.46222594,-1.0024903,0.15565673,0.54703796,-0.5565496,0.11046974,-0.23330325,-0.73168945,0.43787843,-0.022927852,0.30668935,0.4074064,-0.15625775,0.17455482,0.5142379,0.3431059,-0.5679306,-0.3492579,-0.08077278,-0.5848635,-0.28093898,-1.0894334,-0.44161648,-0.25774148,0.39442447,0.5834653,-0.38725913,-0.38104525,-0.78982383,-0.28341725,-0.1551013,-0.4048533,0.29861948,0.0660283,-0.4176899,-1.0546657,-0.33502948,-0.11567392,-0.25464845,-0.42326033,-0.56114954,0.8983745,0.9930003,0.005788624,0.026639571,-0.60809815,0.32667914,1.1263132,0.08915184,-0.07253491,-0.028596556,0.17521688,0.40301624,-0.17336717,0.24166708,0.26740408,0.26770175,0.28378022,0.33322978,-0.23400667,-0.42933208,-0.67058676,0.13312642,-0.06543886,0.06461214,-0.23180515,0.83742964,0.50106084,0.5836874,-0.18180978,-0.881576,0.46003762,-0.659407,0.17888921,-0.7816723,0.41047627,0.7480008,-1.4750272,-1.0409901,-0.5825126,-0.32089356,0.06542884,-0.5403964,-0.5988421,-0.23340401,0.59512454,0.33562687,-0.5258354,-0.77170944,0.09344313,1.754063,-0.9076999,-1.2044891,-0.34411523,1.127865,-0.17620033,-0.45436737,0.08089968,-0.36666322,0.4855871,-1.1806275,-0.69598734,0.37769628,-0.5869073,-0.09853349,-0.000552939,-0.70946866,-0.3291472,-0.70007753,0.050966416,0.44872344,0.43891498,-1.7062519,-0.41199088,-0.38126418,-0.17803137,-0.001683316,-0.4886669,-0.43229827,0.00073457,-0.01686648,0.6211382,0.8320221,0.29230404,0.2698372,-0.22260904,0.09700098,0.32381034,-0.40715215,-0.33900926,-0.34284973,-0.22419296,uncensored
0.81074196,-0.63728267,-1.0237877,0.02425395,-0.06682043,0.23890765,-0.48143122,-0.7718109,0.32919908,0.9476512,-0.10458465,-0.002149479,0.38108853,-0.1855364,0.15268297,-0.24182682,0.42845672,1.3787872,-0.13285153,0.0511998,-0.0903712,-0.50764537,0.9380142,-0.7416914,0.27685302,0.08505655,0.38095927,0.2293789,0.13599242,-0.66711223,0.21662544,-0.78837454,0.4585007,-0.55567527,0.25045174,0.19823521,0.786427,0.45537192,-1.3637439,0.30323267,-0.039045222,0.1558548,0.6125217,1.9740043,-0.12152504,-0.24451236,0.37447906,0.6831141,-0.034907293,0.38725066,0.13111506,0.9360342,0.3634393,0.044195462,-0.48383698,0.70017684,0.039237928,0.5238749,0.4747761,0.08447784,0.5206718,-0.6180101,0.44186342,0.61978185,-0.8765022,0.8872137,-0.11344363,0.44210085,-0.57938594,-0.9976745,0.50030553,0.68440676,-0.07413173,-0.2282421,-0.31088987,-0.546267,-0.6792626,-0.019868908,0.09652199,0.12912434,-0.5108487,0.15662827,0.22973919,0.5690419,-0.500411,-0.25022408,-0.40372944,0.012173237,-0.058797166,-0.7313442,-0.23008768,0.34085146,-0.117590316,0.6213193,-1.0524567,-0.38189235,-0.56340593,-0.14792226,-0.7656098,-1.110056,-0.19611019,-0.006606692,0.21411717,-0.52048737,-0.6881418,0.1853774,-0.018805407,-0.13841166,-1.1615336,0.08835119,0.8821184,0.21993795,0.7387938,0.08764734,0.073638186,0.71472704,0.08444475,-0.37675044,0.3707465,0.74745744,0.41915175,0.16286588,0.012911931,0.1336173,0.52015394,0.7024021,0.34986696,-0.27656704,-0.2538706,-0.030575948,-0.21422035,0.15710908,-0.33308056,-0.00162657,0.43253815,0.6006171,0.423155,-0.4159073,-0.7154609,-0.14421445,-1.1284224,0.26265144,-0.68055624,-0.16484106,0.48230323,-1.4684749,-0.18766308,-1.0286071,-0.45711222,-0.08854561,-0.45807672,-0.6741223,0.044800624,-0.21026099,0.06877091,-0.30678064,-0.52293485,0.23643549,0.8860144,-1.1453569,-0.015416891,-0.24499579,1.151882,-0.9822491,-0.7882318,-0.17806798,0.33293068,0.14927055,-0.75937927,-0.2975108,-0.3550991,-0.3698575,-0.4689747,-0.045187008,-0.03748087,-0.3446321,-0.27649397,0.118163005,1.2113229,0.12812316,-0.9871323,-0.22958809,-0.13250303,-0.7001692,0.14073455,-1.0123942,-0.23072326,0.12974209,0.61942846,0.46756116,0.8551832,0.49231908,0.65015256,0.010534559,0.14344236,0.47864434,0.2644355,-0.10942604,-0.45138696,-0.05730299,uncensored
0.59307593,-0.41637138,-1.1624271,0.33456227,-0.16836317,0.12018931,-0.5382994,-0.3833891,-0.005338788,0.9078964,0.003364656,-0.18557768,0.663734,0.09640201,-0.21078835,-0.22646372,0.2225276,0.9471719,-0.26320988,-0.026505351,-0.09912639,-0.050725356,0.4511387,-0.45622426,0.33546326,0.22302148,0.40600523,-0.21563984,-0.18805405,-0.6502896,0.20500565,-0.95876396,0.04967775,-0.67281204,-0.003581572,0.009641016,0.7630486,0.1654926,-0.98705,-0.026455957,0.008384363,0.013448151,0.2564745,1.4464262,-0.23171102,0.004227292,0.63038886,0.5188804,-0.46595207,0.21582942,0.36393082,1.1348746,0.12130422,-0.13186081,-0.34370512,0.51413804,-0.35731584,0.40180138,0.42664462,0.11150417,0.16668543,-0.4374434,0.4077408,0.3524248,-1.0870106,0.99190426,-0.31344572,0.56565773,-0.25275433,-1.1497865,0.3839709,0.56064045,-0.1467403,-0.33950487,-0.19200628,-0.49238244,0.16640119,-0.10705741,0.3887596,-0.092531405,0.013005117,-0.14454798,0.4898846,0.2700856,-0.33225453,-0.43091866,-0.23901172,-0.39285365,-0.24317329,-0.6792015,-0.42831078,-0.22048956,0.14272031,0.3112135,-0.6977756,-0.6350201,-0.564156,-0.54313105,-0.48532712,-0.6468101,-0.33140025,-0.14655632,-0.46280533,-0.7475281,0.3333529,-0.035850752,0.13548389,-0.1938081,-0.7929053,0.7313937,0.971615,0.2602113,-0.12483621,0.15107733,0.095197834,0.4780375,0.25916496,0.05850284,-0.026028335,0.18298954,0.44517672,-0.048477266,0.20986183,0.54003996,0.37634632,0.07425978,0.33444172,-0.21968193,-0.4621565,-0.26182696,0.054640878,-0.27050874,0.16101602,0.20462054,0.54605657,0.30322063,0.39117467,-0.27557412,-0.5207025,0.100996375,-0.5255851,0.1807995,-0.8505875,0.39926925,0.13771327,-1.5522419,-0.43991745,-0.40702537,-0.15144263,-0.215746,-0.43688875,-0.6846949,-0.08557752,0.37644368,-0.011247471,-0.28897253,-0.6634171,0.331139,1.2320971,-0.84149545,-0.43711287,-0.67204106,0.77809256,-0.16457528,-0.6625813,0.026124781,0.21900512,0.5216309,-0.36421472,-0.7576399,-0.02023034,-0.6193945,-0.17186566,-0.3762393,-0.4556304,-0.2721883,-0.7422779,0.21229874,0.6170362,0.5511083,-1.1672908,-0.065114446,-0.24003461,-0.59061545,-0.20104223,-0.37384543,-0.09808181,0.18317337,0.15797348,0.21161307,0.46560964,0.055378404,0.5298553,-0.34263018,0.31290266,0.043697808,-0.34559554,-0.087428145,-0.11975677,-0.10505041,uncensored
0.8614716,-0.5692129,-0.9321878,-0.14820544,0.47291672,0.09039327,-0.8022869,-0.5096224,-0.19353889,0.78214353,0.13014027,0.36218885,0.42297307,0.28626114,-0.2095992,-0.23977579,0.36715314,1.0137233,-0.5292562,0.12671162,-0.322237,-0.040702578,0.33114654,-0.2181861,0.32506397,0.108402885,0.45566806,-0.35171866,-0.4012945,-0.4199013,-0.29295057,-0.88853705,0.3743396,-0.26828513,-0.29022068,0.27606443,0.8220233,0.040585086,-1.1814085,0.041905925,-0.011727546,0.027042573,-0.12799622,1.2740704,0.008978544,0.21356925,0.6019515,0.6247454,-0.46448946,0.39422923,0.23284884,1.0458684,-0.22224635,0.3573349,0.1774328,0.6602755,-0.4730525,0.12096817,0.6622132,0.28474647,0.3461222,-0.22668946,0.55619437,0.43258533,-0.9269981,1.0718244,-0.5126971,0.3302463,-0.122488834,-1.1302806,-0.11294863,0.24211554,-0.24720576,0.42555386,-0.21236794,-0.15906392,0.16089742,-0.35308158,0.09975647,0.48745316,-0.22592881,-0.03269352,0.60232705,0.65096414,-0.40312886,-0.2238977,-0.5419016,-0.32015696,-0.3832419,-0.34714973,-0.54395187,-0.12217863,-0.10375976,0.4118831,-0.61527413,-0.39842057,-0.61189777,-0.4342265,-0.2968785,-1.0602678,-0.27631253,0.12561792,-0.46433824,-0.60830826,-0.3236734,-0.16140257,0.49305817,0.07732774,-1.0510517,1.022539,1.054038,0.7659329,-0.045256667,-0.30942672,0.173263,0.5768231,-0.30875695,0.17167547,-0.14530267,0.52639407,0.4957239,-0.049091965,0.41341913,0.27919587,0.14195605,0.4182978,0.0957116,-0.4665656,-0.21930474,-0.14729854,0.24131578,-0.007651143,-0.030272352,0.47663328,0.10162606,0.73296744,0.23287334,-0.65182155,-0.8353171,-0.2262775,-0.6635212,0.2497295,-0.1787928,0.4801277,0.27396807,-1.5976235,-0.45677412,-0.57490605,-0.19925046,-0.22706245,-0.53439426,-0.5553417,-0.07917654,-0.0949996,0.36850762,-0.8392885,-0.27773008,-0.13859126,1.0674475,-0.63017875,-0.37062225,-0.22085914,0.8241562,-0.14936043,-0.38693827,0.054784376,-0.06501582,0.7156365,-0.39249587,-0.7677536,-0.05605673,-0.27347073,-0.2505384,0.042483494,-0.9089219,-0.23889278,-0.00938274,0.20865738,0.7254223,0.59668595,-0.96856403,-0.3663649,-1.034105,-0.34103298,-0.76551414,-0.5199003,0.05490431,-0.57964605,0.108387835,0.7593608,0.66951764,0.21160631,0.46370825,-0.32962698,0.10032148,-0.009278555,-0.4697984,-0.4937557,-0.1365763,-0.099857494,uncensored
0.7496191,-0.35349894,-1.3578287,0.04558587,0.011113962,-0.10913007,-0.96445566,-0.33128422,-0.41410348,0.94930255,0.26197886,-0.19577461,0.51722753,0.10034392,-0.05327247,-0.16979948,0.8985067,1.3865759,-0.51586777,0.044046763,0.12647983,-0.09137943,0.41636658,-0.33261594,0.4500657,0.32373026,0.65424186,-0.51482826,-0.29931536,-0.485496,0.16173488,-1.0690838,0.077478506,-0.90791065,0.18986039,0.11504904,0.650029,0.39787066,-1.500395,-0.14584357,0.32899818,0.2984476,0.21256158,1.8573996,0.37215987,0.13009542,0.4842665,0.59760904,-0.4425754,0.41655487,0.465013,1.5407125,-0.14799108,0.48718148,-0.2763886,0.87194246,-0.3501871,0.60832536,0.408329,0.07009974,0.7710932,-0.6052774,0.65418947,0.5138041,-1.2998165,1.1286682,-0.5793895,0.8289541,-0.28904617,-1.290319,0.7338945,0.5204927,-0.51724064,-0.3115972,-0.06518571,-0.9433831,-0.2889063,0.2879989,0.35695627,0.33376646,-0.46253932,-0.2467597,0.44307128,-0.022791548,-0.20244458,-0.56832457,-0.34292817,-0.43334636,-0.37443995,-0.8625149,-0.14452797,-0.04173472,-0.21217084,0.045820914,-0.5152105,-0.34787703,-0.6035867,-0.58058536,-0.3334666,-1.0768943,-0.29193997,0.46769065,0.061606485,-0.55717826,-0.56301177,0.13294227,-0.33993015,-0.35975713,-1.0558132,0.651296,1.1626356,0.6553612,0.54373485,0.017524408,0.55176944,0.549996,0.1357927,-0.04923083,-0.25347966,0.53296554,0.7333687,0.04023229,0.54741555,0.26909545,0.5840968,0.6474531,-0.16225256,-0.10664792,-0.48392642,0.048470538,-0.042632308,0.11306277,-0.100792095,0.084353305,0.9176742,0.9247352,0.5028345,-0.8462659,-0.43213052,-0.13634832,-0.7756697,0.29624665,-0.77018225,0.65112346,0.10223001,-1.6861248,-0.40158257,-0.91881573,-0.5329477,-0.1898936,-0.8259915,-0.6898621,-0.41185448,0.2854962,-0.1308788,-0.40843922,-0.39755833,0.31659287,1.3128556,-0.6325005,-0.7149654,-0.48903635,1.041553,-0.6128791,-0.45391592,0.47823364,0.19241452,0.38236663,-1.1435823,-0.6601757,-0.25375327,-0.27869362,-0.55253017,0.051089812,-0.77610207,0.34364763,-0.4040269,0.4021399,0.7511472,0.45157728,-1.5384713,-0.47458428,-0.2618514,-0.74247223,-0.5404274,-0.9772574,-0.37442273,-0.3125906,0.474261,0.64509624,0.7693659,0.093927644,0.30637684,-0.2615405,-0.07558597,0.19641872,-0.2901048,-0.46754393,-0.19289267,-0.05471656,uncensored
