idx,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category,class
29585,3.753,2.0,1.0,1.0,1.0,19.0,14.0,5.0,3.0,1.0,6.0,16.0,3.0,0.0,7.842105,5.0,0.0,1.0,14.0,1.0,0.0,285.7143,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.7857143,0.0,1.8884830000000001,0.0,0.001456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,uncensored
29614,4.601757,1.0,12.0,1.0,3.0,35.0,20.0,4.0,7.0,0.85,7.0,31.0,4.0,0.0,6.8,7.0,4.0,3.0,6.6666669999999995,0.0,0.6666667,233.3333,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.8717661,0.0,0.85,0.01881438,1.9143259999999998,0.0,0.001456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,uncensored
29619,5.078817,2.0,10.0,1.0,6.0,117.0,80.0,12.0,22.0,0.8625,37.0,89.0,28.0,0.0,7.5897440000000005,28.0,3.0,6.0,13.333329999999998,0.0,0.125,290.0183,0.5,6.0,0.0,0.0,68.0,1.0,4.0,1.410199,0.0,0.85,0.02913194,1.8377310000000002,0.0,0.001456,4.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,uncensored
29643,4.012054,1.0,11.0,1.0,10.0,125.0,80.0,11.0,20.0,0.8125,29.0,101.0,24.0,0.0,7.184,40.0,0.0,10.0,8.0,1.0,0.54,302.9393,0.5,26.0,0.0,0.0,68.0,0.0,6.0,1.8057740000000002,0.0,0.85,0.055901599999999996,1.4096799999999998,0.0,0.001456,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,uncensored
29698,4.685,2.0,1.0,1.0,2.0,41.0,28.0,5.0,8.0,0.9642857,11.0,35.0,6.0,0.0,7.219512,13.0,0.0,2.0,14.0,0.0,0.25,250.0,0.0,8.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.8214286,0.0,2.069359,0.0,0.001456,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,uncensored
29829,4.509189,2.0,7.0,1.0,6.0,91.0,56.0,7.0,13.0,0.8928571,21.0,83.0,7.0,0.0,6.511111,33.0,1.0,6.0,9.333333,0.3333333,0.1761905,360.6061,0.8333333,19.0,0.0,0.0,48.0,0.0,5.0,1.375844,0.0,0.8571429,0.03209794,1.409698,0.0,0.001456,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,uncensored
29859,3.657374,1.0,1.0,1.0,3.0,17.0,12.0,0.0,2.0,0.9166667,2.0,15.0,2.0,0.0,6.352941,5.0,0.0,3.0,4.0,1.0,0.4444443,777.7778,0.0,6.0,0.0,0.0,12.0,0.0,3.0,1.282649,0.0,1.0,0.02736636,2.3648599999999997,0.0,0.001456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,uncensored
29873,4.829757,2.0,12.0,1.0,8.0,97.0,57.0,11.0,19.0,0.9473684000000001,22.0,85.0,12.0,0.0,7.051547,29.0,4.0,8.0,7.125,0.0,0.375,192.1627,0.25,13.0,0.0,0.0,51.0,0.0,7.0,1.826181,0.0,0.8947368,0.01881438,1.573499,0.0,0.001456,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,uncensored
29877,4.564676,1.0,12.0,1.0,2.0,27.0,14.0,1.0,1.0,0.9285714,5.0,24.0,3.0,0.0,5.962962999999999,8.0,1.0,2.0,7.0,0.0,0.25,366.6667,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.06088305,0.0,0.9285714,0.02508583,1.364133,0.0,0.001456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,uncensored
29892,4.615,2.0,10.0,1.0,2.0,30.0,19.0,1.0,3.0,1.0,6.0,25.0,5.0,0.0,7.033333,11.0,0.0,2.0,9.5,0.0,0.3333333,410.7143,0.5,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.8947368,0.0,1.3830639999999998,0.0,0.001456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,uncensored
29899,3.7110000000000003,1.0,1.0,1.0,2.0,24.0,18.0,4.0,2.0,1.0,3.0,20.0,4.0,0.0,6.8333330000000005,6.0,0.0,2.0,9.0,1.0,0.125,262.5,0.0,6.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.7777778000000001,0.0,1.8860299999999999,0.0,0.001456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,uncensored
29909,3.6689999999999996,1.0,1.0,1.0,1.0,7.0,4.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,5.714286,3.0,0.0,1.0,4.0,1.0,0.0,250.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.22754970000000002,0.0,0.75,0.0,1.066769,0.0,0.001456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,uncensored
29911,4.257877,1.0,1.0,1.0,5.0,65.0,38.0,11.0,10.0,0.8421053,13.0,55.0,10.0,0.0,7.2,22.0,1.0,5.0,7.6,0.5,0.6,231.6667,0.2,19.0,0.0,0.0,33.0,1.0,4.0,1.426865,0.0,0.8684211,0.04152138,1.6965459999999999,0.0,0.001456,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,uncensored
29958,3.6830000000000003,1.0,1.0,1.0,1.0,8.0,5.0,1.0,2.0,1.0,1.0,8.0,0.0,0.0,6.875,3.0,0.0,1.0,5.0,1.0,0.0,400.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.22754970000000002,0.0,0.8,0.0,1.791316,0.0,0.001456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,uncensored
29964,4.6365680000000005,2.0,2.0,1.0,4.0,54.0,35.0,6.0,7.0,0.8857143,11.0,36.0,18.0,0.0,8.055555,15.0,2.0,4.0,8.75,0.0,0.0,315.1786,0.25,0.0,0.0,0.0,30.0,0.0,3.0,1.115983,0.0,0.8571429,0.03344778,1.954089,0.0,0.001456,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,uncensored
29970,4.595193,2.0,10.0,1.0,2.0,42.0,29.0,4.0,13.0,0.8620690000000001,10.0,36.0,6.0,0.0,7.7380949999999995,11.0,1.0,2.0,14.5,0.0,0.1875,401.9608,0.0,14.0,0.0,0.0,27.0,1.0,0.0,0.0,2.0,0.9310345,0.05235305,1.2592290000000002,0.0,0.001456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,uncensored
30003,4.9948559999999995,2.0,12.0,1.0,5.0,116.0,71.0,18.0,14.0,0.8873238999999999,33.0,97.0,17.0,1.0,7.782609,35.0,5.0,5.0,14.2,0.0,0.31666669999999997,452.0146,0.8,0.0,0.0,0.0,56.0,0.0,2.0,0.7884327,0.0,0.7887324,0.01114926,1.263283,0.0,0.0017280000000000002,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,uncensored
30011,3.739,2.0,12.0,1.0,1.0,19.0,12.0,2.0,1.0,1.0,5.0,14.0,5.0,0.0,8.421053,5.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.560883,0.0,0.9166667,0.0,1.224509,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,uncensored
30036,4.800145,2.0,12.0,1.0,4.0,112.0,65.0,16.0,9.0,0.8307691999999999,22.0,98.0,14.0,0.0,6.785714,33.0,4.0,4.0,16.25,0.0,0.6666667,323.5931,1.25,14.0,0.0,0.0,52.0,1.0,0.0,0.0,1.0,0.8,0.03926479,1.68229,0.0,0.0017280000000000002,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,uncensored
30058,4.762389,2.0,10.0,1.0,3.0,109.0,66.0,10.0,11.0,0.7424242,22.0,99.0,10.0,0.0,7.339449,35.0,2.0,3.0,22.0,0.0,0.0,428.5714,1.333333,0.0,0.0,0.0,58.0,0.0,1.0,0.310883,0.0,0.8787879000000001,0.09020122,1.47758,0.0,0.0017280000000000002,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,uncensored
30067,4.577,1.0,12.0,1.0,2.0,20.0,14.0,2.0,2.0,0.9285714,2.0,16.0,4.0,0.0,8.45,6.0,0.0,2.0,7.0,0.0,0.75,291.6667,0.5,7.0,0.0,0.0,10.0,0.0,2.0,0.7884327,0.0,0.7142857,0.0,1.827914,0.0,0.0017280000000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,uncensored
30080,4.648879,2.0,12.0,1.0,6.0,96.0,63.0,14.0,13.0,0.7301586999999999,11.0,86.0,10.0,0.0,6.5833330000000005,27.0,3.0,6.0,10.5,0.0,0.6388889,332.8297,0.6666667,15.0,0.0,0.0,53.0,1.0,3.0,0.7207443,0.0,0.8412699,0.07466957,2.070378,0.0,0.0017280000000000002,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,uncensored
30133,4.953380999999999,2.0,12.0,1.0,8.0,126.0,73.0,12.0,18.0,0.7945206,32.0,106.0,20.0,0.0,7.190475999999999,44.0,3.0,8.0,9.125,0.0,0.0,331.2271,0.75,20.0,0.0,0.0,58.0,1.0,6.0,2.615298,1.0,0.7945206,0.05498577,1.77073,0.0,0.0017280000000000002,3.0,3.0,0.0,2.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47.0,uncensored
30173,4.660048000000001,2.0,1.0,1.0,2.0,37.0,29.0,4.0,9.0,0.9310345,8.0,31.0,6.0,0.0,7.378378,8.0,0.0,2.0,14.5,0.0,0.07142855,301.9481,0.5,15.0,0.0,0.0,24.0,0.0,1.0,0.06088305,0.0,0.8275861999999999,0.01308826,1.65058,0.0,0.0017280000000000002,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,uncensored
30186,4.001471,1.0,1.0,1.0,3.0,121.0,86.0,16.0,24.0,0.6744186,23.0,103.0,18.0,0.0,6.801653,27.0,4.0,3.0,28.66667,1.0,0.5,375.0,1.0,7.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,0.872093,0.10464739999999999,2.4367389999999998,0.0,0.0017280000000000002,9.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,uncensored
30191,4.717865,2.0,12.0,1.0,4.0,61.0,37.0,6.0,9.0,0.8648648999999999,13.0,50.0,10.0,0.0,7.633333,17.0,2.0,4.0,9.25,0.0,0.9791667,367.8571,0.25,14.0,0.0,0.0,30.0,1.0,2.0,0.4931946,0.0,0.8108108,0.02150214,1.8602490000000003,0.0,0.0017280000000000002,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,uncensored
30217,3.8056970000000003,2.0,10.0,1.0,1.0,36.0,22.0,5.0,6.0,0.8636364,14.0,28.0,8.0,0.0,7.5833330000000005,11.0,0.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.04095533,1.543849,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,uncensored
30269,4.805439,2.0,11.0,1.0,5.0,94.0,53.0,8.0,10.0,0.8301886999999999,20.0,72.0,22.0,0.0,8.0,32.0,3.0,5.0,10.6,0.0,0.64,338.1352,0.6,32.0,0.0,0.0,39.0,0.0,1.0,0.360883,0.0,0.7358491,0.01627189,0.7207618,0.0,0.0017280000000000002,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,uncensored
30297,3.7710000000000004,1.0,12.0,1.0,3.0,18.0,10.0,0.0,6.0,1.0,6.0,14.0,4.0,0.0,7.8333330000000005,6.0,1.0,3.0,3.333333,1.0,0.0,300.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,1.182649,0.0,1.0,0.0,2.1078200000000002,0.0,0.0017280000000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,uncensored
30309,4.743941,2.0,10.0,1.0,3.0,59.0,36.0,5.0,11.0,0.9444444,16.0,50.0,9.0,0.0,7.271186,21.0,1.0,3.0,12.0,0.0,0.2222222,283.3333,0.3333333,9.0,0.0,0.0,32.0,1.0,2.0,0.7289089,0.0,0.8888889000000001,0.02006867,1.414887,0.0,0.0017280000000000002,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,uncensored
30382,3.697,1.0,1.0,1.0,2.0,17.0,11.0,2.0,3.0,1.0,2.0,14.0,3.0,0.0,6.470587999999999,2.0,2.0,2.0,5.5,1.0,0.0,283.3333,0.5,0.0,0.0,0.0,10.0,0.0,2.0,0.8717661,0.0,0.9090908999999999,0.0,1.888534,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,uncensored
30401,3.7306760000000003,2.0,1.0,1.0,1.0,27.0,15.0,2.0,5.0,0.9333333,7.0,17.0,10.0,0.0,8.666667,12.0,0.0,1.0,15.0,1.0,0.0,333.3333,0.0,9.0,0.0,0.0,13.0,0.0,1.0,0.06088305,0.0,0.8666666999999999,0.02508583,1.228199,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,uncensored
30402,3.6098220000000003,1.0,1.0,1.0,1.0,11.0,6.0,0.0,3.0,0.8333333,2.0,6.0,5.0,0.0,10.0,5.0,0.0,1.0,6.0,1.0,0.0,333.3333,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.060205999999999996,1.664452,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,uncensored
30463,3.7110000000000003,1.0,1.0,1.0,1.0,8.0,5.0,2.0,1.0,1.0,3.0,7.0,1.0,0.0,7.625,3.0,0.0,1.0,5.0,1.0,1.0,200.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.22754970000000002,0.0,0.8,0.0,0.6666667,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,uncensored
30485,3.7110000000000003,1.0,10.0,1.0,1.0,8.0,5.0,2.0,1.0,1.0,3.0,6.0,2.0,0.0,7.625,1.0,1.0,1.0,5.0,1.0,4.0,200.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.560883,0.0,0.8,0.0,1.223662,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,uncensored
30558,4.878445,2.0,12.0,1.0,5.0,93.0,58.0,10.0,18.0,0.8965517,22.0,81.0,12.0,0.0,6.8279570000000005,30.0,1.0,5.0,11.6,0.0,0.04,248.9334,0.2,21.0,0.0,0.0,52.0,1.0,1.0,0.06088305,0.0,0.8965517,0.02248294,1.77213,0.0,0.0017280000000000002,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,uncensored
30613,4.881514,2.0,12.0,1.0,7.0,121.0,73.0,11.0,23.0,0.8219178,27.0,104.0,17.0,0.0,7.7190080000000005,42.0,3.0,7.0,10.42857,0.0,0.14285710000000001,267.0068,0.7142857,41.0,0.0,0.0,58.0,0.0,3.0,1.206459,1.0,0.7945206,0.03141294,1.612265,0.0,0.0017280000000000002,1.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,uncensored
30715,4.1448220000000005,1.0,1.0,1.0,3.0,31.0,21.0,1.0,3.0,0.8095238,3.0,29.0,2.0,0.0,6.741935000000001,8.0,1.0,3.0,7.0,0.5,0.0,366.6667,1.333333,0.0,0.0,0.0,12.0,0.0,2.0,0.28843270000000004,0.0,0.5714286,0.060205999999999996,2.44682,0.0,0.0017280000000000002,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,uncensored
30719,4.651,2.0,2.0,1.0,3.0,37.0,23.0,3.0,5.0,0.9130434999999999,6.0,27.0,10.0,0.0,8.081081,12.0,1.0,3.0,7.6666669999999995,0.0,0.0,279.2208,1.333333,6.0,0.0,0.0,16.0,0.0,3.0,1.146935,0.0,0.6956521999999999,0.0,1.751248,0.0,0.0017280000000000002,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,uncensored
30746,4.128293,1.0,1.0,1.0,5.0,61.0,48.0,7.0,11.0,0.7291667,10.0,53.0,8.0,0.0,6.950819,11.0,1.0,5.0,9.6,0.6666667,1.02,334.0659,0.4,26.0,0.0,0.0,38.0,2.0,2.0,0.5884326999999999,1.0,0.7916667,0.10223789999999999,2.60102,0.0,0.0017280000000000002,10.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,uncensored
30754,4.636662,2.0,2.0,1.0,2.0,40.0,28.0,7.0,10.0,0.8571429,9.0,31.0,9.0,0.0,7.5,12.0,0.0,2.0,14.0,0.0,0.1,250.0,1.0,15.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.8214286,0.03890757,2.065464,0.0,0.0017280000000000002,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,uncensored
30768,4.759117,2.0,1.0,1.0,5.0,79.0,56.0,11.0,15.0,0.5357143,26.0,58.0,20.0,1.0,8.417722,17.0,3.0,5.0,11.2,0.0,0.7,190.3922,0.4,20.0,0.0,0.0,34.0,0.0,2.0,0.37176609999999993,0.0,0.6071429,0.09384185,1.193549,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,uncensored
30784,3.9474970000000003,1.0,1.0,1.0,9.0,96.0,67.0,15.0,23.0,0.7910448,14.0,75.0,21.0,0.0,7.6875,29.0,0.0,9.0,7.444445,0.875,0.1666667,114.1214,0.3333333,9.0,0.0,0.0,52.0,1.0,5.0,2.304415,1.0,0.7761194,0.05473273,2.037266,0.0,0.0017280000000000002,3.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,44.0,uncensored
30811,4.82196,2.0,10.0,1.0,5.0,124.0,78.0,13.0,15.0,0.7948718000000001,25.0,113.0,11.0,0.0,7.185484,42.0,2.0,5.0,15.6,0.0,0.6875,345.0758,0.8,14.0,0.0,0.0,64.0,0.0,3.0,0.2540777,0.0,0.8205128,0.04077324,1.252282,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,uncensored
30848,3.739,1.0,1.0,1.0,1.0,13.0,9.0,1.0,3.0,1.0,5.0,10.0,2.0,0.0,7.6666669999999995,2.0,1.0,1.0,9.0,1.0,0.0,222.2222,1.0,6.0,0.0,0.0,6.0,0.0,1.0,0.1608831,0.0,0.6666667,0.0,1.230449,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,uncensored
30900,4.519838,2.0,2.0,1.0,7.0,121.0,70.0,12.0,22.0,0.8285714,24.0,102.0,19.0,0.0,6.950413,39.0,3.0,7.0,10.0,0.3333333,0.7333334,341.6667,0.7142857,12.0,0.0,0.14285710000000001,58.0,0.0,4.0,1.410199,0.0,0.8285714,0.04131785,1.641414,1.0,0.018272,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,uncensored
30969,4.578676000000001,1.0,10.0,1.0,3.0,29.0,16.0,3.0,4.0,0.9375,6.0,26.0,3.0,0.0,7.103447999999999,13.0,0.0,3.0,5.3333330000000005,0.0,0.0,366.6667,0.6666667,0.0,0.0,0.0,13.0,0.0,3.0,1.349316,0.0,0.8125,0.02508583,1.565307,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,uncensored
30978,4.7934019999999995,2.0,12.0,1.0,6.0,96.0,56.0,7.0,13.0,0.8214286,24.0,89.0,7.0,0.0,7.0208330000000005,27.0,5.0,6.0,9.333333,0.0,0.5333334,251.7749,0.8333333,26.0,0.0,0.1666667,46.0,2.0,1.0,0.560883,0.0,0.8214286,0.05082747,2.0264849999999996,1.0,0.018272,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,uncensored
31013,4.713564,2.0,12.0,1.0,4.0,55.0,32.0,6.0,6.0,0.90625,13.0,45.0,10.0,0.0,7.6,17.0,3.0,4.0,8.0,0.0,0.45833329999999994,406.9445,1.0,6.0,0.0,0.0,26.0,0.0,3.0,0.9826491,0.0,0.8125,0.0120412,1.569925,0.0,0.0017280000000000002,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,uncensored
31029,4.604608,2.0,2.0,1.0,7.0,125.0,73.0,14.0,21.0,0.9041096,24.0,104.0,21.0,0.0,7.632000000000001,41.0,4.0,7.0,10.42857,0.3333333,0.10714289999999999,303.2155,0.2857143,25.0,0.0,0.0,64.0,2.0,4.0,1.260199,0.0,0.8767123,0.02006867,1.468272,0.0,0.0017280000000000002,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,uncensored
31049,4.713,2.0,12.0,1.0,3.0,40.0,24.0,7.0,8.0,0.9166667,13.0,29.0,11.0,0.0,8.725,11.0,1.0,3.0,8.0,0.0,0.4444444,200.3968,0.3333333,14.0,0.0,0.0,19.0,0.0,3.0,1.089792,0.0,0.7916667,0.0,1.8003049999999998,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,uncensored
31055,4.601,2.0,12.0,1.0,2.0,25.0,16.0,5.0,4.0,1.0,5.0,20.0,5.0,0.0,7.08,9.0,0.0,2.0,8.0,0.0,0.0,238.0952,0.5,0.0,0.0,0.0,14.0,0.0,2.0,0.3884327,0.0,0.875,0.0,1.888571,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,uncensored
31064,4.288727,1.0,1.0,1.0,4.0,49.0,33.0,8.0,9.0,0.7878788000000001,13.0,44.0,5.0,0.0,5.857143,8.0,1.0,4.0,8.25,0.5,0.25,293.0555,0.0,0.0,0.0,0.25,29.0,2.0,1.0,0.310883,1.0,0.8787879000000001,0.05750881,2.165972,1.0,0.018272,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,uncensored
31144,3.719,1.0,1.0,1.0,1.0,14.0,8.0,3.0,2.0,1.0,1.0,13.0,1.0,0.0,6.5,6.0,0.0,1.0,8.0,1.0,0.3333333,375.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.875,0.0,2.2410080000000003,0.0,0.0017280000000000002,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,uncensored
31159,4.942693,2.0,2.0,1.0,8.0,112.0,69.0,8.0,13.0,0.7826086999999999,28.0,87.0,25.0,0.0,7.696428999999999,30.0,5.0,8.0,8.625,0.0,0.45625,402.0833,0.5,27.0,0.0,0.0,57.0,0.0,6.0,2.131965,0.0,0.8260869000000001,0.0361236,1.6696080000000002,0.0,0.0017280000000000002,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,uncensored
31170,4.1562410000000005,1.0,10.0,1.0,9.0,117.0,70.0,4.0,25.0,0.7285714,39.0,104.0,10.0,3.0,7.119658,36.0,4.0,9.0,7.777778,1.0,0.0,348.327,0.3333333,8.0,0.0,0.0,60.0,1.0,6.0,1.698632,0.0,0.8571429,0.06544130000000001,1.850163,0.0,0.0017280000000000002,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,uncensored
31245,3.739,2.0,10.0,1.0,1.0,21.0,14.0,3.0,3.0,1.0,5.0,18.0,3.0,0.0,7.285714,7.0,0.0,1.0,14.0,1.0,0.0,214.2857,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.7857143,0.0,1.590388,0.0,0.0017280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,uncensored
31282,3.573703,1.0,1.0,1.0,1.0,7.0,6.0,0.0,1.0,0.8333333,1.0,6.0,1.0,0.0,7.285714,1.0,0.0,1.0,6.0,1.0,0.0,333.3333,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.06088305,0.0,0.6666667,0.1003433,3.097257,0.0,0.0017280000000000002,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,uncensored
31299,4.89896,1.0,1.0,1.0,7.0,83.0,58.0,8.0,12.0,0.5862069000000001,24.0,72.0,11.0,0.0,6.7951809999999995,16.0,3.0,7.0,8.285714,0.0,0.1785714,341.5533,1.142857,19.0,0.0,0.14285710000000001,40.0,0.0,7.0,1.7476099999999999,0.0,0.6896551999999999,0.10223789999999999,2.170283,1.0,0.018272,10.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,uncensored
