0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,class
0.7049539,-0.39422193,-1.0296665,0.1545604,0.412374,0.7644132,-0.90905744,-0.17905702,-0.21186908,0.73070616,0.13278878,0.082653105,0.5971842,0.29147318,-0.10270416,-0.032056946,0.1367188,0.8238272,-0.24935812,-0.48683575,0.060540635,0.7121048,0.01888186,-0.48258805,0.4049444,0.16561256,0.4948171,-0.20224716,-0.2780891,-0.23018216,0.13288802,-0.3465737,0.25927287,-0.7729366,0.098706715,0.22219391,0.708023,0.16936429,-0.92105967,-0.43470407,0.29566637,-0.46029437,0.51718575,1.3308402,-0.093291916,0.12508835,0.33824134,0.32621756,-0.5789548,-0.14836162,0.45400858,1.16408,0.40285885,0.07174624,0.06255081,0.62060213,-0.17493044,0.43868256,0.3163682,-0.2561541,0.38323545,-0.51543325,0.33485317,0.3420564,-1.1094235,0.97304255,-0.5834357,0.81797814,0.06751302,-1.0800749,0.15977435,0.3960741,-0.379956,-0.32664415,-0.13726903,-0.7483275,0.13074991,0.37679228,0.3724105,0.0962891,-0.11434183,0.08786908,0.8754773,0.2747225,-0.47075507,-0.51503617,-0.123170674,-0.45415524,-0.45198146,-0.35853115,-0.046732735,0.22731268,0.37061703,0.5387829,-0.9719446,-0.50277334,-0.5607951,-0.536853,-0.20031142,-1.1012672,-0.2896535,-0.18547024,-0.22072792,-0.646256,-0.27277347,0.006393997,-0.3533266,-0.07266051,-1.0238416,0.90606856,0.68076366,0.62815326,0.26549363,0.002314207,0.54724234,0.49522468,0.52730733,-0.31490913,-0.5339728,0.4748778,0.09442382,0.27324688,-0.17535836,0.40550742,0.7326634,0.3341587,-0.5096278,-0.31777766,0.08496872,-0.045996547,-0.020463126,-0.07335626,-0.13288231,0.24978666,1.084832,0.7059648,0.08352327,0.024370575,-0.3692648,-0.03012457,-0.64125776,0.19499831,-1.0393101,0.36165297,0.404593,-1.6945349,0.007194035,-0.6581133,-0.0421495,-0.34537348,0.14237267,-0.71563965,0.2351663,0.3341445,-0.35612336,-0.71309733,-0.61849636,0.21998872,1.0643792,-0.91299194,-0.9739018,-0.026194716,0.99414706,-0.4700074,-0.632991,-0.16277169,-0.16736437,0.6604042,-0.7103856,-0.5874693,0.10151371,0.02522298,-0.33426392,-0.23098446,-1.2281367,-0.23805617,-0.3373185,0.23248135,0.3252685,0.55028373,-1.7078458,0.026350578,-0.94553846,-0.50850517,-0.3468252,-0.50233835,-0.39524183,0.1497099,-0.44122115,0.578739,0.88108593,-0.20013498,0.14044625,-0.24071972,0.13452925,0.17388357,-0.2338634,-0.0975103,0.3582516,0.16283436,censored
0.43211117,-0.31210387,-1.0931469,0.35100722,-0.12645255,0.27101162,-0.7957154,-0.50339586,-0.46361414,1.2011317,0.11849123,0.011556871,0.62826586,0.47306925,-0.9671689,-0.1846895,0.39185426,1.0283136,-0.22443508,-0.013815407,0.080524504,0.011480326,0.65517044,-0.19562659,0.5373685,0.5878557,0.32667533,-0.016616613,-0.54163426,-0.45083,0.11574111,-0.91302776,0.09890132,-1.3279884,0.23638706,-0.16391826,0.27196595,0.39403197,-0.72176796,-0.10503883,0.35671288,0.37883085,0.49921763,1.7728199,-0.271157,-0.012292311,0.21900894,0.8322782,-0.16351242,-0.17965947,0.47854838,0.9040178,0.49983856,0.16201633,-0.21584056,0.61565375,-0.6219614,0.095290855,0.78613317,0.28871468,0.8139869,-0.8572798,0.47857955,0.08177226,-1.3300741,1.1400608,-0.8792145,0.4569709,-0.7364555,-1.255917,0.64916855,0.7592867,0.02101167,-0.53673846,-0.589122,-0.85324055,0.317231,0.4083161,0.20758174,0.4116408,-0.54314107,0.28765327,0.8895616,0.18322697,-0.84045154,-0.41726488,-0.118913956,-0.68981564,0.071483895,-0.83941054,-0.085614376,0.27136487,-0.16626072,0.25850478,-0.49178356,-0.6272539,-0.48163116,-0.7065187,-0.25480574,-1.3321401,-0.07050593,0.13714464,-0.09045884,-0.4381449,-0.59385085,-0.12029581,-0.08965884,-0.49138987,-0.95184577,0.48034975,1.0116103,0.8563709,0.5944438,-0.07818273,0.36667597,0.51092213,0.48268327,-0.3912697,-0.41236126,0.060206585,0.74011683,-0.23007257,-0.007722398,-0.19044183,0.22369756,0.5224581,-0.50203824,-0.0613399,-0.49248946,-0.4804454,-0.27606052,-0.09412084,-0.37922555,0.439148,0.77254444,0.50625944,0.010606281,-0.17569417,-0.82907057,0.13763061,-0.8370006,0.3393899,-0.56206214,0.65944904,0.57950103,-1.4639065,-0.53473324,-0.8453463,-0.64245284,0.22698386,-0.5180174,-0.39038783,-0.11351512,0.52666825,0.08668856,-0.8130016,-0.26773477,0.45909685,1.5334299,-1.1891446,-0.795737,-0.53454834,1.1474938,-0.28255984,-0.78957146,0.035897467,-0.013713244,0.9161428,-0.76423204,-0.55106926,-0.20767008,-0.1857031,-0.54866385,-0.093260616,-1.1238637,0.070837855,-0.77184486,0.3063188,0.510997,0.6902627,-1.6329899,-0.45660856,-0.14968911,-0.48226735,0.30362466,-0.71718824,-0.52741146,-0.18714765,0.12687497,0.6546659,0.6221692,0.11652303,-0.1425834,-0.38842615,0.34182444,0.46003923,-0.14861189,0.16340086,-0.19642386,-0.14289424,censored
1.0438133,-0.66894126,-1.3328593,0.19715914,0.17010273,0.35275483,-0.68304336,-0.7798176,-0.17336768,1.0305607,0.12328748,0.12560052,0.6567299,0.18143262,0.04256757,-0.48476616,0.5064398,1.1431884,-0.8417508,0.113907084,-0.033205464,-0.30544093,0.48967987,-0.3935051,0.55475044,-0.047242995,0.3087949,-0.13680944,-0.50924295,-0.56274885,-0.15050037,-1.1679156,0.4063807,-1.0490735,0.21386296,0.17223442,0.897234,0.26956055,-1.3894008,-0.020446664,-0.14943674,0.11999048,0.18882148,1.6677763,0.08363775,0.3488089,0.7765308,0.5998868,-0.56052804,0.3458022,0.39973652,1.4220185,-0.051128022,0.21444488,-0.12194889,1.0509077,-0.596643,0.19545317,0.56202906,0.08384409,0.50959575,-0.50086665,0.6121774,0.4147899,-1.3700304,1.2429645,-0.64805037,0.67806023,-0.090767525,-1.6432378,0.74929124,0.59785885,-0.49841794,-0.14096692,-0.3943591,-0.66978157,0.13067406,0.2655959,0.3384608,0.3371967,-0.17558022,-0.38620034,0.7831865,0.056830794,-0.5933163,-0.25824574,-0.56028426,-0.41588107,-0.51534665,-0.87993294,-0.5703813,-0.09763482,0.2537681,0.5619592,-0.69739205,-0.5468638,-0.88299155,-0.6252525,-0.29542208,-1.2661735,-0.35881707,0.20250148,-0.14391053,-0.81152034,-0.46121112,-0.29386494,-0.003062442,-0.25186676,-0.9546728,1.140777,1.7778593,0.54404455,-0.013455739,0.22533314,0.43233567,0.6564546,0.003248018,0.08654368,-0.16626169,0.48505765,0.43749523,0.017369665,0.0993058,0.4201554,0.47090763,0.75792223,0.17834997,-0.31645992,-0.26565507,-0.14956082,0.22346306,-0.0928672,0.34189692,0.38177675,0.87744534,0.6780304,0.5212641,-0.5473653,-0.5768142,0.06029025,-0.9084424,0.23407482,-0.6866641,0.3913256,0.39513204,-2.0355768,-0.33951697,-0.85703355,-0.3305852,-0.22456822,-0.873479,-0.6593491,-0.09184532,0.7248483,0.22202337,-0.729445,-0.70746434,0.20011455,1.6327792,-1.0427891,-0.55050236,-0.45724657,0.88031304,-0.3294109,-0.66459155,0.31347576,0.05006547,0.42371637,-0.8579323,-0.89683634,-0.27013072,-0.62921196,-0.5841991,-0.46374246,-0.9040292,-0.16287246,-0.62364626,0.40610212,0.6494247,0.6086276,-1.410832,-0.26133573,-0.53654987,-0.6636206,-0.44794574,-0.53998977,-0.1432643,-0.16207594,0.24576074,0.9197286,0.9911176,0.23895784,0.42644948,-0.30304754,0.29070652,0.11158512,-0.34503582,-0.15770887,-0.09158275,-0.1251923,censored
0.5464608,-0.5400373,-1.1308267,0.26323926,0.05292233,0.14271785,-0.7260555,-0.69548714,-0.011191884,0.8505846,0.17145188,-0.120626986,0.6367048,0.128822,-0.14423238,-0.589335,0.81359434,1.1376321,-0.3712724,0.07686209,-0.21620674,-0.48515373,0.70650005,-0.5027662,0.23553418,0.033125103,0.13780993,-0.2692175,-0.7421488,-0.3230601,0.7189072,-1.1038969,0.12826388,-0.31040028,0.15430401,-0.3679822,0.40017992,0.3600421,-1.5130601,-0.22762571,0.21889323,0.4957104,0.7108417,1.8353003,-0.03512414,-0.17380688,0.89286125,0.7866274,-0.26185116,0.15916674,0.4897682,1.2812487,-0.0939736,0.08030181,0.033287764,0.86113125,-0.15632318,0.4811936,0.24706104,0.07757636,0.42843476,-0.67997855,0.7080861,0.31429622,-0.9891534,0.90265286,-0.5466269,0.5410597,-0.43402436,-1.4763075,0.4190581,0.9147304,-0.54306316,-0.2598767,0.33200517,-0.7084561,0.016743798,0.3972407,0.28394505,0.6175401,0.15518145,0.10117479,0.4548547,0.22783124,-0.8238141,-0.2889343,-0.3513581,-0.7652069,-0.13665065,-0.8994442,-0.052645225,0.39174086,0.22107688,0.48327497,-0.7582354,-0.49685282,-0.68175656,-0.64773905,-0.15847474,-1.2952049,0.002727157,0.37031746,-0.25211433,-0.7492217,-0.37929717,-0.056718413,-0.30434906,-0.43908012,-0.74926007,0.3634176,0.9455326,0.32784057,0.52553415,-0.20085905,0.46344906,0.65113825,0.12691171,-0.2399157,-0.07195176,0.4995042,0.38970244,0.22900124,0.011271098,0.30537498,0.33275172,0.5237917,0.14271358,-0.41400442,-0.14100972,-0.39855963,-0.1466543,0.40521204,-0.07684828,-0.031171417,0.8112097,0.8358531,0.6119926,-0.20791733,-0.5597748,0.004867786,-0.5411619,0.28849262,-0.8488057,0.53688765,0.51073796,-1.4873304,-0.6056784,-0.81292385,-0.17877641,0.08753958,-0.49274537,-0.6346012,-0.23651423,0.45223263,0.2638728,-0.4080206,-0.41848582,0.26073548,1.4810213,-0.70924425,-0.8028606,-0.40796816,1.3668808,-0.19840768,-0.3613454,0.3557203,-0.35512522,0.29560113,-0.95904696,-0.6174944,0.14411147,-0.68871415,0.025527861,0.15703352,-0.5095487,-0.02014264,-0.79882574,0.27188075,0.6896743,0.35936937,-1.4819968,-0.40487066,-0.30520114,-0.63098055,0.22941132,-0.481815,-0.33019492,0.31120795,0.20398356,0.613149,0.83706033,-0.16455035,0.19099443,0.3457499,-0.08675854,0.124434695,-0.10284786,-0.43202958,-0.10888717,0.007829858,censored
-0.07359225,-0.5061423,-1.0413418,0.41851154,0.50285584,0.5074148,-1.4143703,-0.8174316,-0.40244523,1.0509564,0.12115772,0.3998071,0.42085943,0.15109606,-0.6909962,-0.04540537,0.928144,0.40834752,-0.543211,0.17933397,-0.2421099,0.096009895,0.3168576,-0.35381836,0.23270929,0.08538391,0.43850937,-0.3182722,-0.63194925,0.25437573,0.5300025,-1.3015493,0.073066786,-0.39502457,-0.23424272,-0.36400786,-0.004380013,0.83754617,-0.8245547,-0.3809988,0.2502005,0.6708359,0.3605637,2.161405,0.95390993,0.10500103,1.3588746,1.1138356,-0.11097965,-0.2350407,0.056851186,0.9521149,0.3000796,0.34338105,-0.7701724,0.53475076,-0.46434996,0.4480266,-0.005649061,0.37179592,0.6697798,-0.50606316,0.5922513,0.27544126,-0.8437667,0.28417084,-1.0176836,0.8126715,-0.39620316,-0.8231031,0.46964478,0.5694178,-0.05871464,-0.052384708,0.027229067,-0.9603718,0.27928248,0.9113884,-0.51643693,1.2390918,-0.074321836,0.50985956,0.40212417,0.31034416,-0.8318211,-0.1808168,-0.12570623,-1.0324112,-0.27156165,-1.1410257,-0.12991343,0.77983904,0.024233887,0.86206454,-0.7093344,-0.4997291,-0.80740774,-0.4885821,-0.6489293,-1.5529544,0.25013992,0.21786639,-0.5317693,-0.6934358,-0.28938305,-0.34407973,-0.54674697,-0.4417118,-0.21478719,0.87878287,0.15917608,0.03639425,0.5522878,-0.77211666,0.6078586,0.3803227,0.85240865,-0.30616745,-0.38787934,0.95895725,0.22619031,0.28041315,0.1460256,-0.2658594,0.39570558,0.24181728,-0.71292895,0.026959846,-0.3137295,-0.32966214,-0.93066496,-0.34415352,-0.7867009,-0.13886456,1.2514297,1.0812786,0.28530988,-0.23821394,-0.33115044,0.26121628,-0.26201278,0.010110213,-0.7187677,0.9041471,0.5851729,-0.8704781,-0.47826472,-0.7375328,-0.90600204,0.1483841,-0.82489157,-1.0169516,-0.0629684,0.68145365,0.1799986,-0.729007,-0.022003198,0.2372293,1.190476,-0.4975756,-1.3568963,-0.36507988,1.7023826,-0.15547737,0.06916366,0.3377328,-0.5086377,0.8263456,-0.61576456,-0.7775938,0.30970407,-0.7122879,-0.2770199,0.97010523,-0.34094036,0.29306874,-0.10299709,-0.398643,0.556438,0.23922576,-1.3264222,-1.1041383,-0.24655078,-0.2295671,0.7162051,-0.20826209,-1.0195352,0.41178998,0.21905282,0.26991263,0.8724044,0.000983103,-0.42246878,0.41607127,0.13298991,0.38477933,-0.3856062,-1.2363107,-0.4083383,-0.59507483,censored
0.44590724,-0.7028859,-0.7486689,-0.045966484,0.33416823,0.22467011,-0.48125437,-0.81269264,-0.4438823,0.95278525,0.042494442,0.026392274,0.22054958,-0.03550399,-0.037001524,-0.2687492,0.9052686,1.1756549,-0.5556047,-0.01436988,-0.088764556,-0.08110358,0.5136587,-0.4338981,0.22992644,0.2120483,0.15862447,-0.08896363,-0.45073748,-0.6263437,0.08281522,-0.9596185,0.15708122,-0.6851625,0.026552873,-0.1017404,0.49494362,0.55180776,-1.4011694,-0.26114485,-0.02137186,0.2728755,0.20830123,1.5779946,-0.12288637,-0.0546864,0.47769263,0.6559219,-0.17075722,0.4231413,0.26220506,0.9963597,0.15919593,0.3693197,-0.15313107,0.83656687,-0.42245638,0.55350214,0.32502237,0.12734942,0.23781861,-0.3798352,0.67207146,0.31254333,-0.8261513,1.0332154,-0.5699159,0.7155222,-0.47875616,-1.1795872,0.4840328,0.45618787,-0.028046278,-0.15325408,-0.2560454,-0.30888656,0.25456303,0.4296881,0.15891239,0.20844203,-0.10824025,-0.16790439,0.6112199,0.3795446,-0.29805496,-0.22120945,-0.1905422,-0.4521276,-0.37570524,-0.60352296,-0.3591059,0.38609207,-0.024931623,0.74179494,-0.5323406,-0.5274538,-0.7565063,-0.42565915,-0.4578636,-1.2263242,-0.07988143,0.45358965,-0.1343907,-0.5632832,-0.23455836,0.04523135,-0.085540056,-0.09509169,-0.8244132,0.8336432,0.708655,0.18222162,0.16588013,-0.001111846,0.25960147,0.4623419,0.38959092,-0.3942746,0.013565726,0.56439835,0.40888134,0.18750675,0.29534382,0.09900456,0.4603987,0.61022323,-0.092603564,-0.0921315,-0.0877854,0.17330219,-0.24211088,-0.25571924,-0.22053026,0.09969477,0.6890627,0.57387096,0.43818504,-0.38155827,-0.5087372,-0.0367674,-0.888835,0.45973274,-0.5794067,0.4539426,0.318449,-1.4026324,-0.39713737,-0.81649655,-0.43689743,-0.033195194,-0.6568545,-0.71303403,-0.11049729,0.18195288,0.53718525,-0.5069338,-0.42797086,0.22427098,0.97284186,-0.85428023,-0.7526959,-0.27431378,1.2787927,-0.2417675,-0.4777791,0.061164208,0.04986127,0.5861368,-0.63787717,-0.49335146,0.01257722,-0.47587183,-0.26774412,0.1642914,-0.58840936,-0.027423557,-0.45325792,0.037518833,0.67214864,0.26547182,-1.1800108,-0.51762694,-0.7678023,-0.39112505,-0.10977264,-0.24409106,-0.2062251,-0.000899883,0.44348353,0.6187474,0.64919275,0.3456778,0.18180476,0.07999372,0.20969373,0.17560983,-0.07597891,-0.3404392,-0.08516772,0.10729401,censored
0.75637466,-0.6646381,-1.3402655,0.19508345,0.17805077,0.17337158,-0.48392472,-0.49643588,-0.12826027,1.1405555,0.019890346,-0.10997642,0.590943,0.40806034,-0.27923903,-0.109239236,0.7196398,1.0179572,-0.46919683,0.35721222,-0.16136204,-0.13789791,0.33573717,-0.11503447,0.012979718,0.28179967,0.23535576,-0.50893354,-0.49476904,-0.6822356,0.14520538,-0.85820156,0.14247914,-0.7262991,0.054990806,-0.06821347,0.5379534,0.18191606,-1.028641,0.013860834,0.29764605,0.332779,0.44613656,1.6178864,-0.1422709,0.026799174,0.57701266,0.68904644,-0.38339537,0.34187713,0.46871063,0.98724407,-0.11588201,-0.012557632,0.11455764,0.74622655,-0.86475194,0.21264252,0.30841953,-0.021559931,0.4569264,-0.4397521,0.457836,0.28202403,-0.9612967,1.215622,-0.5617963,0.6381603,-0.2506383,-1.3122447,0.50786614,0.61969674,-0.72602946,-0.35726365,-0.25836554,-0.6998495,-0.14842036,0.1755192,0.2092357,0.30272353,-0.46690932,-0.25686088,0.69645613,-0.12542213,-0.4021058,-0.099808134,-0.51816285,-0.7747169,-0.24298465,-0.8485537,-0.3336571,0.21735767,-0.003993315,0.21061683,-0.1598983,-0.59985673,-0.47867754,-0.53703505,-0.17119846,-0.7549663,-0.31426916,-0.16024573,-0.3530521,-1.0024146,0.008686767,-0.3473559,-0.080491275,-0.4786827,-0.8864585,0.7040101,0.9640702,0.527718,0.124846876,0.060033403,0.20279555,0.45044234,0.3829041,-0.08778846,0.036357082,0.26806003,0.46889165,-0.014729407,0.026378594,0.11351182,0.21898416,0.49699602,0.2913428,-0.25027183,-0.12613705,-0.21531452,-0.014896713,-0.3025978,0.10262889,0.16014366,0.7748704,0.37737164,0.6043994,-0.63386905,-0.8091994,0.13977349,-0.534553,0.27589408,-0.2577338,0.26274338,0.50948995,-1.6987219,-0.60016,-0.8519031,-0.5844693,-0.33839196,-0.24169536,-0.6008357,-0.3109099,0.3758746,0.39253357,-0.30883828,-0.5254853,0.5347536,1.3589232,-0.6045769,-0.6464144,-0.69869787,0.9377149,-0.28228393,-0.6818543,0.25280112,0.10273101,0.5712451,-0.39291912,-0.543696,-0.023131158,-0.3505837,-0.046259608,-0.46695235,-0.8708907,0.07271309,-0.36965257,0.37271258,0.9422195,0.66794044,-1.3923428,-0.49474284,-0.6435138,-0.48452675,-0.25899377,-0.39939666,-0.12953548,-0.24234766,0.15826651,0.7465077,0.7909763,-0.049431257,0.15281215,-0.29455766,0.10564459,0.18522225,-0.25077415,-0.042984817,-0.3345774,-0.051998958,censored
0.5754233,-0.5668944,-1.1081938,-0.36964273,-0.015432754,0.15760775,-0.06525109,-0.6224598,-0.58899444,0.6396342,-0.44786665,0.37236646,0.40066615,0.27911645,-0.40924388,0.20400988,0.35251862,0.6115398,-0.61153734,0.16791515,-0.17615873,-0.16922078,-0.35062227,-0.38925046,0.57953995,0.49989477,0.049734354,-0.28362936,-0.5509464,-0.14165717,-0.3584264,-0.7527827,0.24455297,-0.94013613,-0.26538348,0.25708356,0.75322986,0.177261,-1.2361379,-0.15532076,0.059711013,-0.20006266,-0.08257667,1.4695771,0.009380396,0.13123254,0.45741984,0.7294119,-0.4958046,0.1210074,0.043807585,0.798012,-0.08578428,0.3967979,-0.38771796,0.95003843,-0.06547156,0.6019225,0.15817524,-0.1934338,0.12788369,-0.687526,0.51407045,0.5488965,-0.8876607,1.0227329,-0.6163484,0.26980996,-0.2423089,-1.0458846,0.6841295,0.3271582,0.23624106,-0.048578683,-0.08123662,-0.6597552,-0.1437597,0.5701222,0.32612598,0.7136762,-0.6486391,-0.035121888,0.49246094,0.3882091,-0.27671406,-0.29316324,-0.28318137,-0.14474714,-0.5425605,-0.71411663,-0.3212332,0.14438856,-0.2136968,0.24869159,-1.0612637,-0.24990454,-0.5094741,-0.5146847,-0.68274665,-0.5600856,-0.04425719,0.1163901,0.058558147,-0.3610114,-0.3318051,-0.10392538,-0.02957356,-0.4857326,-0.6118512,0.34673858,1.3360641,0.5643337,0.5265763,0.61129326,0.1148876,0.19768465,0.269643,-0.12550628,-0.48697624,0.36576962,0.3332204,0.37021506,0.003232297,0.0896084,0.47041595,0.5126858,-0.33746618,-0.21706417,-1.0249976,0.35944855,-0.17828119,-0.4081473,-0.20232245,0.0754854,0.40453884,0.39772293,0.45146018,-0.41486153,-0.3346402,-0.15888725,-0.8255072,-0.18557616,-0.25629818,0.5962773,-0.17314003,-1.3036555,0.36831123,-0.7593238,-0.3627733,-0.08119081,-0.9564991,-0.75340855,-0.018861214,0.43479562,-0.055109084,-0.19681135,-0.6003155,-0.41358542,0.9020649,-0.80220675,-0.12214446,-0.4877927,0.40898252,-0.3911483,-0.20571183,0.45355004,0.15711468,0.25576591,-0.98892057,-0.9735451,-0.46727055,-0.19653764,-0.64373064,0.31202245,-0.6431295,0.25235182,-0.06376634,0.12965165,0.17358652,0.50998175,-1.0403758,-0.8530785,-0.37174273,-0.32758754,-0.5067571,-0.63574123,-0.5577588,-0.16243996,0.43088904,0.7876425,0.5683434,0.36342728,0.6752383,0.17252913,0.1600429,0.5518144,0.013810652,-0.19120567,0.16464436,-0.066908896,censored
0.5280596,-0.24253054,-0.99713147,0.2397955,0.18173526,0.4867322,-0.5209763,-0.43765613,-0.38955423,0.80374247,0.1565831,0.15319544,0.55804884,0.21832442,-0.35665438,-0.2612221,0.90001357,0.73227936,-0.5555769,0.111799315,0.1768348,-0.14065689,0.20251936,-0.45269445,0.29061183,-0.035253577,0.08688608,-0.29543522,0.1306692,0.1907394,0.42695886,-0.873919,0.35324204,-0.51208055,-0.041954264,0.22036707,0.45178166,0.5580262,-0.6829993,-0.037488315,0.15172778,0.17662072,0.17951679,1.5418657,0.22153847,0.57222414,0.8145822,1.0220056,0.020928321,0.21432893,0.12517498,0.82838905,0.21009547,0.24791741,-0.3873627,0.3185696,-0.53695375,0.5488386,0.1950606,0.23645702,0.31050825,-0.043329027,0.53586346,0.38725078,-0.59496534,0.62529737,-0.5513865,1.022813,-0.4782236,-0.746261,0.39668584,0.45160067,-0.37182686,-0.045047916,-0.17073233,-0.8858096,-0.15012383,0.35013574,-0.0118137,0.37297603,-0.47219148,0.07522269,0.2376453,0.21486418,-0.5100406,-0.10907256,-0.23205496,-0.6465818,-0.3641591,-0.7206185,0.07439608,0.31463188,0.106014356,0.29556105,-0.8196856,-0.39690006,-0.46196726,-0.25236583,-0.38105842,-1.4308581,0.3007235,0.12017105,-0.1583823,-0.31346476,-0.31665984,-0.15130553,-0.4476964,-0.297015,-0.729808,0.7244312,0.5402428,0.34841102,0.6551133,0.06165124,0.40214363,0.46385446,-0.051886,-0.15863194,-0.28746918,0.3299784,0.42971763,0.1736333,0.25911292,0.15139477,0.6332116,0.55767304,-0.09361664,-0.3212466,-0.36758336,-0.020292502,-0.10791571,0.077695906,-0.4098339,-0.17942885,0.97074085,0.8594721,0.18216003,-0.16988024,-0.41123053,0.08005983,-0.49526173,0.20327653,-0.75273937,0.4968947,0.18551885,-1.0909802,-0.42892694,-0.58989114,-0.8066781,-0.054678332,-0.71563625,-0.5323627,0.049666975,0.3256576,0.20158513,-0.00663891,-0.39850903,0.068889365,1.2066219,-0.76642674,-0.7655067,0.000906269,0.85705775,-0.47690138,-0.06259801,-0.046966765,-0.11842618,0.21036367,-0.8118429,-0.8965213,-0.011702146,-0.264703,-0.20052044,0.18658963,-0.48839465,-0.023564206,-0.24743395,-0.04697449,0.58627754,0.43815297,-1.0612597,-0.70734376,-0.71871656,-0.29536983,-0.014992765,-0.60579777,-0.5004157,0.18620837,0.540085,0.44590342,0.3572748,0.08823159,0.06955927,0.04967499,0.15878582,0.29758358,-0.2850482,-1.0745775,-0.43355724,0.005456092,censored
0.56953156,-0.4813714,-1.2602513,0.06326916,0.03435438,0.21410845,-0.6971662,-0.7656761,-0.2773012,0.75958794,0.21729034,0.34935,0.16638826,0.36005142,-0.5455082,-0.34671,0.7991252,0.8391718,-0.6688043,0.34929034,-0.008396288,-0.3101338,0.35501,-0.41423002,0.09179258,0.23901817,0.29273474,-0.3632832,-0.18102966,-0.2890803,-0.005207755,-1.0103924,0.29380828,-0.76897687,-0.016994214,0.08230013,0.66131324,0.552048,-1.1477826,-0.1733232,0.090698995,0.3344924,0.054586705,1.8601427,0.23857681,0.1355531,0.98346776,1.0754776,-0.28737634,-0.04511878,0.2786057,1.0218438,0.22260563,0.35108098,-0.46297324,0.74416596,-0.57931167,0.5466095,0.4017896,-0.023706166,0.72766846,-0.66092306,0.6405563,0.59283423,-0.8735252,0.86558306,-0.7950113,0.7765733,-0.33876428,-1.2943423,0.51151687,0.5238917,-0.22969754,-0.015919466,-0.1937634,-0.5405947,-0.05485991,0.12723365,0.32632133,0.53470427,-0.26133174,-0.16002472,0.42835268,0.3590944,-0.48404795,-0.43375283,-0.52701324,-0.69186413,-0.3328289,-0.7668864,-0.3849336,0.25000012,0.024877343,0.5932802,-0.6055316,-0.76896805,-0.6512679,-0.5874518,-0.48196316,-1.2464205,0.069135696,-0.012861095,-0.21701019,-0.70421857,-0.51815754,-0.09641622,-0.21848023,-0.23153391,-0.710176,1.0895315,0.9843643,0.2492874,0.22264248,-0.37402233,0.4852844,0.40636393,0.01749682,-0.07437454,-0.18925907,0.661082,0.40453774,-0.005295924,0.32639748,0.355885,0.50695425,0.43517005,-0.3618614,-0.42024785,-0.18944503,-0.096723616,-0.24699393,-0.3271928,-0.33824345,0.44522104,0.77604514,0.680296,0.32264322,-0.44731116,-0.6206536,0.15702339,-0.65562516,0.16151172,-0.5835706,0.59844613,0.40469584,-1.8584191,-0.5082404,-0.82511336,-0.7110424,-0.2568724,-0.95698434,-0.69964355,-0.26220033,0.57612526,0.14271268,-0.74263936,-0.62880814,-0.24161527,1.3205768,-0.5841996,-0.76823515,-0.296281,1.0713855,-0.43198127,-0.39180914,0.394342,-0.008436404,0.6638823,-0.6563617,-0.86053073,-0.25446644,-0.49156025,-0.52137136,0.20456202,-0.8193303,0.10784859,-0.22246195,-0.011403921,0.39983693,0.5775625,-1.5243464,-0.6954551,-0.5935977,0.09036067,0.2229186,-0.82092434,-0.6733406,0.09311105,0.250195,0.67486304,0.735391,0.31235713,0.5327785,0.030075386,-0.025952993,0.021744808,-0.17565797,-0.44798383,-0.18106481,-0.26108038,censored
