idx,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,topic,class
27626,33,6.6,0.0,75.76,48.48,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,6.06,12.12,9.09,9.09,3.03,0.0,3.03,3.03,3.03,0.0,0.0,0.0,3.03,9.09,3.03,9.09,3.03,0.0,0.0,0.0,6.06,3.03,3.03,0.0,0.0,3.03,9.09,0.0,0.0,0.0,0.0,30.3,6.06,6.06,12.12,9.09,3.03,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,3.03,6.06,9.09,3.03,0.0,15.15,9.09,12.12,6.06,6.06,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,6.06,3.03,3.03,21.21,9.09,6.06,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.347358,0.652642,0,0.00274063,0.00270264,11,3.0,1.001814423,109,china,uncensored
20699,40,40.0,0.0,75.0,50.0,5.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,5.0,0.0,7.5,2.5,5.0,5.0,5.0,0.0,10.0,0.0,5.0,0.0,5.0,15.0,7.5,12.5,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,2.5,2.5,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,2.5,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,2.5,12.5,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560446,0.439554,2,0.0028501,0.00278722,11,3.6363636360000005,1.2140003190000002,1202,patriotism,uncensored
9707,43,4.78,0.0,83.72,60.47,11.63,9.3,2.33,0.0,6.98,0.0,0.0,0.0,2.33,6.98,2.33,13.95,4.65,4.65,2.33,0.0,0.0,2.33,0.0,2.33,0.0,0.0,25.58,13.95,11.63,4.65,2.33,0.0,0.0,9.3,0.0,6.98,0.0,0.0,2.33,6.98,0.0,0.0,0.0,0.0,13.95,6.98,0.0,2.33,0.0,0.0,4.65,2.33,2.33,0.0,2.33,0.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0,4.65,0.0,0.0,11.63,6.98,0.0,4.65,4.65,0.0,0.0,2.33,0.0,0.0,6.98,0.0,0.0,6.98,4.65,2.33,60.47,6.98,2.33,0.0,0.0,13.95,0.0,0.0,27.91,0.0,4.65,4.65,0.0738058,0.9261940000000001,0,0.00183576,0.00241015,11,3.9090909089999997,1.304445606,181,patriotism,uncensored
1168,45,22.5,0.0,84.44,55.56,11.11,6.67,6.67,0.0,0.0,0.0,0.0,0.0,4.44,6.67,2.22,11.11,6.67,4.44,2.22,2.22,0.0,2.22,0.0,2.22,0.0,0.0,11.11,2.22,8.89,2.22,0.0,2.22,4.44,11.11,4.44,4.44,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,20.0,2.22,4.44,2.22,2.22,2.22,6.67,4.44,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,8.89,0.0,6.67,4.44,0.0,2.22,15.56,8.89,11.11,2.22,4.44,0.0,0.0,0.0,0.0,0.0,8.89,2.22,0.0,2.22,2.22,6.67,8.89,2.22,4.44,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.900252,0.0997482,2,0.00307479,0.00335868,11,4.090909091,1.365780854,90,patriotism,uncensored
40582,77,77.0,0.0,68.83,45.45,7.79,5.19,2.6,0.0,2.6,0.0,0.0,0.0,2.6,7.79,1.3,12.99,2.6,2.6,2.6,1.3,1.3,5.19,2.6,0.0,0.0,2.6,11.69,6.49,7.79,3.9,1.3,0.0,2.6,6.49,2.6,2.6,0.0,0.0,0.0,19.48,7.79,0.0,0.0,2.6,19.48,7.79,2.6,1.3,0.0,5.19,6.49,1.3,0.0,1.3,0.0,1.3,0.0,1.3,1.3,0.0,11.69,6.49,0.0,3.9,1.3,0.0,12.99,5.19,3.9,5.19,0.0,2.6,2.6,0.0,0.0,0.0,11.69,0.0,0.0,10.39,0.0,2.6,7.79,0.0,5.19,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696799,0.303201,2,0.0031214000000000003,0.00366771,11,7.0,2.33559637,66,trump,uncensored
27877,119,23.8,0.0,50.42,20.17,1.68,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.84,6.72,2.52,0.84,1.68,0.84,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,5.04,3.36,0.0,0.0,2.52,4.2,3.36,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0.0,0.0,7.56,1.68,0.84,2.52,0.84,0.84,0.84,1.68,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,18.49,2.52,4.2,13.45,0.84,0.84,10.92,0.84,5.88,5.88,10.08,0.0,0.0,0.84,1.68,0.0,2.52,0.0,0.84,1.68,0.0,0.84,30.25,3.36,16.81,1.68,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.8961459999999999,0.103854,2,0.00145012,0.00133662,11,10.81818182,3.606989519,205,democracy,uncensored
33731,45,22.5,0.0,55.56,37.78,6.67,4.44,4.44,0.0,0.0,0.0,0.0,0.0,2.22,0.0,2.22,13.33,8.89,4.44,2.22,0.0,0.0,2.22,0.0,2.22,0.0,0.0,8.89,0.0,8.89,4.44,0.0,0.0,2.22,6.67,2.22,4.44,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,22.22,4.44,0.0,6.67,4.44,2.22,4.44,4.44,0.0,2.22,2.22,4.44,4.44,0.0,0.0,0.0,4.44,2.22,0.0,2.22,0.0,0.0,6.67,2.22,2.22,2.22,2.22,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,2.22,2.22,0.0,15.56,4.44,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793549,0.20645100000000002,2,0.00317828,0.00324608,11,4.090909091,1.365777817,134,hr,uncensored
26506,11,11.0,0.0,63.64,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,9.09,0.0,0.0,18.18,0.0,18.18,0.0,0.0,9.09,9.09,9.09,9.09,9.09,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45,9.09,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,9.09,27.27,0.0,0.0,0.0,0.0,0.0,0.0,36.36,0.0,0.0,18.18,18.18,9.09,36.36,9.09,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514726,0.485274,1,0.00199144,0.00127944,7,1.571428571,0.524899817,268,cr,uncensored
18322,36,9.0,0.0,52.78,41.67,2.78,2.78,0.0,2.78,0.0,0.0,0.0,0.0,0.0,5.56,5.56,13.89,0.0,8.33,0.0,2.78,0.0,2.78,0.0,2.78,0.0,0.0,5.56,0.0,5.56,2.78,2.78,2.78,2.78,8.33,2.78,5.56,0.0,0.0,0.0,5.56,0.0,0.0,2.78,0.0,5.56,0.0,0.0,5.56,2.78,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.89,2.78,0.0,11.11,0.0,0.0,11.11,2.78,5.56,2.78,5.56,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,2.78,0.0,0.0,19.44,5.56,8.33,0.0,0.0,2.78,2.78,0.0,0.0,0.0,0.0,0.0,0.0922076,0.907792,0,0.00208531,0.00213352,10,3.6,1.201406277,7611,meng,uncensored
37239,46,46.0,0.0,67.39,47.83,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,4.35,6.52,17.39,13.04,6.52,2.17,0.0,2.17,6.52,2.17,2.17,0.0,2.17,6.52,4.35,4.35,0.0,2.17,0.0,6.52,13.04,2.17,10.87,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,15.22,4.35,0.0,4.35,2.17,2.17,6.52,4.35,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,6.52,2.17,0.0,2.17,0.0,2.17,6.52,0.0,4.35,2.17,2.17,0.0,0.0,2.17,0.0,0.0,8.7,0.0,0.0,2.17,0.0,6.52,15.22,6.52,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014001300000000001,0.985999,0,0.00170747,0.00181839,11,4.181818182,1.395114681,874,meng,uncensored
