Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category
,12501,4.755658,2.0,0,1,6,85,52,18,13,0.8461539,16,76,9,0,7.070588,24,0,6,8.666667,0.0,0.2333333,272.1429,0.3333333,20,0,0.3333333,41,2,5,1.696082,0,0.7884616,0.02440784,2.05356,2,0.036976,2,2,1,0,1,1,0,0,0,0,0,0,0,37
,12502,4.780092,2.0,0,1,6,72,45,9,13,0.8888889,17,64,8,0,6.986111,21,3,6,7.5,0.0,0.08333334,252.5253,0.5,13,0,0.0,37,1,4,1.660199,0,0.8222222,0.01720171,1.4241,0,0.003024,2,2,0,1,0,0,0,0,0,0,0,0,0,35
,12503,4.370514,2.0,0,1,3,46,29,5,2,0.5517241,13,39,7,0,8.282609,15,1,3,9.666667,0.0,0.0,275.0,1.333333,0,0,0.0,25,0,2,0.7884327,0,0.862069,0.2365236,0.9483777,0,0.003024,0,0,0,0,0,0,0,0,0,0,0,0,0,14
,12504,4.263109,2.0,0,1,3,44,28,4,2,0.5,12,38,6,0,8.272727,16,0,3,9.333333,0.0,0.0,275.7937,1.333333,0,0,0.0,24,0,3,0.5993158,0,0.8571429,0.30103,0.9483777,0,0.003024,0,0,0,0,0,0,0,0,0,0,0,0,0,12
,12505,5.053711,2.0,0,1,16,298,183,38,53,0.7540984,56,246,52,0,7.439597,85,12,16,11.4375,0.3333333,0.3855556,309.454,0.8125,55,0,0.0,148,0,9,2.966995,0,0.8087432,0.05659927,1.820283,0,0.003024,6,6,3,0,4,1,3,1,0,2,0,0,0,120
,12506,4.639991,2.0,0,1,3,62,41,12,9,0.7804878,12,50,12,0,6.935484,15,3,3,13.66667,0.0,0.0,400.0,0.3333333,0,0,0.0,34,0,1,0.560883,0,0.8292683,0.07804482,2.374777,0,0.003024,3,3,1,0,0,0,0,0,0,0,0,0,0,27
,12507,4.713399,5.0,0,1,2,83,53,13,14,0.754717,13,72,11,0,6.927711,24,3,2,26.5,0.0,0.0,0.0,1.5,0,0,0.0,40,0,0,0.0,0,0.754717,0.04944828,2.351678,0,0.003024,4,4,4,0,0,0,0,0,0,0,0,0,0,34
,12508,4.683862,2.0,0,1,3,84,55,15,15,0.7818182,13,62,22,0,7.821429,25,2,3,18.33333,0.0,0.25,336.3636,0.3333333,8,0,0.0,46,1,1,0.06088305,0,0.8363636,0.06984679,2.114683,0,0.003024,4,4,3,0,1,1,1,0,0,1,0,0,0,37
,12509,3.823649,5.0,0,1,1,75,49,11,11,0.7959183,14,66,9,0,6.88,20,3,1,49.0,1.0,0.0,0.0,1.0,0,0,0.0,39,0,0,0.0,0,0.7959183,0.06585032,2.385262,0,0.003024,3,3,2,0,1,1,1,0,0,1,0,0,0,32
,12510,4.742045,5.0,0,1,2,88,57,19,14,0.7719298,15,71,17,0,7.261364,27,2,2,28.5,0.0,0.0,176.4706,0.5,7,0,0.0,47,0,0,0.0,0,0.8245614,0.06143299,2.290196,0,0.003024,5,5,3,0,0,0,0,0,0,0,0,0,0,38
