Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category,class,class_num
,282,4.207108,1,0,1,4,32,18,0.2222222222222222,0.3333333333333333,0.5,0.4444444444444444,0.875,0.125,0.0,8.0,0.3333333333333333,0.2222222222222222,4,4.5,0.0,0.0,250.0,0.0,0.0,0.25,0.0,0.8888888888888888,0.0,1.0,2.243532,0.0,0.8888889000000001,0.30103,1.285272,0.0,0.006448089000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,censored,1
,283,4.84189,2,0,1,9,188,123,0.18699186991869918,0.24390243902439024,0.6666667,0.22764227642276422,0.8617021276595744,0.13297872340425532,0.0,7.278075,0.4878048780487805,0.008130081300813009,9,13.666670000000002,0.0,0.6785714,311.8017,1.0,3.888888888888889,0.0,0.0,0.7723577235772358,0.0,0.4444444444444444,1.08877,0.0,0.7723576999999999,0.10573889999999998,1.9166279999999998,0.0,0.006448089000000001,0.032520325203252036,0.032520325203252036,0.032520325203252036,0.0,0.06504065040650407,0.056910569105691054,0.032520325203252036,0.0,0.016260162601626018,0.032520325203252036,0.0,0.0,0.0,0.5284552845528455,censored,1
,284,4.249211,5,0,1,1,179,105,0.2571428571428571,0.3142857142857143,0.8476190999999998,0.4380952380952381,0.7877094972067039,0.2011173184357542,0.0,7.350283,0.6095238095238096,0.047619047619047616,1,105.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8952380952380953,0.009523809523809525,0.0,0.0,0.0380952380952381,0.8952380999999999,0.04405317,1.729861,0.0,0.006448089000000001,0.009523809523809525,0.0,0.0,0.0,0.01904761904761905,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.780952380952381,censored,1
,285,5.16887,2,0,1,10,205,114,0.15789473684210525,0.2807017543859649,0.7807018,0.41228070175438597,0.8634146341463415,0.13658536585365855,0.0,7.282927000000001,0.543859649122807,0.08771929824561403,10,11.4,0.0,0.22,300.4456,0.5,3.9,0.0,0.2,0.7807017543859649,0.008771929824561403,0.7,2.49761,0.0,0.7807018,0.05119472,1.450441,0.017543859649122806,0.058304302,0.02631578947368421,0.02631578947368421,0.0,0.008771929824561403,0.05263157894736842,0.017543859649122806,0.02631578947368421,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.0,0.0,0.0,0.6578947368421053,censored,1
,286,4.8852150000000005,2,0,1,11,161,107,0.19626168224299065,0.29906542056074764,0.7850468,0.2336448598130841,0.8385093167701864,0.16149068322981366,0.0,7.47205,0.411214953271028,0.018691588785046728,11,9.727273,0.0,0.06666667,257.4187,0.27272729999999995,2.8181818181818183,0.0,0.0,0.822429906542056,0.04672897196261682,0.6363636363636364,1.533324,0.028037383177570093,0.8224299,0.05924406,1.921073,0.0,0.006448089000000001,0.037383177570093455,0.04672897196261682,0.009345794392523364,0.0,0.028037383177570093,0.018691588785046728,0.009345794392523364,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.6728971962616822,censored,1
,287,6.101115,5,0,1,47,685,404,0.2400990099009901,0.23267326732673269,0.5693069000000001,0.34405940594059403,0.8642335766423358,0.13576642335766423,0.0,7.143066,0.5198019801980198,0.06188118811881188,47,8.595744999999999,0.5555555999999999,0.37070390000000003,270.9285,0.36170209999999997,2.297872340425532,0.0,0.06382979,0.7698019801980198,0.01485148514851485,0.5957446808510638,9.178533999999999,0.0,0.7698020000000001,0.1277598,2.0845599999999997,0.007425742574257425,0.090680497,0.04207920792079208,0.039603960396039604,0.0049504950495049506,0.0,0.0594059405940594,0.034653465346534656,0.024752475247524754,0.01485148514851485,0.007425742574257425,0.007425742574257425,0.0024752475247524753,0.0024752475247524753,0.0,0.4900990099009901,censored,1
,288,4.166964,5,0,1,1,215,129,0.26356589147286824,0.21705426356589147,0.6744186,0.31007751937984496,0.827906976744186,0.17209302325581396,0.0,7.409302,0.5348837209302325,0.05426356589147287,1,129.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.7829457364341085,0.007751937984496124,0.0,0.0,0.0,0.7829458,0.09256628,1.9963389999999999,0.0,0.006448089000000001,0.03875968992248062,0.031007751937984496,0.007751937984496124,0.015503875968992248,0.031007751937984496,0.015503875968992248,0.007751937984496124,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.5736434108527132,censored,1
,289,3.775,1,0,1,1,31,20,0.35,0.15,0.95,0.25,0.8064516129032258,0.1935483870967742,0.0,7.451613,0.45,0.05,1,20.0,1.0,0.6,250.0,0.0,9.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,2.403468,0.0,0.006448089000000001,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,censored,1
,290,4.58296,2,0,1,2,63,46,0.2391304347826087,0.2608695652173913,0.6956521999999999,0.2826086956521739,0.8253968253968254,0.1746031746031746,0.0,7.111111,0.2826086956521739,0.043478260869565216,2,23.0,0.0,0.0,142.8571,0.0,0.0,0.0,0.0,0.8043478260869565,0.0,0.5,0.06088305,0.0,0.8043478000000001,0.10223789999999999,1.7107189999999999,0.0,0.006448089000000001,0.021739130434782608,0.021739130434782608,0.0,0.0,0.06521739130434782,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5869565217391305,censored,1
,291,3.6357470000000003,1,0,1,1,24,17,0.17647058823529413,0.23529411764705882,0.8235294,0.11764705882352941,1.0,0.0,0.0,5.7916669999999995,0.4117647058823529,0.0,1,17.0,1.0,0.14285710000000001,411.7647,2.0,6.0,0.0,0.0,0.7647058823529411,0.11764705882352941,0.0,0.0,0.0,0.7647059,0.05473273,2.996301,0.0,0.006448089000000001,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,censored,1
,292,4.82915,2,0,1,7,146,82,0.06097560975609756,0.15853658536585366,0.5853658,0.4146341463414634,0.821917808219178,0.1780821917808219,0.0,7.417808,0.5365853658536586,0.12195121951219512,7,11.71429,0.0,0.1333333,313.3333,0.2857143,0.0,0.0,0.14285710000000001,0.8658536585365854,0.0,0.7142857142857143,1.49886,0.0,0.8658537000000001,0.1476866,1.363084,0.012195121951219513,0.025928106,0.024390243902439025,0.024390243902439025,0.012195121951219513,0.0,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.0,0.0,0.036585365853658534,0.0,0.0,0.0,0.5365853658536586,censored,1
,293,3.7110000000000003,1,0,1,1,16,10,0.1,0.4,1.0,0.3,0.9375,0.0625,0.0,7.125,0.6,0.0,1,10.0,1.0,0.0,400.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.0,1.620001,0.0,0.006448089000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,censored,1
,294,3.879546,5,0,1,1,126,79,0.16455696202531644,0.17721518987341772,0.6708861,0.31645569620253167,0.8650793650793651,0.1349206349206349,0.0,7.031746000000001,0.5443037974683544,0.02531645569620253,1,79.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7721518987341772,0.0,0.0,0.0,0.0,0.7721519,0.09630781,2.039614,0.0,0.006448089000000001,0.0,0.0,0.0,0.0,0.05063291139240506,0.02531645569620253,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,1.0,0.5569620253164557,censored,1
