Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category
,2501,4.483763,2.0,0,1,6,91,66,16,16,0.8030303,16,78,12,0,7.333333,23,1,6,11.0,0.3333333,0.4,289.2316,0.3333333,21,0,0.0,50,0,4,1.314961,1,0.7575758,0.02617652,2.390266,0,0.002384,3,3,2,0,1,0,1,1,0,0,0,0,0,46
,2502,4.73015,2.0,0,1,8,125,70,15,9,0.6857143,23,103,21,0,7.306452,32,10,8,8.75,0.0,0.5238096,296.5463,0.375,19,1,0.0,49,0,6,1.615298,0,0.7,0.109703,1.703584,0,0.002384,3,2,0,3,7,6,2,1,0,1,1,0,0,35
,2503,10.48877,5.0,0,1,117,2309,1435,292,342,0.456446,428,1950,354,0,7.459201,703,64,117,12.26496,0.0,0.3445343,293.049,0.6153846,365,0,0.01709402,1165,12,53,12.32521,6,0.8118467,0.1479518,1.512352,2,0.037616,23,10,1,8,39,19,21,10,1,5,1,1,0,616
,2504,4.263109,2.0,0,1,4,56,32,6,6,0.5,12,46,10,0,7.75,24,0,4,8.0,0.0,1.5,250.0,0.5,6,1,0.0,28,2,4,0.8435321,0,0.875,0.30103,0.7726877,0,0.002384,0,0,0,0,0,0,0,0,0,0,0,0,0,14
,2505,5.014822,2.0,0,1,7,136,81,21,22,0.7530864,35,115,21,0,7.375,46,0,7,11.57143,0.0,0.3333333,300.8658,0.8571429,29,0,0.0,62,0,3,0.2540777,0,0.7654321,0.02912837,1.551481,0,0.002384,4,2,0,0,2,0,1,0,0,0,0,0,0,55
,2506,4.497847,2.0,0,1,7,121,72,14,17,0.8333333,29,99,21,0,7.85,33,5,7,10.28571,0.5,0.2666667,319.4445,0.7142857,20,0,0.0,53,1,5,2.154415,0,0.7361111,0.0180618,1.324488,0,0.002384,1,1,1,0,2,2,0,0,2,0,0,0,0,50
,2507,4.851865,2.0,0,1,4,121,70,10,13,0.7428572,32,96,23,0,7.394958,30,9,4,17.5,0.0,0.4444443,375.9804,0.0,15,0,0.0,62,0,1,0.06088305,2,0.8857143,0.08780041,1.245195,0,0.002384,1,0,0,0,2,1,1,0,1,0,0,0,0,48
,2508,4.802625,2.0,0,1,4,106,65,5,14,0.8615385,23,87,19,0,7.735849,38,0,4,16.25,0.0,0.125,340.1961,0.75,19,0,0.0,59,0,1,0.360883,0,0.9076923,0.04722039,1.692711,0,0.002384,1,1,1,0,1,1,0,0,0,0,0,0,0,51
,2509,3.317109,1.0,0,1,1,42,20,2,6,0.5,6,42,0,0,6.142857,12,2,1,20.0,1.0,0.0,0.0,0.0,0,0,0.0,18,0,0,0.0,0,0.9,0.30103,2.352183,0,0.002384,0,0,0,0,0,0,0,0,0,0,0,0,0,9
,2510,4.739586,2.0,0,1,10,166,83,7,29,0.7108434,24,147,19,0,7.120482,63,7,10,8.3,0.0,0.2883598,329.0089,0.1,18,0,0.0,76,0,4,1.710199,0,0.9156626,0.08799279,1.174185,0,0.002384,0,0,0,0,2,1,0,0,0,0,0,0,0,55
,2511,4.676908,2.0,0,1,5,93,47,1,14,0.6170213,26,83,10,0,7.268817,25,6,5,9.4,0.0,0.12,290.4762,0.2,0,0,0.0,46,0,3,0.5636015,0,0.9787234,0.1506165,0.9478648,0,0.002384,0,0,0,0,0,0,0,0,0,0,0,0,0,29
,2512,4.669368,2.0,0,1,3,66,38,2,9,0.7105263,22,58,8,0,6.636364,22,3,3,12.66667,0.0,0.2777778,363.1313,0.0,13,0,0.0,35,0,0,0.0,0,0.9210526,0.117149,1.557531,0,0.002384,0,0,0,0,1,1,0,0,0,0,0,0,0,24
,2513,4.243042,2.0,0,1,8,174,106,21,11,0.5943396,31,146,28,0,7.350574,62,0,8,13.25,0.6666667,0.6530612,371.9104,0.0,19,0,0.0,78,0,2,0.6217661,0,0.7358491,0.1017206,1.085245,0,0.002384,0,0,0,0,8,6,0,0,0,0,0,0,0,55
,2514,5.063087,2.0,0,1,6,111,60,3,11,0.9166667,41,91,18,1,7.609091,39,6,6,10.0,0.0,0.33,479.8702,0.3333333,14,0,0.0,57,0,2,1.121766,0,0.95,0.02894519,1.364251,0,0.002384,0,0,0,0,1,0,0,0,0,0,0,0,0,52
,2515,4.775485,2.0,0,1,6,100,53,5,11,0.8679245,20,78,19,1,7.622449,36,4,6,8.833333,0.0,0.3,317.2772,0.1666667,6,0,0.0,48,0,2,0.5884327,0,0.9056604,0.02452685,1.390011,0,0.002384,0,0,0,0,1,0,0,0,0,0,0,0,0,44
,2516,4.784518,2.0,0,1,6,106,58,9,19,0.7413793,28,88,18,0,7.867925,35,5,6,9.666667,0.0,0.1333333,299.9634,0.3333333,13,0,0.1666667,50,0,4,1.910199,4,0.862069,0.09563713,0.9301786,1,0.017616,0,0,0,0,2,2,0,0,0,0,0,0,0,37
,2517,4.819756,2.0,0,1,4,80,56,13,16,0.8035714,23,66,13,0,7.164557,20,2,4,14.0,0.0,1.111111,166.6667,0.0,7,0,0.0,44,0,1,0.06088305,0,0.7857143,0.03539003,1.669061,0,0.002384,1,1,1,0,1,1,0,0,0,0,0,0,0,39
,2518,4.738881,2.0,0,1,5,76,45,12,12,0.7777778,19,63,13,0,7.618421,25,3,5,9.0,0.0,0.34,347.4748,0.2,19,0,0.0,34,0,1,0.1608831,0,0.7555556,0.04013734,2.076075,0,0.002384,1,0,0,1,0,0,0,0,0,0,0,0,0,30
,2519,4.350167,2.0,0,1,8,145,96,19,22,0.7395833,29,120,24,0,7.131945,40,3,8,12.0,0.6,0.6589286,284.9754,0.25,40,0,0.0,73,1,3,0.5159824,1,0.7604167,0.04808935,1.757363,0,0.002384,0,0,0,0,6,1,5,5,0,0,0,0,0,60
,2520,4.932453,2.0,0,1,5,89,59,10,13,0.9830508,28,73,16,0,7.224719,30,0,5,11.8,0.0,0.08333333,295.8333,0.4,0,0,0.0,52,1,1,0.2275497,0,0.8813559,0.005902549,1.316858,0,0.002384,1,1,0,0,2,1,1,1,0,0,0,0,0,51
,2521,4.53274,2.0,0,1,7,124,74,6,17,0.5810811,18,101,23,0,6.991935,38,6,7,10.57143,0.0,0.4333333,296.8084,1.0,20,0,0.0,62,0,3,1.232649,0,0.8378378,0.172832,1.520147,0,0.002384,0,0,0,0,1,0,0,0,0,0,0,0,0,35
,2522,5.191326,2.0,0,1,10,181,113,27,28,0.761062,54,152,26,0,7.61236,53,6,10,11.3,0.0,0.2166667,303.7431,0.2,19,0,0.0,99,2,7,1.790467,1,0.8761062,0.06607361,1.426429,0,0.002384,0,0,0,0,2,1,0,0,0,0,0,0,0,79
,2523,4.931941,2.0,0,1,12,218,145,37,46,0.6965517,68,166,48,0,7.85514,63,5,12,12.08333,0.5,0.4090909,257.0319,0.08333334,28,0,0.0,125,0,7,1.507134,0,0.862069,0.08291365,1.485625,0,0.002384,0,0,0,0,5,5,1,0,0,1,0,0,0,92
,2524,5.163951,2.0,0,1,12,156,103,24,36,0.7572815,50,124,29,0,7.830065,43,2,12,8.583333,0.0,0.6666667,254.0013,0.0,26,0,0.08333334,88,2,8,1.870398,0,0.8543689,0.04630426,1.44966,1,0.017616,0,0,0,0,0,0,0,0,0,0,0,0,0,73
,2525,4.784518,2.0,0,1,5,112,57,3,5,0.7017544,28,93,18,0,7.720721,34,9,5,11.4,0.0,0.4583333,402.0833,0.6,6,0,0.0,50,0,4,0.9935322,0,0.877193,0.09563713,1.180155,0,0.002384,0,0,0,0,3,3,0,0,0,0,0,0,0,37
,2526,4.261568,1.0,0,1,6,82,49,9,16,0.877551,15,77,5,0,7.207317,27,3,6,8.166667,0.5,0.4166667,207.1549,0.5,19,0,0.0,40,1,3,1.182649,0,0.8163266,0.03344778,1.864675,0,0.002384,0,0,0,0,1,1,0,0,0,0,1,0,0,36
,2527,5.505919,5.0,0,1,3,259,193,28,60,0.8445596,98,208,50,1,7.710425,57,3,3,64.33334,0.5,0.125,428.5714,3.0,6,0,0.0,171,2,1,0.1164386,0,0.8860103,0.03872969,1.310554,0,0.002384,4,5,4,0,4,2,2,2,0,0,0,0,5,149
,2528,3.938284,5.0,0,1,1,122,80,10,8,0.7125,25,100,21,0,7.495868,28,4,1,80.0,1.0,0.0,0.0,11.0,0,0,0.0,61,2,0,0.0,0,0.7625,0.08060534,1.895208,0,0.002384,2,2,2,0,1,0,1,0,0,0,0,0,0,47
,2529,4.277048,2.0,0,1,3,42,28,3,10,0.9642857,14,35,7,0,8.0,10,2,3,9.333333,0.5,0.688889,410.7143,0.3333333,16,0,0.0,24,0,3,0.6826491,0,0.8571429,0.01308826,1.725259,0,0.002384,0,0,0,0,0,0,0,0,0,0,0,0,0,23
,2530,4.69595,2.0,0,1,11,140,93,22,22,0.7526882,29,116,24,0,7.892857,40,0,11,8.454545,0.25,0.2,265.3174,0.3636364,39,0,0.0,69,2,6,2.131965,0,0.7419355,0.05493778,1.914057,0,0.002384,3,3,2,1,0,0,0,0,0,0,0,0,0,58
,2531,4.724129,2.0,0,1,3,58,34,5,4,0.8823529,15,46,12,0,7.724138,22,1,3,11.33333,0.0,0.4880952,442.1296,0.6666667,8,0,0.0,27,0,1,0.310883,0,0.7941176,0.0240824,1.214339,0,0.002384,1,1,1,0,1,1,0,0,0,0,0,0,0,25
,2532,5.394671,2.0,0,1,16,273,164,29,38,0.7317073,63,224,49,0,7.315018,81,7,16,10.25,0.0,0.5958334,332.109,0.4375,63,0,0.0,132,2,10,3.23264,1,0.8048781,0.04995097,1.809813,0,0.002384,3,3,0,2,9,5,3,3,0,0,1,0,0,107
,2533,4.665316,2.0,0,1,2,73,45,12,8,0.6444445,19,61,11,1,8.79452,22,3,2,22.5,0.0,0.0,142.8571,1.5,0,0,0.0,34,0,1,0.360883,1,0.7555556,0.1033733,1.356416,0,0.002384,1,1,1,0,0,0,0,0,0,0,0,0,0,25
,2534,4.341103,2.0,0,1,4,84,50,11,13,0.9,18,71,13,0,7.869048,32,1,4,12.5,0.5,0.4,270.8333,0.5,7,0,0.0,41,1,2,0.6217661,0,0.82,0.00752575,1.201159,0,0.002384,0,0,0,0,0,0,0,0,0,0,0,0,1,40
,2535,4.883903,2.0,0,1,5,94,63,16,17,0.8571429,24,86,8,0,7.021276,28,0,5,12.6,0.0,0.4733334,312.2655,0.6,22,0,0.2,51,0,2,0.4967661,0,0.8095238,0.02561958,1.546514,1,0.017616,3,3,1,2,0,0,0,0,0,0,0,0,0,47
,2536,4.684898,2.0,0,1,4,63,38,11,13,0.8157895,14,54,9,0,7.365079,20,1,4,9.5,0.0,0.375,229.1667,0.25,18,0,0.25,30,2,1,0.560883,2,0.7894737,0.04150697,1.757811,1,0.017616,1,1,0,0,1,0,1,0,0,0,0,0,0,26
,2537,6.200651,4.0,0,1,21,507,301,23,80,0.4817276,134,436,66,0,7.50996,166,12,21,14.33333,0.0,0.3619792,327.9549,1.285714,56,0,0.0,245,0,7,1.164276,0,0.8139535,0.1673683,1.440687,0,0.002384,2,2,2,5,14,12,1,0,0,0,0,0,0,130
,2538,5.182081,2.0,0,1,3,116,64,0,25,0.984375,47,95,20,0,7.773913,26,5,3,21.33333,0.0,0.0,285.7143,0.0,0,0,0.3333333,64,0,1,0.06088305,1,1.0,0.004778254,1.114851,1,0.017616,0,0,0,0,0,0,0,0,0,0,0,0,0,63
,2539,4.807757,2.0,0,1,14,215,113,10,29,0.619469,55,183,32,0,7.227907,64,7,14,8.071428,0.3333333,0.3797619,361.6039,0.0,13,0,0.1428571,110,0,10,4.10883,0,0.9734513,0.1546336,1.507656,2,0.037616,0,1,0,0,1,0,1,1,0,0,0,0,0,67
,2540,4.395546,1.0,0,1,6,68,45,10,10,0.9111111,22,60,8,0,7.205883,20,0,6,7.5,0.5,0.25,253.9923,0.3333333,7,0,0.0,36,0,5,1.985368,0,0.8,0.008600857,1.435587,0,0.002384,0,0,0,0,1,1,0,0,1,0,0,0,0,35
,2541,3.733593,5.0,0,1,1,71,52,5,14,0.6730769,12,60,11,0,6.985916,15,2,1,52.0,1.0,0.0,0.0,3.0,0,0,0.0,46,1,0,0.0,1,0.8846154,0.1335688,1.629007,0,0.002384,5,5,3,2,2,2,0,0,0,0,0,0,0,31
,2542,4.826411,2.0,0,1,6,116,68,8,16,0.9117647,22,107,9,0,6.655172,32,6,6,11.33333,0.0,0.4166667,265.8029,0.6666667,14,0,0.0,61,1,3,0.7826492,0,0.8970588,0.02112491,1.625846,0,0.002384,1,1,0,1,0,0,0,0,0,0,0,0,0,57
,2543,5.31156,4.0,0,1,17,329,183,34,46,0.7213115,60,266,63,0,7.887538,102,14,17,10.76471,0.0,0.3794117,287.8747,0.1764706,59,0,0.0,147,0,9,2.547947,0,0.8032787,0.06591194,1.325799,0,0.002384,4,2,0,4,13,9,3,1,4,3,0,0,0,116
,2544,5.182586,2.0,0,1,10,238,132,32,34,0.7878788,48,214,24,0,7.231092,72,11,10,13.2,0.0,0.1428571,373.3211,0.8,28,0,0.0,106,2,4,1.700675,0,0.8030303,0.03896012,1.442258,0,0.002384,2,2,0,2,4,2,1,1,1,0,0,0,0,92
,2545,4.846599,2.0,0,1,7,135,73,11,15,0.739726,26,120,15,0,7.22963,46,2,7,10.42857,0.0,0.4809524,327.1259,0.5714286,21,0,0.0,57,0,2,0.8717661,0,0.7808219,0.05828786,1.236558,0,0.002384,2,2,0,2,5,4,1,0,0,1,0,0,0,46
,2546,4.926873,2.0,0,1,8,144,78,4,15,0.8076923,32,122,22,0,7.597222,51,3,8,9.75,0.0,0.55,346.6211,0.375,20,0,0.0,70,0,4,1.743532,0,0.8974359,0.06086143,0.9844279,0,0.002384,2,2,0,0,3,2,0,0,0,0,0,0,0,56
,2547,4.817526,2.0,0,1,7,117,63,4,12,0.8571429,24,97,20,0,7.700855,36,6,7,9.0,0.0,0.15,348.0159,0.2857143,13,0,0.0,57,0,4,1.410199,0,0.9047619,0.04659799,0.9904842,0,0.002384,1,1,0,0,1,1,0,0,0,0,0,0,0,49
,2548,3.767,1.0,0,1,1,33,20,5,3,1.0,7,27,6,0,7.30303,10,0,1,20.0,1.0,0.0,0.0,3.0,0,0,1.0,15,0,0,0.0,0,0.75,0.0,1.948996,1,0.017616,0,0,0,0,0,0,0,0,0,0,0,0,0,15
