Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category
,32501,5.146623,5,0,1,4,195,120,23,26,0.6916667,44,160,35,0,7.497436,45,15,4,30.0,0.0,0.0,283.3333,1.25,7,0,0.0,97,1,2,0.6931946,0,0.8083333,0.08727736,2.201004,0,0.002752,7,7,2,2,5,4,2,1,2,1,0,0,1,71
,32502,4.917423,2,0,1,9,148,90,19,14,0.7888889,29,124,24,0,7.02027,47,1,9,10.0,0.0,0.1,247.4549,0.7777778,22,0,0.1111111,63,0,5,1.571082,0,0.7,0.02595086,1.588199,1,0.017248,1,1,0,0,7,3,4,2,0,0,1,0,0,58
,32503,4.771899,2,0,1,5,71,47,12,16,0.8297873,20,62,9,0,7.732394,22,1,5,9.4,0.0,0.4666666,242.2222,0.0,6,0,0.0,40,1,3,1.146935,0,0.8510638,0.03943461,1.971627,0,0.002752,1,1,1,0,0,0,0,0,0,0,0,0,0,35
,32504,4.889029,2,0,1,6,128,74,18,12,0.8243243,22,111,16,1,7.351563,42,6,6,12.33333,0.0,0.2,351.7857,0.6666667,17,0,0.0,55,0,3,1.432649,0,0.7432432,0.02760423,1.753047,0,0.002752,5,5,1,3,4,2,1,0,0,1,0,0,0,50
,32505,4.009,5,0,1,1,72,47,7,15,0.9148936,23,61,11,0,7.319445,18,2,1,47.0,1.0,0.0,0.0,2.0,0,0,0.0,35,0,0,0.0,0,0.7446808,0.0,1.507523,0,0.002752,1,1,0,0,3,2,0,0,0,0,0,0,0,35
,32506,4.856301,2,0,1,8,101,61,16,20,0.8196721,23,86,15,0,7.366337,34,3,8,7.625,0.0,0.2083333,233.2189,0.0,7,0,0.0,49,0,5,1.471082,0,0.8032787,0.01015152,1.66077,0,0.002752,1,1,1,0,1,0,1,1,0,0,0,0,0,47
,32507,4.40327,2,0,1,13,201,116,23,38,0.7413793,39,165,36,0,7.079602,54,11,13,8.923077,0.7777778,0.3243589,296.9808,0.1538462,32,0,0.0,96,2,8,2.762064,1,0.8275862,0.051993,1.625994,0,0.002752,4,4,3,0,1,1,1,0,0,1,0,0,0,77
,32508,4.624838,1,0,1,3,50,31,8,6,0.8709677,8,42,7,1,7.0,12,2,3,10.33333,0.0,0.8333333,373.7374,0.3333333,6,0,0.0,25,1,2,0.7884327,0,0.8064516,0.01254292,2.483083,0,0.002752,0,0,0,0,0,0,0,0,0,0,0,0,0,24
,32509,3.841,5,0,1,1,50,30,2,8,0.8333333,11,39,9,1,7.857143,14,0,1,30.0,1.0,0.0,0.0,6.0,0,0,0.0,22,0,0,0.0,0,0.7333333,0.0,1.60307,0,0.002752,0,1,0,0,0,0,0,0,0,0,0,0,0,22
,32510,4.692244,2,0,1,4,42,27,7,8,0.9259259,13,30,12,0,8.023809,13,1,4,6.75,0.0,0.625,224.1071,0.5,6,0,0.0,22,1,3,1.149316,0,0.8148148,0.01433476,1.40742,0,0.002752,0,0,0,0,0,0,0,0,0,0,0,0,0,21
,32511,4.790817,2,0,1,2,70,43,9,14,0.8837209,19,55,15,0,7.614286,22,1,2,21.5,0.0,1.0,153.8462,1.5,6,0,0.0,34,0,0,0.0,0,0.7906977,0.02913194,1.602487,0,0.002752,2,2,2,0,2,2,0,0,0,0,0,0,0,31
,32512,4.75841,2,0,1,3,59,39,6,10,0.7692308,17,42,17,0,8.305085,18,1,3,13.0,0.0,0.4666667,334.3254,0.3333333,14,0,0.0,33,1,2,0.510655,0,0.8461539,0.06946847,1.842161,0,0.002752,5,5,4,0,0,0,0,0,0,0,0,0,0,26
,32513,3.753,2,0,1,1,25,17,2,6,0.8823529,6,18,7,0,7.92,6,1,1,17.0,1.0,0.0,235.2941,1.0,9,0,0.0,14,0,0,0.0,0,0.8235294,0.0,1.906744,0,0.002752,0,0,0,0,0,0,0,0,0,0,0,0,0,14
,32514,4.649374,1,0,1,2,53,33,8,11,0.7878788,10,47,6,0,6.924528,18,1,2,16.5,0.0,2.0,250.0,1.0,9,0,0.0,24,0,1,0.2751688,0,0.7272727,0.02736636,1.589979,0,0.002752,1,1,1,0,0,0,0,0,0,0,0,0,0,22
,32515,5.080375,2,0,1,8,195,118,29,25,0.7288136,35,174,21,0,6.953846,60,7,8,14.75,0.0,0.25,324.7711,0.375,25,0,0.0,93,0,3,0.8493158,0,0.7881356,0.05844294,2.196768,0,0.002752,8,8,1,3,3,2,0,0,0,1,0,0,0,76
,32516,3.577919,1,0,1,2,51,32,7,4,0.59375,10,37,14,0,8.156863,12,2,2,16.0,1.0,0.5,200.0,0.0,0,0,0.0,23,2,0,0.0,0,0.71875,0.1720171,1.372534,0,0.002752,1,1,0,0,3,3,0,0,0,0,0,0,0,14
