Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category
,22501,4.580762,2,0,1,2,44,26,6,3,0.6923077,8,41,3,0,6.681818,16,1,2,13.0,0.0,0.6875,457.5164,0.5,7,0,0.0,20,0,0,0.0,0,0.7692308,0.08027467,0.9661891,0,0.003048,3,3,3,0,1,1,0,0,0,0,0,0,0,15
,22502,4.69397,2,0,1,4,102,58,13,15,0.7586207,17,94,8,0,7.343137,29,6,4,14.5,0.0,0.3611111,328.8221,0.75,8,0,0.0,47,0,2,0.6217661,1,0.8103448,0.0766784,1.602357,0,0.003048,2,2,2,0,3,2,1,0,1,0,0,0,0,36
,22503,4.721268,2,0,1,4,69,38,4,8,0.8421053,14,66,3,0,6.101449,18,5,4,9.5,0.0,0.3125,269.1434,1.25,6,0,0.0,30,0,2,0.9550995,0,0.7894737,0.02882042,1.038989,0,0.003048,2,2,2,0,0,0,0,0,0,0,0,0,0,27
,22504,4.536417,2,0,1,10,182,123,28,35,0.5691057,27,154,28,0,6.89011,41,6,10,12.3,0.6,0.1259259,398.4811,0.7,33,0,0.1,109,3,2,0.4717661,0,0.8861789,0.1363142,2.51826,1,0.016952,19,19,2,8,2,2,0,0,2,0,0,0,0,63
,22505,5.06078,2,0,1,9,168,92,14,23,0.8043478,39,145,22,1,7.357143,53,7,9,10.22222,0.0,0.1875,309.5811,0.3333333,35,0,0.1111111,76,0,4,0.9101988,0,0.8260869,0.03606381,1.511852,1,0.016952,2,2,2,0,2,1,0,0,0,0,0,0,0,66
,22506,4.827866,2,0,1,6,115,71,14,16,0.8028169,22,102,13,0,6.652174,36,4,6,11.83333,0.0,0.1865079,341.3716,0.5,25,0,0.0,58,1,5,1.040526,0,0.8169014,0.04498205,1.690471,0,0.003048,3,3,3,0,1,1,0,0,0,0,0,0,0,49
,22507,4.829865,2,0,1,6,99,52,11,15,0.8653846,21,85,14,0,7.575758,32,3,6,8.666667,0.0,0.3166667,385.1307,0.1666667,15,0,0.0,45,0,4,1.410199,0,0.8653846,0.02150214,1.577583,0,0.003048,2,2,2,0,0,0,0,0,0,0,0,0,0,42
,22508,4.695747,2,0,1,4,54,29,6,8,0.862069,11,46,8,0,7.074074,22,0,4,7.25,0.0,0.125,385.0275,0.5,6,0,0.0,26,0,4,1.743532,0,0.8965517,0.05473273,0.9527786,0,0.003048,5,5,2,2,0,0,0,0,0,0,0,0,0,22
,22509,4.93673,2,0,1,7,139,92,18,19,0.8369565,27,124,15,0,6.726619,37,5,7,13.14286,0.0,0.2222222,273.1837,0.1428571,6,0,0.0,80,3,4,1.626866,0,0.8695652,0.04300429,1.910939,0,0.003048,5,5,3,1,1,0,1,1,0,0,0,0,0,70
,22510,5.735167,5,0,1,6,336,215,46,53,0.6837209,75,288,48,0,7.068452,87,7,6,35.83333,0.0,0.3,322.9167,1.333333,7,0,0.1666667,174,2,1,0.1608831,0,0.8093023,0.07999515,1.94346,1,0.016952,13,15,4,7,8,4,4,2,1,2,0,0,2,130
,22511,4.016758,2,0,1,3,65,35,1,16,0.8571429,20,55,10,0,7.646154,25,1,3,11.66667,1.0,0.0,257.5757,0.3333333,7,0,0.0,33,1,2,0.7217661,0,0.9428571,0.02779112,1.368113,0,0.003048,6,6,6,0,1,1,0,0,0,0,0,0,0,28
,22512,4.902267,2,0,1,4,116,65,8,20,0.8769231,29,89,27,0,7.965517,44,2,4,16.25,0.0,0.6666665,303.0303,0.5,0,0,0.0,58,0,2,0.6217661,0,0.8923077,0.03641829,0.8222842,0,0.003048,1,1,1,0,1,1,0,0,0,0,0,0,0,51
,22513,3.757,1,0,1,1,25,16,5,4,1.0,5,22,3,0,6.32,7,1,1,16.0,1.0,1.0,187.5,1.0,9,0,0.0,13,1,0,0.0,0,0.8125,0.0,1.237362,0,0.003048,1,1,1,0,0,0,0,0,0,0,0,0,0,13
,22514,4.972749,2,0,1,7,139,90,23,23,0.6666667,31,126,13,0,6.741007,43,3,7,12.85714,0.0,0.1111111,278.9793,0.5714286,17,0,0.0,72,4,2,0.6217661,0,0.8,0.1065269,2.321889,0,0.003048,9,9,7,0,6,2,3,3,1,0,0,0,0,49
,22515,4.055917,1,0,1,11,113,69,16,23,0.7246377,27,103,10,0,7.159292,40,2,11,6.272727,0.8888889,0.2045455,184.8485,0.09090909,12,0,0.0,58,4,8,3.510874,0,0.8405797,0.07241798,1.827874,0,0.003048,1,1,1,0,1,1,0,0,0,0,0,0,0,44
,22516,4.801518,2,0,1,4,87,49,12,11,0.8979592,20,82,5,0,6.655172,19,5,4,12.25,0.0,0.4444443,294.4444,0.25,6,0,0.0,44,1,1,0.06088305,0,0.8979592,0.0189793,1.918821,0,0.003048,1,1,1,0,0,0,0,0,0,0,0,0,0,41
,22517,3.86466,5,0,1,1,114,79,17,26,0.6708861,22,101,13,0,6.640351,33,1,1,79.0,1.0,0.0,0.0,3.0,0,0,0.0,63,3,0,0.0,2,0.7974684,0.09001379,2.09765,0,0.003048,1,1,1,0,3,1,2,2,1,0,0,0,0,46
,22518,3.695747,5,0,1,1,53,29,3,8,0.8275862,5,51,2,0,7.169811,21,0,1,29.0,1.0,0.0,0.0,1.0,0,0,0.0,26,0,0,0.0,0,0.8965517,0.05473273,1.575207,0,0.003048,2,2,2,0,0,0,0,0,0,0,0,0,0,22
,22519,4.245726,2,0,1,10,148,92,9,27,0.8369565,32,131,17,0,6.581081,41,3,10,9.2,0.8333333,0.06666667,298.4749,0.3,6,0,0.1,80,0,4,1.510199,0,0.8695652,0.04761093,1.758961,1,0.016952,3,3,1,1,2,1,2,1,0,1,0,0,0,68
,22520,4.846308,2,0,1,6,91,54,8,19,0.8888889,21,78,13,0,7.32967,25,3,6,9.0,0.0,0.08333334,255.2521,0.5,17,0,0.3333333,43,0,2,0.8717661,1,0.7962963,0.02257725,1.896347,2,0.036952,3,3,1,0,3,1,2,0,0,2,0,0,0,40
,22521,5.420208,2,0,1,12,259,156,39,32,0.7435898,62,223,36,0,7.374517,82,7,12,13.0,0.0,0.3666667,301.1049,0.25,41,0,0.0,129,1,5,1.059177,0,0.8269231,0.05993907,1.913594,0,0.003048,6,6,6,0,2,1,1,0,0,0,0,0,1,105
,22522,4.661,2,0,1,2,33,21,5,7,1.0,8,29,3,0,7.71875,10,1,2,10.5,0.0,0.3333333,200.0,0.0,9,0,0.0,17,1,2,0.6217661,0,0.8095238,0.0,2.239271,0,0.003048,1,1,1,0,0,0,0,0,0,0,0,0,0,17
,22523,4.861835,2,0,1,7,124,80,18,21,0.725,28,106,18,0,7.16129,29,6,7,11.42857,0.0,0.1183674,308.4073,0.5714286,19,0,0.1428571,69,2,2,0.8360518,0,0.8625,0.1043963,2.067621,1,0.016952,5,5,3,0,0,0,0,0,0,0,0,0,0,50
,22524,3.894225,5,0,1,1,96,61,12,15,0.8196721,17,80,16,0,7.364583,29,3,1,61.0,1.0,0.0,0.0,5.0,0,0,0.0,47,1,0,0.0,0,0.7704918,0.05854619,1.899902,0,0.003048,4,4,2,0,3,2,1,0,0,1,0,0,0,39
,22525,4.644219,2,0,1,7,84,53,18,12,0.7735849,11,68,16,0,7.702381,17,4,7,7.571429,0.0,0.4285714,230.6689,0.2857143,6,0,0.1428571,39,1,5,1.504415,0,0.7358491,0.04059445,1.572722,1,0.016952,1,1,1,0,1,0,1,0,0,0,0,0,0,34
,22526,3.815187,1,0,1,4,45,28,6,6,0.8928571,8,37,8,0,7.866667,14,0,4,7.0,1.0,0.375,313.3929,0.25,12,0,0.25,23,0,3,1.315982,0,0.8214286,0.01368318,1.935751,1,0.016952,3,3,1,2,0,0,0,0,0,0,0,0,0,22
,22527,4.608618,2,0,1,2,37,23,4,7,0.9130435,7,30,6,1,8.0,11,0,2,11.5,0.0,0.2,291.6667,0.5,6,0,0.0,20,3,1,0.06088305,0,0.8695652,0.02650674,2.660175,0,0.003048,1,1,1,0,0,0,0,0,0,0,0,0,0,18
,22528,4.714643,2,0,1,12,190,121,21,47,0.6942149,51,148,38,0,7.569892,62,2,12,10.08333,0.6666667,0.28125,245.4046,0.25,31,2,0.08333334,95,2,8,1.582302,4,0.7851239,0.08127778,1.960847,1,0.016952,9,9,1,1,2,2,0,0,1,1,0,0,0,71
,22529,4.086096,2,0,1,5,77,44,3,17,0.7727273,15,69,8,0,7.467533,27,3,5,8.8,0.6666667,0.3642857,503.0556,0.4,18,0,0.0,38,0,4,1.493532,0,0.8636364,0.08027467,1.019577,0,0.003048,2,2,2,0,2,2,0,0,0,0,0,0,0,30
,22530,4.586059,2,0,1,2,41,29,6,6,0.8965517,3,38,3,0,6.926829,12,0,2,14.5,0.0,0.4166667,247.5961,2.0,14,0,0.0,20,1,1,0.185883,0,0.6896552,0.01584368,2.123086,0,0.003048,2,2,1,1,2,0,0,0,0,0,0,0,0,19
,22531,4.244,1,0,1,4,32,20,1,3,1.0,9,24,8,0,8.25,10,1,4,5.0,0.5,0.25,304.7619,0.0,0,0,0.0,17,0,3,1.682649,0,0.85,0.0,0.6700685,0,0.003048,1,1,1,0,0,0,0,0,0,0,0,0,0,17
