Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category
,10000,3.916712,5.0,0,1,1,64,37,6,8,0.8378378,20,56,8,0,7.75,21,3,1,37.0,1.0,0.0,0.0,1.0,0,0,0.0,29,0,0,0.0,0,0.7837838,0.02229852,1.222702,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,27
,7501,4.885607,2.0,0,1,3,114,66,5,22,0.8181818,31,92,22,0,7.68421,36,6,3,22.0,0.0,0.1666667,307.8947,1.0,14,0,0.0,60,1,1,0.360883,0,0.9090909,0.05482931,1.077413,0,0.0032,0,0,0,0,2,0,2,1,0,0,0,0,0,49
,7502,4.59756,2.0,0,1,4,55,28,4,7,0.8214286,9,46,9,0,7.509091,24,0,4,7.0,0.0,0.125,316.6667,0.0,0,0,0.0,25,2,3,0.682649,0,0.8928571,0.04104954,0.904018,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,22
,7503,4.946313,3.0,0,1,18,350,215,45,43,0.5069767,63,315,35,0,6.754286,98,11,18,11.94444,0.375,0.2605042,292.7617,0.6111111,49,0,0.05555556,169,2,7,3.051181,0,0.7860465,0.1736441,1.810482,1,0.0168,6,6,0,0,7,5,3,1,0,1,0,0,0,93
,7504,4.726315,2.0,0,1,6,84,51,6,14,0.8627451,19,65,19,0,8.119047,22,4,6,8.5,0.0,0.1111111,322.9992,0.3333333,13,0,0.0,43,0,4,1.457818,0,0.8431373,0.04881568,1.885702,0,0.0032,0,0,0,0,2,1,2,1,0,1,0,0,0,37
,7505,4.514438,2.0,0,1,5,85,52,10,12,0.6153846,13,76,9,0,6.517647,27,3,5,10.4,0.0,0.06666666,285.3175,0.0,6,0,0.0,45,1,4,1.743532,0,0.8653846,0.1371287,0.9772299,0,0.0032,0,0,0,0,3,3,0,0,0,0,0,0,0,28
,7506,4.83345,2.0,0,1,10,165,88,14,22,0.8181818,26,137,28,0,7.127273,58,5,10,8.8,0.0,0.4074074,279.1005,0.7,13,0,0.0,73,0,7,2.026181,0,0.8295454,0.05493778,1.235261,0,0.0032,1,1,1,0,4,3,0,0,0,0,1,0,0,58
,7507,4.333107,2.0,0,1,9,118,70,7,20,0.7857143,23,101,17,0,7.033898,38,5,9,7.777778,0.5,0.2777778,250.0,0.6666667,7,0,0.0,59,1,6,2.740298,0,0.8428571,0.06139066,1.654222,0,0.0032,0,0,0,0,1,1,0,0,0,0,0,0,0,47
,7508,4.109022,2.0,0,1,4,106,66,12,20,0.6060606,16,93,12,0,7.390476,36,2,4,16.5,0.5,0.0,297.2222,0.75,6,0,0.0,56,2,1,0.4180259,0,0.8484849,0.1484654,2.015635,0,0.0032,1,0,0,0,1,1,0,0,0,0,0,0,0,36
,7509,4.284399,2.0,0,1,4,96,55,9,12,0.7818182,17,82,14,0,7.520833,31,5,4,13.75,0.5,0.0,272.2222,1.25,13,0,0.0,41,0,2,1.121766,0,0.7454545,0.04944828,0.8323415,0,0.0032,1,1,1,0,1,1,0,0,0,0,0,0,0,34
