Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category
,5001,4.961115,2.0,0,1,7,147,79,11,23,0.6582279,33,114,33,0,8.108844,35,10,7,11.28571,0.0,0.3,250.0,0.7142857,6,0,0.0,68,0,5,1.854415,1,0.8607595,0.1090369,2.149433,0,0.003208,7,7,5,2,1,1,0,0,0,0,0,0,0,46
,5002,4.63218,2.0,0,1,5,159,93,17,24,0.5483871,21,143,16,0,7.421384,62,2,5,18.6,0.0,0.3333333,290.4483,0.6,8,0,0.0,81,0,2,0.7289089,0,0.8709677,0.1828867,0.8764205,0,0.003208,4,4,1,3,3,2,1,0,1,0,0,0,0,42
,5003,4.928124,2.0,0,1,10,136,76,11,14,0.7763158,33,115,21,0,7.529412,39,9,10,7.6,0.0,0.15,289.8229,0.5,0,0,0.0,63,2,9,3.63128,0,0.8289474,0.06966602,1.653762,0,0.003208,2,2,0,2,6,6,0,0,2,0,1,0,0,49
,5004,4.49721,2.0,0,1,6,132,78,12,22,0.6794872,17,121,11,0,7.090909,44,5,6,13.0,0.3333333,0.25,320.5905,1.333333,21,0,0.0,59,1,2,0.6931946,0,0.7564102,0.1135751,1.688511,0,0.003208,10,10,6,2,5,4,1,0,2,1,0,0,0,39
,5005,4.145494,2.0,0,1,4,88,56,10,11,0.6964286,12,79,9,0,7.284091,28,2,4,14.0,0.5,0.2888889,391.7379,0.75,12,0,0.0,45,0,2,0.4360518,0,0.8035714,0.1094655,1.522779,0,0.003208,2,2,2,0,1,1,0,0,0,0,0,0,0,33
,5006,4.46028,2.0,0,1,2,57,37,3,9,0.5945946,13,46,11,0,8.105263,18,1,2,18.5,0.0,0.0,294.1176,2.0,6,0,0.0,32,0,0,0.0,0,0.8648649,0.1993922,1.667235,0,0.003208,2,2,0,2,0,0,0,0,0,0,0,0,0,19
,5007,3.373109,5.0,0,1,1,36,22,2,2,0.5,10,28,8,0,8.722222,14,0,1,22.0,1.0,0.0,0.0,4.0,0,0,0.0,18,0,0,0.0,0,0.8181818,0.30103,0.1003433,0,0.003208,0,0,0,0,0,0,0,0,0,0,0,0,0,9
,5008,4.769847,2.0,0,1,5,112,60,4,15,0.6833333,23,90,22,0,8.758928,40,3,5,12.0,0.0,0.1,405.0481,1.0,12,0,0.0,53,1,2,0.921766,1,0.8833333,0.1071498,0.8877677,0,0.003208,4,4,1,3,1,0,1,1,0,0,0,0,0,37
,5009,4.664027,2.0,0,1,4,75,39,2,8,0.7948718,16,54,21,0,8.413333,17,6,4,9.75,0.0,0.0,338.5417,1.0,0,0,0.0,35,0,3,0.8493158,1,0.8974359,0.0752575,1.497623,0,0.003208,1,1,0,1,0,0,0,0,0,0,0,0,0,28
,5010,4.87394,2.0,0,1,6,132,68,8,18,0.8676471,28,107,24,0,7.312977,31,12,6,11.33333,0.0,0.0,368.75,0.5,6,0,0.0,60,0,0,0.0,1,0.8823529,0.04631231,1.129939,0,0.003208,1,1,0,1,2,1,0,0,0,0,0,0,0,52
