idx,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,topic,class
3086,68,68.0,0.0,64.71,45.59,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,7.35,1.47,13.24,8.82,2.94,0.0,8.82,0.0,8.82,4.41,1.47,0.0,4.41,8.82,2.94,8.82,7.35,0.0,1.47,4.41,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,17.65,5.88,4.41,1.47,2.94,0.0,5.88,2.94,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.47,1.47,0.0,0.0,0.0,0.0,20.59,0.0,13.24,7.35,1.47,0.0,0.0,0.0,0.0,0.0,8.82,0.0,0.0,5.88,0.0,2.94,19.12,5.88,13.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328059999999999,0.167194,2,0.00201346,0.00210228,11,6.181818182000001,2.061977974,546,propaganda,censored
3093,31,6.2,0.0,61.29,41.94,9.68,6.45,3.23,0.0,3.23,0.0,0.0,3.23,3.23,6.45,6.45,3.23,6.45,6.45,0.0,6.45,0.0,12.9,0.0,3.23,3.23,6.45,12.9,6.45,12.9,0.0,3.23,0.0,0.0,3.23,3.23,0.0,0.0,0.0,0.0,9.68,0.0,0.0,0.0,0.0,12.9,6.45,3.23,0.0,3.23,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,3.23,0.0,3.23,0.0,3.23,6.45,0.0,3.23,6.45,3.23,0.0,0.0,0.0,0.0,3.23,9.68,0.0,3.23,6.45,0.0,0.0,25.81,0.0,9.68,0.0,0.0,0.0,16.13,0.0,0.0,0.0,0.0,0.0,0.0116113,0.988389,0,0.00227589,0.00184268,10,3.1,1.03470619,92843,china,censored
3096,24,24.0,0.0,45.83,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,8.33,16.67,4.17,0.0,0.0,0.0,8.33,0.0,0.0,0.0,8.33,12.5,8.33,12.5,4.17,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,4.17,0.0,4.17,4.17,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,8.33,0.0,4.17,12.5,4.17,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48924799999999996,0.5107520000000001,1,0.00163277,0.00121713,9,2.666666667,0.8898388559999999,2493,terrDispute,censored
3105,31,10.33,0.0,45.16,29.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,12.9,6.45,0.0,0.0,0.0,12.9,9.68,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,3.23,0.0,3.23,0.0,0.0,6.45,0.0,3.23,0.0,3.23,3.23,3.23,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,3.23,0.0,0.0,25.81,9.68,16.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111348,0.888652,0,0.00257283,0.0035686999999999997,11,2.8181818180000002,0.9414411159999999,535,patriotism,censored
3106,62,8.86,0.0,48.39,16.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,3.23,8.06,1.61,1.61,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,1.61,3.23,1.61,0.0,11.29,0.0,17.74,3.23,12.9,0.0,1.61,0.0,3.23,0.0,0.0,0.0,0.0,14.52,3.23,3.23,1.61,3.23,4.84,1.61,1.61,0.0,1.61,0.0,4.84,3.23,1.61,0.0,0.0,4.84,0.0,3.23,1.61,0.0,0.0,4.84,1.61,0.0,3.23,0.0,0.0,0.0,1.61,0.0,12.9,6.45,0.0,0.0,6.45,0.0,1.61,30.65,17.74,6.45,1.61,0.0,0.0,0.0,0.0,0.0,0.0,3.23,1.61,0.455408,0.544592,1,0.00134242,0.00078578,10,6.2,2.067376067,828,social,censored
3107,6,3.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.5180279999999999,0.481972,1,0.00206674,0.00156368,5,1.2,0.40121014,61867,usa,censored
3111,62,31.0,0.0,61.29,22.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,1.61,8.06,4.84,4.84,0.0,0.0,0.0,3.23,0.0,0.0,1.61,1.61,8.06,1.61,8.06,3.23,0.0,0.0,3.23,16.13,0.0,16.13,0.0,1.61,1.61,4.84,0.0,0.0,0.0,0.0,14.52,3.23,0.0,4.84,0.0,3.23,4.84,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,3.23,1.61,9.68,0.0,8.06,6.45,3.23,0.0,1.61,9.68,0.0,0.0,4.84,0.0,0.0,3.23,0.0,0.0,1.61,0.0,1.61,27.42,1.61,20.97,1.61,1.61,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.00999402,0.9900059999999999,0,0.00169276,0.00188678,10,6.2,2.067859847,206,democracy,censored
3113,77,25.67,0.0,74.03,44.16,6.49,1.3,0.0,0.0,0.0,1.3,0.0,0.0,5.19,9.09,1.3,6.49,7.79,1.3,2.6,1.3,1.3,3.9,0.0,1.3,1.3,1.3,16.88,1.3,16.88,1.3,0.0,0.0,2.6,10.39,1.3,7.79,2.6,2.6,1.3,9.09,0.0,0.0,1.3,0.0,14.29,3.9,1.3,1.3,2.6,3.9,2.6,1.3,1.3,0.0,0.0,1.3,1.3,0.0,0.0,0.0,7.79,0.0,2.6,7.79,0.0,1.3,6.49,0.0,5.19,1.3,6.49,0.0,0.0,0.0,1.3,1.3,9.09,0.0,0.0,5.19,2.6,5.19,12.99,2.6,9.09,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.066575,0.933425,0,0.00352642,0.00484672,11,7.0,2.33612438,667,democracy,censored
3117,55,27.5,0.0,60.0,36.36,9.09,3.64,1.82,0.0,1.82,0.0,0.0,1.82,5.45,5.45,3.64,9.09,5.45,1.82,0.0,0.0,0.0,1.82,0.0,0.0,0.0,1.82,9.09,1.82,9.09,1.82,0.0,0.0,3.64,3.64,1.82,1.82,0.0,0.0,0.0,5.45,0.0,0.0,0.0,0.0,16.36,5.45,0.0,3.64,0.0,3.64,3.64,1.82,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,1.82,1.82,0.0,14.55,1.82,5.45,7.27,0.0,1.82,0.0,1.82,0.0,0.0,3.64,0.0,0.0,3.64,0.0,0.0,21.82,1.82,18.18,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0382529,0.9617469999999999,0,0.00193649,0.00200827,11,5.0,1.6679815869999999,146539,democracy,censored
3122,23,23.0,0.0,69.57,39.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09,4.35,4.35,0.0,4.35,0.0,8.7,0.0,4.35,4.35,0.0,4.35,0.0,4.35,13.04,0.0,0.0,4.35,13.04,0.0,13.04,0.0,4.35,0.0,13.04,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,4.35,4.35,0.0,0.0,0.0,0.0,8.7,4.35,4.35,0.0,0.0,4.35,0.0,0.0,4.35,0.0,0.0,17.39,4.35,8.7,8.7,4.35,0.0,0.0,0.0,0.0,0.0,8.7,4.35,0.0,4.35,0.0,0.0,21.74,0.0,17.39,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.08205950000000001,0.917941,0,0.00200764,0.00192375,8,2.875,0.959643797,545,democracy,censored
