idx,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,topic,class
104758,10,10,0,60,50,10,10,10,0,0,0,0,0,0,10,0,10,0,0,10,0,0,10,0,0,0,10,20,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446003,0.553997,0,0.00337083,0.00442025,7,1.428571429,0.478787503,832,everythingElse,uncensored
45783,28,14,0,78.57,35.71,3.57,3.57,3.57,0,0,0,0,0,0,7.14,7.14,10.71,3.57,3.57,0,0,0,3.57,0,3.57,0,0,7.14,0,7.14,3.57,0,0,0,7.14,0,3.57,0,0,0,14.29,0,3.57,3.57,0,28.57,10.71,10.71,3.57,0,3.57,7.14,7.14,0,7.14,0,0,0,0,0,0,10.71,3.57,3.57,3.57,0,0,7.14,0,0,7.14,0,0,0,0,0,0,14.29,7.14,0,7.14,0,0,25,7.14,17.86,0,0,0,0,0,0,0,0,0,0.272917,0.727083,0,0.00249245,0.00276201,11,2.545454545,0.850236335,34491,everythingElse,uncensored
80402,22,7.33,0,72.73,22.73,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,4.55,0,0,0,0,0,0,0,4.55,0,4.55,0,4.55,0,4.55,40.91,40.91,0,0,0,0,0,0,0,0,0,9.09,4.55,4.55,0,4.55,0,0,9.09,0,0,0,0,0,0,0,0,22.73,4.55,4.55,18.18,0,0,9.09,0,4.55,4.55,0,0,0,9.09,0,0,4.55,0,0,0,0,4.55,68.18,9.09,59.09,0,0,0,0,0,0,0,0,0,0.906387,0.0936126,2,0.00112223,0.00121637,9,2.444444444,0.815594348,6007,everythingElse,uncensored
266,65,16.25,0,56.92,33.85,6.15,3.08,0,0,0,0,3.08,0,3.08,6.15,1.54,7.69,4.62,0,0,1.54,1.54,1.54,0,0,0,1.54,4.62,1.54,4.62,4.62,0,4.62,1.54,3.08,3.08,0,0,0,0,6.15,0,0,0,0,12.31,4.62,0,1.54,3.08,1.54,1.54,1.54,1.54,0,0,0,0,0,0,0,9.23,0,1.54,6.15,3.08,0,15.38,4.62,7.69,4.62,4.62,3.08,0,4.62,0,0,4.62,0,1.54,3.08,0,0,23.08,6.15,6.15,0,0,0,0,0,3.08,0,3.08,4.62,0.283329,0.716671,0,0.00152583,0.00130951,11,5.909090909,1.970642083,5054,usa,uncensored
94186,15,15,0,80,53.33,0,0,0,0,0,0,0,0,0,6.67,6.67,26.67,6.67,6.67,0,0,0,13.33,0,6.67,0,6.67,13.33,6.67,13.33,0,0,0,0,6.67,0,6.67,0,0,0,20,0,0,0,0,20,6.67,0,6.67,6.67,0,6.67,0,0,0,0,0,0,0,0,0,13.33,13.33,0,0,0,0,20,13.33,0,6.67,6.67,0,0,0,0,0,6.67,0,0,6.67,0,0,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0,0.474525,0.525475,1,0.00206556,0.00239467,8,1.875,0.626486743,278,everythingElse,uncensored
64186,5,5,0,100,60,20,20,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,20,0,20,0,0,0,20,0,0,0,0,20,0,0,20,0,0,20,0,0,0,0,40,40,0,0,0,40,20,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,40,20,20,0,0,0,0,0,0,0,0,0,0.262056,0.737943,0,0.00489727,0.0060816,8,0.625,0.211992957,29919,everythingElse,uncensored
73420,64,21.33,0,59.38,32.81,3.12,3.12,1.56,1.56,0,0,0,0,0,3.12,0,9.38,9.38,7.81,4.69,0,0,3.12,0,0,3.12,0,3.12,1.56,1.56,1.56,6.25,1.56,4.69,10.94,3.12,7.81,0,1.56,0,6.25,0,0,0,0,17.19,0,6.25,0,0,9.38,4.69,3.12,0,1.56,0,1.56,0,0,1.56,0,7.81,1.56,1.56,3.12,0,1.56,18.75,1.56,7.81,7.81,7.81,1.56,0,0,0,0,3.12,0,0,3.12,0,0,34.38,3.12,31.25,0,0,0,0,0,0,0,0,0,0.0314128,0.968587,0,0.00105271,0.00047042,11,5.818181818,1.939901649,944,everythingElse,uncensored
51918,6,6,0,66.67,33.33,16.67,16.67,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298743,0.701257,0,0.0010864,0.000624,7,0.857142857,0.286284419,12172,everythingElse,uncensored
91670,21,21,0,76.19,38.1,14.29,9.52,0,9.52,0,0,0,0,4.76,4.76,0,4.76,0,0,0,0,0,14.29,4.76,0,0,14.29,14.29,9.52,14.29,0,0,0,0,14.29,9.52,4.76,0,0,0,0,0,0,0,0,23.81,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,19.05,4.76,4.76,4.76,0,4.76,14.29,4.76,4.76,4.76,9.52,0,0,0,0,0,9.52,0,0,9.52,0,0,23.81,4.76,19.05,0,0,0,0,0,0,0,0,0,0.616471,0.383529,2,0.00191504,0.00208421,11,1.909090909,0.63769672,118408,everythingElse,uncensored
83038,54,18,0,51.85,27.78,0,0,0,0,0,0,0,0,0,11.11,0,5.56,7.41,1.85,0,1.85,1.85,7.41,5.56,0,0,5.56,1.85,0,1.85,0,0,0,1.85,3.7,1.85,1.85,0,0,0,3.7,0,0,0,0,14.81,5.56,5.56,0,1.85,3.7,0,1.85,1.85,0,0,0,0,0,0,0,12.96,1.85,1.85,7.41,1.85,1.85,18.52,3.7,9.26,5.56,1.85,0,0,1.85,1.85,0,1.85,0,0,1.85,0,0,16.67,5.56,11.11,0,0,0,0,0,0,0,0,0,0.668233,0.331767,2,0.0014216,0.00114564,11,4.909090909,1.637219383,14865,everythingElse,uncensored
