idx,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,topic,class
61302,56,14.0,1.79,64.29,35.71,1.79,1.79,0.0,1.79,0.0,0.0,0.0,0.0,0.0,3.57,5.36,12.5,3.57,3.57,0.0,3.57,1.79,7.14,0.0,0.0,1.79,5.36,7.14,7.14,5.36,7.14,0.0,0.0,0.0,3.57,0.0,3.57,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,26.79,10.71,0.0,5.36,3.57,1.79,3.57,5.36,5.36,0.0,0.0,1.79,1.79,0.0,1.79,0.0,7.14,0.0,3.57,3.57,0.0,1.79,21.43,3.57,12.5,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,5.36,0.0,1.79,16.07,5.36,8.93,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.048827499999999996,0.9511719999999999,0,0.00141185,0.00088664,11,5.090909091,1.69773586,846,china,uncensored
5570,13,4.33,0.0,46.15,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,7.69,0.0,7.69,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,0.0,15.38,0.0,15.38,0.0,15.38,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.85,0.0,0.0,0.0,0.0,15.38,7.69,15.38,15.38,0.0,0.0,0.0,0.351744,0.648256,0,0.00095027,0.00052837,7,1.857142857,0.619540499,34696,stability,uncensored
85783,67,11.17,0.0,73.13,41.79,11.94,8.96,0.0,7.46,1.49,0.0,0.0,0.0,2.99,8.96,7.46,2.99,0.0,0.0,0.0,0.0,0.0,1.49,0.0,1.49,0.0,0.0,11.94,1.49,10.45,0.0,0.0,1.49,1.49,5.97,1.49,4.48,0.0,0.0,0.0,11.94,0.0,0.0,0.0,0.0,23.88,16.42,0.0,5.97,1.49,0.0,1.49,0.0,0.0,0.0,0.0,1.49,0.0,1.49,0.0,0.0,13.43,8.96,0.0,4.48,0.0,0.0,2.99,0.0,1.49,1.49,0.0,0.0,0.0,0.0,0.0,0.0,4.48,0.0,2.99,1.49,1.49,0.0,23.88,5.97,14.93,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0081746,0.991825,0,0.00216362,0.00234644,11,6.090909091,2.0318063840000002,40422,china,uncensored
14566,68,34.0,0.0,44.12,22.06,1.47,1.47,0.0,0.0,0.0,1.47,0.0,0.0,0.0,1.47,1.47,4.41,1.47,0.0,0.0,1.47,1.47,10.29,7.35,0.0,0.0,2.94,5.88,2.94,5.88,5.88,0.0,4.41,2.94,1.47,0.0,1.47,0.0,0.0,0.0,1.47,0.0,0.0,0.0,1.47,13.24,4.41,5.88,1.47,0.0,0.0,7.35,5.88,4.41,0.0,0.0,2.94,1.47,0.0,0.0,1.47,4.41,0.0,4.41,2.94,2.94,0.0,13.24,2.94,5.88,10.29,0.0,1.47,0.0,0.0,0.0,0.0,8.82,0.0,1.47,7.35,0.0,0.0,23.53,1.47,14.71,0.0,2.94,0.0,1.47,0.0,0.0,0.0,0.0,2.94,0.442679,0.557321,0,0.00179329,0.00125282,11,6.181818182000001,2.061621431,16997,poliReform,uncensored
64842,67,16.75,0.0,70.15,35.82,8.96,5.97,5.97,0.0,0.0,0.0,0.0,0.0,2.99,2.99,5.97,10.45,10.45,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96,0.0,8.96,1.49,0.0,0.0,1.49,14.93,7.46,5.97,1.49,4.48,0.0,13.43,0.0,0.0,1.49,1.49,13.43,4.48,4.48,5.97,1.49,0.0,0.0,1.49,1.49,0.0,0.0,4.48,0.0,1.49,2.99,0.0,10.45,4.48,1.49,5.97,0.0,1.49,5.97,1.49,2.99,1.49,2.99,0.0,0.0,0.0,0.0,0.0,5.97,0.0,0.0,1.49,1.49,2.99,14.93,5.97,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966202,0.033798,2,0.00197813,0.00183599,11,6.090909091,2.031574404,66617,freedom,uncensored
52849,40,10.0,0.0,50.0,35.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,10.0,5.0,0.0,0.0,2.5,2.5,10.0,0.0,0.0,5.0,2.5,10.0,2.5,10.0,7.5,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.5,2.5,0.0,2.5,2.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,35.0,7.5,25.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.9321709999999999,0.0678291,2,0.00269191,0.00276843,10,4.0,1.335153447,2329036,china,uncensored
92302,38,12.67,0.0,86.84,39.47,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,0.0,7.89,10.53,0.0,2.63,2.63,0.0,2.63,2.63,0.0,0.0,2.63,7.89,0.0,7.89,5.26,2.63,0.0,2.63,13.16,7.89,5.26,0.0,0.0,5.26,7.89,0.0,0.0,0.0,0.0,26.32,7.89,7.89,2.63,2.63,7.89,2.63,2.63,0.0,0.0,0.0,7.89,0.0,7.89,0.0,0.0,7.89,2.63,5.26,5.26,0.0,0.0,13.16,5.26,7.89,0.0,0.0,10.53,0.0,0.0,0.0,0.0,2.63,0.0,0.0,2.63,0.0,0.0,21.05,5.26,13.16,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.743422,0.25657800000000003,2,0.00215672,0.00247871,9,4.222222222,1.4089525509999998,156954,china,uncensored
15676,33,16.5,0.0,51.52,36.36,9.09,9.09,0.0,0.0,6.06,3.03,0.0,0.0,0.0,9.09,3.03,6.06,3.03,0.0,0.0,3.03,3.03,0.0,0.0,0.0,0.0,0.0,6.06,3.03,3.03,0.0,3.03,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,3.03,0.0,0.0,3.03,12.12,3.03,0.0,6.06,6.06,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,6.06,0.0,0.0,9.09,3.03,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,6.06,0.0,0.0,39.39,0.0,6.06,9.09,6.06,6.06,0.0,0.0,6.06,0.0,0.0,6.06,0.357819,0.642181,0,0.00219152,0.00227108,11,3.0,1.001487533,2159,terrDispute,uncensored
70765,55,18.33,0.0,29.09,23.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,1.82,1.82,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.55,0.0,1.82,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,1.82,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.55,9.09,0.0,1.82,9.09,0.0,3.64,3.64,7.27,0.0,0.0,0.0,0.6418020000000001,0.358198,2,0.00060094,0.00024931,7,7.857142857,2.6193310359999997,12882,china,uncensored
59218,58,19.33,0.0,56.9,39.66,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,8.62,3.45,5.17,12.07,3.45,3.45,0.0,0.0,8.62,5.17,3.45,0.0,0.0,3.45,0.0,3.45,3.45,0.0,0.0,0.0,10.34,3.45,5.17,0.0,3.45,1.72,10.34,0.0,1.72,0.0,0.0,12.07,3.45,1.72,5.17,3.45,1.72,0.0,1.72,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,8.62,0.0,3.45,8.62,0.0,0.0,18.97,6.9,3.45,12.07,1.72,0.0,0.0,0.0,0.0,3.45,8.62,0.0,0.0,5.17,0.0,5.17,27.59,6.9,15.52,1.72,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.12074000000000001,0.87926,0,0.00165866,0.00142184,11,5.272727273,1.758602591,21010,china,uncensored
23570,8,8.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,62.5,37.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45130299999999995,0.548697,1,0.00062822,0.00013695,2,4.0,1.33358839,12700,china,uncensored
69495,55,27.5,0.0,56.36,30.91,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,7.27,0.0,9.09,7.27,0.0,0.0,0.0,0.0,9.09,1.82,0.0,3.64,5.45,5.45,1.82,5.45,3.64,0.0,14.55,1.82,0.0,0.0,0.0,0.0,0.0,0.0,9.09,1.82,0.0,0.0,0.0,21.82,5.45,1.82,1.82,1.82,0.0,12.73,1.82,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55,0.0,9.09,12.73,7.27,0.0,21.82,7.27,12.73,12.73,7.27,0.0,0.0,1.82,0.0,0.0,1.82,0.0,0.0,1.82,0.0,0.0,21.82,3.64,9.09,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.934233,0.06576699999999999,2,0.00133624,0.00123251,10,5.5,1.8341895830000001,44749,immigration,uncensored
5967,36,36.0,0.0,55.56,33.33,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.78,5.56,5.56,5.56,0.0,2.78,2.78,0.0,2.78,0.0,0.0,2.78,0.0,13.89,0.0,13.89,2.78,0.0,2.78,2.78,8.33,2.78,5.56,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,8.33,0.0,5.56,2.78,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.78,0.0,0.0,0.0,0.0,8.33,2.78,5.56,0.0,2.78,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,2.78,0.0,2.78,22.22,0.0,2.78,2.78,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.486781,0.513219,1,0.00243873,0.00315036,10,3.6,1.20186303,1757,china,uncensored
