Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category
,17501,4.915407,2.0,2.0,1,4,115,75,12,17,0.72,31,102,12,1,6.756522,30,5,4,18.75,0.0,0.2222222,345.2381,0.5,6,0,0.0,61,1,0,0.0,0,0.8133333,0.07154218,1.959144,0,0.00236,3,3,3,0,1,1,0,0,0,0,0,0,0,47
,17502,4.126025,1.0,1.0,1,9,110,71,11,16,0.8169014,23,91,19,0,7.1,24,6,9,7.888889,0.8,0.1666667,416.5064,0.3333333,18,0,0.0,60,2,4,1.343532,0,0.8450704,0.05067316,2.154852,0,0.00236,2,2,0,0,0,0,0,0,0,0,0,0,0,51
,17503,4.584802,2.0,2.0,1,7,115,79,17,21,0.8101266,36,95,20,0,7.495652,33,0,7,11.28571,0.5,0.2666667,293.6869,0.7142857,19,0,0.0,60,1,4,1.007818,0,0.7594936,0.03812061,1.422418,0,0.00236,2,2,0,1,2,1,0,0,1,0,0,0,0,52
,17504,4.736538,2.0,10.0,1,4,70,47,6,13,0.8085107,20,56,14,0,7.357143,23,0,4,11.75,0.0,1.666667,269.8412,0.75,0,0,0.0,40,0,3,1.432649,0,0.8510638,0.06385485,1.239248,0,0.00236,1,1,0,1,1,1,0,0,1,0,0,0,0,33
,17505,4.868531,2.0,10.0,1,7,119,77,7,18,0.7922078,28,96,23,0,7.310925,37,1,7,11.0,0.0,0.404762,347.1611,1.142857,38,0,0.1428571,58,0,2,0.7217661,1,0.7532467,0.06247902,1.522672,1,0.01764,2,2,1,2,6,2,4,1,1,0,1,0,0,47
,17506,4.770078,2.0,4.0,1,4,73,44,7,17,0.8181818,20,61,12,0,7.027397,21,1,4,11.0,0.0,0.3,322.9167,0.5,22,0,0.0,41,0,2,0.2217661,0,0.9318182,0.05312295,1.563728,0,0.00236,2,2,0,0,0,0,0,0,0,0,0,0,0,34
,17507,4.882175,2.0,10.0,1,5,126,73,9,22,0.8630137,30,106,20,0,7.468254,38,6,5,14.6,0.0,0.25,270.166,0.8,18,0,0.0,66,0,0,0.0,1,0.9041096,0.04753105,1.270958,0,0.00236,0,0,0,2,1,1,0,0,0,0,0,0,0,57
,17508,4.683401,2.0,12.0,1,6,110,64,9,14,0.671875,17,98,12,0,7.345455,37,3,6,10.66667,0.0,0.8166667,341.829,0.3333333,29,0,0.0,52,1,2,0.6217661,0,0.8125,0.09640823,1.563316,0,0.00236,3,3,3,0,1,0,1,0,0,0,0,0,0,38
,17509,4.325294,2.0,1.0,1,4,80,49,11,17,0.8979592,18,69,10,0,7.56962,23,1,4,12.25,0.5,0.2666667,276.5152,0.75,23,0,0.0,43,0,1,0.2275497,2,0.877551,0.03087487,1.6156,0,0.00236,1,1,0,0,1,0,1,1,0,0,0,0,0,39
,17510,4.334053,2.0,10.0,1,5,125,66,9,18,0.8333333,31,108,17,0,7.456,49,0,5,13.2,0.6666667,0.05,321.4286,0.2,6,0,0.0,58,0,3,1.182649,0,0.8787879,0.03886807,1.355796,0,0.00236,0,0,0,0,3,1,3,0,0,1,2,0,0,51
,17511,4.877822,2.0,4.0,1,6,114,62,1,12,0.8387097,31,96,17,0,7.088496,36,8,6,10.33333,0.0,0.06666667,301.0101,0.8333333,7,0,0.0,54,0,3,1.482649,0,0.8709677,0.060206,1.284435,0,0.00236,0,0,0,0,2,2,0,0,0,0,0,0,0,45
