Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category
,100001,3.753,1.0,1.0,1,1,15,12,3,3,0.9166667,6,9,5,0,8.642858,3,0,1,12.0,1.0,0.25,333.3333,1.0,8,0,0.0,8,0,0,0.0,0,0.6666667,0.0,1.054239,0,0.001608,0,0,0,0,0,0,0,0,0,0,0,0,0,8
,100002,4.75769,2.0,8.0,1,3,117,63,14,19,0.6031746,22,107,9,0,6.905172,43,1,3,21.0,0.0,0.0,285.7143,0.0,0,0,0.3333333,54,1,1,0.06088305,0,0.8571429,0.1058771,1.052471,1,0.018392,1,4,1,0,0,0,0,0,0,0,0,0,0,36
,100003,4.947209,2.0,8.0,1,10,100,69,19,11,0.7681159,31,87,13,0,7.33,19,6,10,6.9,0.0,0.9814814,315.0794,0.0,18,0,0.0,51,1,6,2.381965,1,0.7391304,0.01228694,1.43586,0,0.001608,0,0,0,0,1,1,0,0,0,0,0,0,0,49
,100004,4.4618,2.0,8.0,1,8,109,58,10,14,0.8793104,32,90,19,0,7.302752,24,12,8,7.25,0.6,0.0,636.1111,0.25,20,0,0.125,44,0,4,1.876866,1,0.7586207,0.0,1.373769,1,0.018392,0,0,0,0,3,3,0,0,0,0,0,0,0,44
,100005,4.710304,2.0,2.0,1,9,110,77,12,21,0.7012987,32,86,24,0,7.881818,28,1,9,8.555555,0.25,0.3425926,273.6661,0.4444444,31,1,0.1111111,61,0,7,1.84761,0,0.7922078,0.08646125,1.754676,1,0.018392,4,4,3,1,0,0,0,0,0,0,0,0,0,45
,100006,3.753,2.0,1.0,1,1,20,14,2,5,1.0,6,18,2,0,7.05,6,0,1,14.0,1.0,0.75,285.7143,0.0,7,0,0.0,12,0,0,0.0,1,0.8571429,0.0,1.538864,0,0.001608,0,0,0,0,0,0,0,0,0,0,0,0,0,12
,100007,3.739,1.0,1.0,1,1,18,11,4,3,0.9090909,5,16,1,0,6.470588,4,0,1,11.0,1.0,0.3333333,272.7273,2.0,7,0,0.0,6,0,0,0.0,0,0.5454546,0.0,1.361728,0,0.001608,0,0,0,0,0,0,0,0,0,0,0,0,0,6
,100008,4.550514,2.0,1.0,1,2,26,19,2,4,0.8947368,4,22,4,0,6.846154,5,1,2,9.5,0.0,0.3333333,339.2857,0.0,6,0,0.0,18,0,1,0.310883,0,0.9473684,0.03762875,1.908611,0,0.001608,1,1,0,0,0,0,0,0,0,0,0,0,0,16
,100009,4.615,1.0,8.0,1,2,23,14,3,5,0.9285714,6,22,1,0,6.869565,9,0,2,7.0,0.0,1.25,211.1111,0.0,6,0,0.0,12,1,1,0.3942164,0,0.8571429,0.0,1.341705,0,0.001608,0,0,0,0,0,0,0,0,0,0,0,0,0,12
,100010,4.387719,2.0,1.0,1,7,100,71,13,17,0.8732395,22,84,16,0,6.87,24,1,7,10.14286,0.5,0.255102,315.0794,0.8571429,31,0,0.1428571,58,0,4,1.457818,2,0.8169014,0.03886807,1.590244,1,0.018392,2,2,1,1,1,1,0,0,0,0,0,0,0,51
