Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category
,80001,5.047391,2.0,8.0,1,4,104,72,7,26,0.8472222,32,90,13,0,7.339806,29,0,4,18.0,0.0,0.06666667,353.2051,2.0,12,0,0.0,61,1,2,0.1217661,0,0.8472222,0.0273541,1.770911,0,0.001808,6,6,5,0,1,1,0,0,0,0,0,0,0,54
,80002,4.794134,2.0,1.0,1,8,110,74,11,17,0.7027027,30,92,18,0,7.409091,31,1,8,9.25,0.3333333,0.1527778,303.6616,0.75,20,0,0.0,53,0,4,1.064961,0,0.7162162,0.03420796,1.972329,0,0.001808,10,10,9,1,0,0,0,0,0,0,0,0,0,44
,80003,4.814784,2.0,8.0,1,6,89,53,16,11,0.7924528,22,75,14,0,7.393259,27,0,6,8.833333,0.0,0.3222222,321.047,0.0,12,0,0.1666667,39,0,2,0.6217661,0,0.7358491,0.01672389,1.609286,1,0.018192,0,0,0,0,2,2,0,0,0,0,0,0,0,36
,80004,4.977945,2.0,2.0,1,6,122,82,15,24,0.7439024,33,105,17,0,7.213115,38,1,6,13.66667,0.0,0.0,284.965,0.6666667,6,0,0.0,66,1,2,0.4717661,1,0.8048781,0.06012059,1.805205,0,0.001808,4,4,3,0,3,2,0,0,1,0,0,0,0,53
,80005,4.874726,2.0,8.0,1,5,62,48,6,19,0.9583333,26,44,18,0,8.435484,14,0,5,9.6,0.0,0.1,253.9827,0.4,8,0,0.0,45,1,3,1.682649,0,0.9375,0.0140014,1.146764,0,0.001808,0,0,0,0,0,0,0,0,0,0,0,0,1,43
,80006,3.711,1.0,,1,1,6,3,0,1,1.0,3,3,3,0,8.333333,3,0,1,3.0,1.0,0.0,333.3333,0.0,0,0,0.0,3,0,1,0.560883,0,1.0,0.0,0.30103,0,0.001808,0,0,0,0,0,0,0,0,0,0,0,0,0,3
,80007,3.711,1.0,8.0,1,1,8,5,2,1,1.0,3,4,4,0,9.25,3,0,1,5.0,1.0,2.0,200.0,0.0,0,0,0.0,4,0,1,0.560883,0,0.8,0.0,0.7781513,0,0.001808,0,0,0,0,0,0,0,0,0,0,0,0,0,4
,80008,3.725,1.0,1.0,1,1,14,7,1,1,1.0,4,12,2,0,7.214286,5,1,1,7.0,1.0,0.0,571.4286,1.0,0,0,0.0,6,0,1,0.560883,0,0.8571429,0.0,2.519828,0,0.001808,0,0,0,0,0,0,0,0,0,0,0,0,0,6
,80009,3.711,1.0,8.0,1,1,9,5,2,1,1.0,3,6,3,0,8.333333,2,1,1,5.0,1.0,0.0,400.0,0.0,0,0,0.0,4,0,0,0.0,0,0.8,0.0,1.275114,0,0.001808,0,0,0,0,0,0,0,0,0,0,0,0,0,4
,80010,4.539756,2.0,1.0,1,6,122,81,8,20,0.8395061,29,101,19,1,7.446281,31,5,6,13.5,0.5,0.3,364.5865,0.6666667,22,0,0.0,71,0,4,1.376865,0,0.8765432,0.03884258,2.131599,0,0.001808,5,5,2,1,1,1,0,0,0,0,0,0,0,62
,80011,4.914949,2.0,8.0,1,9,119,68,5,17,0.9117647,27,100,19,0,7.252101,32,4,9,7.555555,0.0,0.4259259,400.0,0.6666667,16,0,0.0,56,0,7,1.676181,0,0.8235294,0.02075349,1.523317,0,0.001808,2,2,1,1,2,1,1,1,0,1,0,0,0,52
,80012,5.102784,2.0,7.0,1,6,106,63,4,23,0.952381,40,92,13,1,7.084906,36,2,6,10.5,0.0,0.2,405.1082,0.6666667,0,0,0.1666667,57,0,3,0.8636014,1,0.9047619,0.01672389,1.362826,1,0.018192,1,2,0,2,1,0,1,0,0,0,0,0,1,54
,80013,4.67851,2.0,2.0,1,7,119,81,8,23,0.8888889,38,99,20,0,7.109244,24,7,7,11.57143,0.5,0.09795918,377.351,0.2857143,31,0,0.0,73,0,3,0.3826492,0,0.9012346,0.03003442,1.930305,0,0.001808,5,5,3,1,0,0,0,0,0,0,0,0,0,66
,80014,4.304961,2.0,2.0,1,5,83,55,11,19,0.8909091,25,61,22,0,7.39759,20,4,5,11.0,0.6666667,0.1333333,321.1111,0.0,19,0,0.0,47,1,4,1.201866,0,0.8545455,0.01337911,1.885484,0,0.001808,0,1,0,0,1,0,0,0,0,0,0,0,0,45
,80015,4.95156,2.0,7.0,1,8,117,83,7,19,0.8554217,33,96,20,0,6.922414,34,0,8,10.375,0.0,0.5059524,379.386,0.375,19,0,0.0,75,0,3,1.282649,0,0.9036145,0.04104954,1.439147,0,0.001808,2,1,1,0,0,0,0,0,0,0,0,0,0,66
,80016,5.024058,2.0,2.0,1,3,101,71,9,19,0.8873239,32,77,23,0,7.82,28,1,3,23.66667,0.0,0.0,347.2222,1.0,8,0,0.0,62,0,1,0.560883,0,0.8732395,0.01860658,1.910081,0,0.001808,4,4,3,1,0,0,0,0,0,0,0,0,0,58
,80017,4.673124,2.0,8.0,1,5,62,36,12,11,0.8333333,13,52,10,0,7.758065,20,3,5,7.2,0.0,0.2,199.6825,0.0,7,0,0.0,31,0,4,1.757818,0,0.8611111,0.03996968,1.697578,0,0.001808,1,1,0,0,1,0,1,1,0,0,0,0,0,27
,80018,4.853206,2.0,8.0,1,5,82,50,12,14,0.92,22,70,12,0,7.573171,21,4,5,10.0,0.0,0.22,272.6316,0.4,8,0,0.0,42,0,3,0.6159825,0,0.84,0.0150515,1.654951,0,0.001808,1,2,0,0,2,1,0,0,0,0,0,0,0,40
,80019,4.577,1.0,8.0,1,2,18,13,2,3,1.0,2,16,2,0,8.111111,5,0,2,6.5,0.0,0.0,425.0,0.5,6,0,0.0,10,0,2,0.6455755,0,0.7692308,0.0,2.219078,0,0.001808,1,1,1,0,2,0,1,1,0,0,0,0,0,10
,80020,3.697,1.0,1.0,1,1,7,4,1,1,1.0,2,5,2,0,8.142858,3,0,1,4.0,1.0,1.0,250.0,0.0,0,0,0.0,3,0,1,0.560883,0,0.75,0.0,1.579784,0,0.001808,0,0,0,0,0,0,0,0,0,0,0,0,0,3
,80021,3.725,1.0,1.0,1,1,12,7,2,1,0.8571429,4,9,3,0,8.583333,3,1,1,7.0,1.0,1.333333,428.5714,0.0,7,0,0.0,5,0,1,0.2275497,0,0.7142857,0.0,2.352183,0,0.001808,0,0,0,0,0,0,0,0,0,0,0,0,0,5
,80022,4.834437,2.0,8.0,1,7,128,74,10,15,0.6891892,29,104,24,0,7.804688,39,6,7,10.57143,0.0,0.4166667,309.9206,0.4285714,19,0,0.1428571,58,0,2,0.7884327,0,0.7837838,0.08326165,1.426816,1,0.018192,1,1,0,0,4,4,1,0,0,1,0,0,0,44
,80023,4.744712,2.0,1.0,1,2,52,36,6,15,0.9166667,15,36,15,0,8.078431,16,0,2,18.0,0.0,0.125,249.226,2.0,18,0,0.0,29,1,0,0.0,1,0.8055556,0.02229852,2.365303,0,0.001808,4,2,2,2,0,0,0,0,0,0,0,0,0,27
