Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category
,107501,4.616514,2.0,8.0,1.0,2.0,41.0,23.0,6.0,8.0,0.8695652,10.0,36.0,5.0,0.0,6.95122,16.0,1.0,2.0,11.5,0.0,0.0,138.4615,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.1323116,0.0,0.7826087,0.03762875,0.9259308,0.0,0.00304350429234481,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0
,107502,4.655187,2.0,2.0,1.0,3.0,44.0,29.0,2.0,8.0,0.8965517,9.0,39.0,5.0,0.0,6.090909,11.0,2.0,3.0,9.666667,0.0,0.0,371.4286,0.6666667,6.0,0.0,0.0,23.0,0.0,1.0,0.560883,0.0,0.7931035,0.01368318,1.777925,0.0,0.00304350429234481,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
,107503,4.665,1.0,8.0,1.0,3.0,25.0,19.0,6.0,3.0,0.9473684,7.0,21.0,4.0,0.0,7.04,3.0,0.0,3.0,6.333333,0.0,1.833333,323.8095,0.3333333,12.0,0.0,0.0,15.0,0.0,2.0,0.3884327,0.0,0.7894737,0.0,1.37989,0.0,0.00304350429234481,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0
,107504,4.043934,1.0,1.0,1.0,7.0,104.0,56.0,14.0,13.0,0.8214286,27.0,93.0,11.0,0.0,6.798077,27.0,6.0,7.0,8.0,1.0,0.1428571,290.3161,0.2857143,13.0,0.0,0.0,44.0,0.0,5.0,1.407445,0.0,0.7857143,0.02697953,1.807835,0.0,0.00304350429234481,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
,107505,4.938312,2.0,8.0,1.0,7.0,122.0,69.0,18.0,16.0,0.8260869,30.0,109.0,13.0,0.0,6.926229,28.0,8.0,7.0,9.857142,0.0,0.2,280.291,0.2857143,20.0,0.0,0.0,56.0,0.0,5.0,1.407445,0.0,0.8115942,0.03362483,1.812862,0.0,0.00304350429234481,2.0,2.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0
,107506,3.711,1.0,1.0,1.0,1.0,12.0,9.0,3.0,2.0,1.0,3.0,11.0,1.0,0.0,7.5,3.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.2275497,0.0,0.7777778,0.0,0.9864987,0.0,0.00304350429234481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
,107507,3.753,1.0,8.0,1.0,1.0,13.0,9.0,0.0,0.0,0.8888889,6.0,13.0,0.0,0.0,6.923077,4.0,0.0,1.0,9.0,1.0,0.0,222.2222,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5555556,0.0,0.8890756,0.0,0.00304350429234481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
,107508,3.725,1.0,8.0,1.0,2.0,12.0,7.0,0.0,2.0,1.0,4.0,10.0,2.0,0.0,7.25,5.0,0.0,2.0,3.5,1.0,0.0,541.6666,0.5,0.0,0.0,0.0,5.0,0.0,2.0,1.121766,1.0,0.7142857,0.0,0.4771213,0.0,0.00304350429234481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
,107509,4.647,2.0,8.0,1.0,2.0,25.0,15.0,5.0,3.0,1.0,7.0,24.0,1.0,0.0,7.76,10.0,0.0,2.0,7.5,0.0,0.0,350.0,0.5,6.0,0.0,0.0,12.0,0.0,2.0,1.121766,0.0,0.8,0.0,1.653905,0.0,0.00304350429234481,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
,107510,3.744881,1.0,1.0,1.0,1.0,33.0,22.0,5.0,8.0,0.8636364,7.0,30.0,3.0,0.0,7.151515,11.0,0.0,1.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.7727273,0.04013734,2.373249,0.0,0.00304350429234481,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
