Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category
,65001,4.831735,2.0,2.0,1,3,113,73,16,17,0.8082192,25,95,16,0,7.288288,28,3,3,24.33333,0.0,1.0,125.0,2.333333,7,0,0.0,59,0,0,0.0,0,0.8082192,0.05888492,1.809212,0,0.001424,2,2,2,0,1,1,0,0,0,1,0,0,0,49
,65002,4.915877,2.0,4.0,1,5,96,60,6,17,0.8833333,28,74,22,0,7.78125,30,3,5,12.0,0.0,0.175,359.0823,0.8,20,0,0.0,51,0,1,0.310883,0,0.85,0.0422121,1.473672,0,0.001424,3,3,1,0,1,0,0,0,0,0,0,0,0,44
,65003,4.76122,2.0,8.0,1,5,85,48,12,14,0.8958333,16,76,9,0,7.235294,22,0,5,9.6,0.0,0.2,293.9451,0.4,7,0,0.0,38,1,2,0.9550995,0,0.7916667,0.008135946,1.770961,0,0.001424,1,1,1,0,2,1,0,0,0,0,0,0,0,37
,65004,4.966876,2.0,8.0,1,7,130,76,21,17,0.8026316,32,103,27,0,7.976923,37,7,7,10.85714,0.0,0.075,265.2894,0.8571429,12,0,0.0,60,0,2,1.121766,0,0.7894737,0.04566603,1.863587,0,0.001424,3,3,2,1,3,2,0,0,0,1,0,0,0,50
,65005,5.041738,2.0,2.0,1,6,122,86,19,27,0.6511628,23,99,23,0,7.516394,31,1,6,14.33333,0.0,0.09,314.7619,0.6666667,21,0,0.1666667,67,0,1,0.560883,2,0.7790698,0.08098255,2.109483,1,0.018576,17,17,5,10,1,0,1,1,0,0,0,0,0,47
,65006,4.633,2.0,1.0,1,2,21,14,4,2,1.0,6,15,6,0,8.238095,7,0,2,7.0,0.0,0.25,285.7143,0.5,0,0,0.0,11,0,2,0.721766,0,0.7857143,0.0,1.766149,0,0.001424,1,1,1,0,1,1,1,0,0,1,0,0,0,11
,65007,4.522027,1.0,1.0,1,2,27,20,6,5,0.75,2,25,2,0,7.37037,5,1,2,10.0,0.0,0.0,257.5757,0.5,6,0,0.0,15,1,2,0.2884327,0,0.75,0.0752575,2.23571,0,0.001424,4,4,2,0,0,0,0,0,0,0,0,0,0,12
,65008,3.715,1.0,1.0,1,1,9,6,1,2,1.0,2,8,1,0,6.222222,3,0,1,6.0,1.0,0.0,333.3333,0.0,0,0,0.0,6,0,1,0.560883,0,1.0,0.0,2.140771,0,0.001424,1,1,1,0,0,0,0,0,0,0,0,0,0,6
,65009,3.705169,1.0,1.0,1,2,33,22,5,6,0.7272727,8,27,6,0,7.363636,11,0,2,11.0,1.0,0.5333334,375.0,0.0,12,0,0.0,19,1,1,0.360883,0,0.8636364,0.08966232,2.627284,0,0.001424,3,3,3,0,1,1,0,0,1,0,0,0,0,14
,65010,3.733,1.0,1.0,1,2,9,7,0,0,1.0,2,9,0,0,7.777778,2,0,2,3.5,1.0,0.0,750.0,0.5,0,0,0.0,5,0,2,0.8717661,0,0.7142857,0.0,2.300769,0,0.001424,2,2,1,0,0,0,0,0,0,0,0,0,0,5
,65011,3.785,1.0,1.0,1,1,25,13,3,4,1.0,7,21,4,0,7.48,6,3,1,13.0,1.0,0.0,0.0,0.0,0,0,0.0,12,0,1,0.3942164,0,0.9230769,0.0,2.779558,0,0.001424,1,1,1,0,0,0,0,0,0,0,0,0,0,12
,65012,3.691617,1.0,1.0,1,2,42,28,6,6,0.8571429,5,38,4,0,6.642857,11,0,2,14.0,1.0,0.0,166.6667,0.5,0,0,0.0,23,0,1,0.310883,0,0.8214286,0.0451545,1.978073,0,0.001424,1,1,1,0,1,1,0,0,0,1,0,0,0,20
,65013,4.619,1.0,1.0,1,3,33,23,3,6,1.0,5,30,3,0,6.848485,10,0,3,7.666667,0.0,0.1333333,265.8008,0.0,6,0,0.0,21,0,1,0.560883,0,0.9130435,0.0,2.27068,0,0.001424,1,1,1,0,1,1,0,0,0,1,0,0,0,21
,65014,4.870326,2.0,2.0,1,7,124,79,14,18,0.7848101,23,97,27,0,7.395161,34,4,7,11.28571,0.0,0.3673469,343.2073,0.4285714,16,0,0.0,67,1,4,0.5101988,1,0.8481013,0.0501895,2.196061,0,0.001424,5,5,2,2,4,1,3,0,1,0,1,0,0,55
,65015,3.821,1.0,1.0,1,1,35,26,6,7,0.9230769,7,31,4,0,7.771429,7,1,1,26.0,1.0,0.0,0.0,1.0,0,0,0.0,20,0,0,0.0,0,0.7692308,0.0,2.248997,0,0.001424,3,3,1,1,1,1,0,0,0,1,0,0,0,20
,65016,4.689,2.0,1.0,1,2,42,27,6,7,0.9259259,10,32,10,0,7.976191,13,1,2,13.5,0.0,1.041667,258.2418,1.0,15,0,0.0,19,0,1,0.2751688,0,0.7037037,0.0,1.89928,0,0.001424,1,1,1,0,0,0,0,0,0,0,0,0,0,19
,65017,4.730878,2.0,8.0,1,3,57,39,8,13,0.9230769,15,45,12,0,7.578948,18,0,3,13.0,0.0,0.0,392.8571,0.6666667,0,0,0.0,33,1,2,0.9550995,0,0.8461539,0.01942129,2.045579,0,0.001424,1,1,1,0,2,1,1,1,0,1,0,0,0,31
,65018,4.603859,2.0,8.0,1,8,111,68,17,13,0.75,26,96,15,0,7.162162,40,0,8,8.5,0.3333333,0.4041667,338.2555,0.25,21,1,0.125,54,1,6,1.598632,0,0.7941176,0.05235305,1.83465,1,0.018576,4,4,2,2,1,1,0,0,0,0,0,0,0,46
,65019,4.23,1.0,1.0,1,3,25,14,2,5,1.0,8,19,6,0,7.4,5,3,3,4.666667,0.5,0.5555556,226.1905,0.0,0,0,0.0,12,0,3,1.432649,0,0.8571429,0.0,3.166837,0,0.001424,1,1,1,0,0,0,0,0,0,0,0,0,0,12
,65020,4.720912,2.0,8.0,1,4,74,42,8,10,0.9047619,16,44,30,0,9.243243,24,4,4,10.5,0.0,0.4166667,232.4675,0.25,19,0,0.0,34,0,3,1.515983,1,0.8095238,0.03597271,1.752616,0,0.001424,1,1,1,0,5,3,1,0,0,2,1,0,0,30
,65021,4.248,1.0,1.0,1,3,42,26,5,6,0.9615384,8,38,3,1,7.714286,12,2,3,8.666667,0.5,0.0,257.5758,0.3333333,8,0,0.0,21,0,1,0.3942164,0,0.8076923,0.0,1.98432,0,0.001424,2,2,1,0,1,1,0,0,0,1,0,0,0,21
,65022,3.729,1.0,1.0,1,1,16,12,4,3,1.0,3,10,6,0,8.4375,2,1,1,12.0,1.0,0.5,166.6667,1.0,6,0,0.0,9,0,1,0.06088305,0,0.75,0.0,2.187676,0,0.001424,1,1,1,0,0,0,0,0,0,0,0,0,0,9
,65023,4.619,1.0,1.0,1,2,20,14,5,4,1.0,5,18,2,0,7.3,6,0,2,7.0,0.0,0.5,229.1667,0.0,0,0,0.0,12,0,2,0.3884327,0,0.8571429,0.0,2.186223,0,0.001424,1,1,1,0,1,1,0,0,0,0,0,0,0,12
,65024,3.785,1.0,1.0,1,2,27,15,2,6,1.0,7,20,7,0,8.259259,10,1,2,7.5,1.0,0.5,261.3636,0.0,8,0,0.0,14,0,2,0.3598613,0,0.9333333,0.0,3.057916,0,0.001424,1,1,1,0,0,0,0,0,0,0,0,0,0,14
,65025,3.702352,2.0,1.0,1,1,19,16,1,3,0.875,5,15,4,0,7.68421,1,1,1,16.0,1.0,0.6666667,375.0,1.0,6,0,0.0,14,0,0,0.0,0,0.875,0.05017167,2.207507,0,0.001424,2,2,2,0,0,0,0,0,0,0,0,0,0,12
,65026,3.689374,2.0,1.0,1,1,23,16,7,4,0.875,3,19,4,0,7.73913,5,1,1,16.0,1.0,0.5,250.0,1.0,6,0,0.0,12,0,0,0.0,0,0.75,0.02736636,1.580251,0,0.001424,1,1,1,0,0,0,0,0,0,0,0,0,0,11
,65027,4.802856,2.0,8.0,1,8,107,68,12,18,0.7794118,20,91,15,0,7.584906,33,3,8,8.5,0.0,0.1285714,304.0947,0.625,13,0,0.0,56,4,3,0.9493158,0,0.8235294,0.06777889,1.703416,0,0.001424,5,5,5,0,1,1,0,0,1,0,0,0,0,44
,65028,3.743,1.0,1.0,1,1,19,11,0,2,1.0,4,17,2,0,6.842105,4,2,1,11.0,1.0,0.0,363.6364,1.0,0,0,0.0,8,1,1,0.3942164,0,0.7272727,0.0,1.93727,0,0.001424,1,1,1,0,0,0,0,0,0,0,0,0,0,8
,65029,4.867088,2.0,8.0,1,3,109,68,11,17,0.7941176,21,89,20,0,7.80734,30,4,3,22.66667,0.0,0.1,281.746,0.6666667,14,0,0.0,58,2,0,0.0,0,0.8529412,0.0703814,2.171931,0,0.001424,8,8,6,1,3,1,2,2,0,0,0,0,0,46
,65030,3.729,1.0,1.0,1,1,10,6,1,1,1.0,3,9,1,0,6.7,2,1,1,6.0,1.0,0.0,333.3333,1.0,0,0,0.0,4,0,1,0.560883,0,0.6666667,0.0,1.433503,0,0.001424,1,1,1,0,0,0,0,0,0,0,0,0,0,4
,65031,3.893203,5.0,1.0,1,1,49,34,8,10,0.7941176,13,38,11,0,7.918367,9,3,1,34.0,1.0,0.0,0.0,3.0,0,0,0.0,25,0,0,0.0,0,0.7352941,0.04544012,2.515041,0,0.001424,6,6,3,0,1,1,0,0,0,1,0,0,0,21
,65032,4.98467,2.0,8.0,1,5,100,63,9,19,0.7777778,29,86,14,0,7.07,33,2,5,12.6,0.0,0.0,351.5151,0.8,24,0,0.0,54,0,1,0.06088305,1,0.8571429,0.05409571,2.254874,0,0.001424,7,7,5,1,1,1,0,0,1,0,0,0,0,44
,65033,3.761,1.0,1.0,1,1,12,8,0,2,1.0,4,9,3,0,8.083333,4,0,1,8.0,1.0,0.0,375.0,2.0,0,0,0.0,6,0,0,0.0,0,0.75,0.0,3.04645,0,0.001424,2,2,1,0,0,0,0,0,0,0,0,0,0,6
