Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category
,35001,4.754048,2.0,12.0,1,3,56,35,10,10,0.8285714,16,47,9,0,7.410714,21,0,3,11.66667,0.0,0.0,236.1111,1.333333,6,0,0.0,24,0,1,0.560883,0,0.6857143,0.01308826,1.499135,0,0.001608,1,1,0,0,0,0,0,0,0,0,0,0,0,23
,35002,4.400838,2.0,2.0,1,2,29,16,1,1,0.625,8,20,9,0,7.689655,7,0,2,8.0,0.0,0.0,380.9524,1.0,0,0,0.0,14,0,1,0.06088305,0,0.875,0.1672389,1.662983,0,0.001608,0,0,0,0,0,0,0,0,0,0,0,0,0,9
,35003,3.781,1.0,1.0,1,2,25,17,5,5,1.0,8,18,6,0,7.583333,6,1,2,8.5,1.0,1.2,312.5,0.0,7,0,0.0,13,1,0,0.0,0,0.7647059,0.0,1.27624,0,0.001608,0,0,0,0,0,0,0,0,0,0,0,0,0,13
,35004,4.694944,2.0,12.0,1,5,93,60,13,9,0.7,20,81,12,0,7.55914,23,2,5,12.0,0.0,0.45,267.4062,0.4,18,0,0.2,46,0,2,0.9550995,0,0.7666667,0.08014892,1.714922,1,0.018392,0,0,0,0,1,0,1,1,0,0,0,0,0,36
,35005,4.757899,2.0,1.0,1,5,83,50,9,11,0.82,19,64,18,1,8.349398,25,4,5,10.0,0.0,0.3,297.0363,0.8,19,0,0.0,40,0,3,0.6826491,0,0.8,0.03943461,1.180799,0,0.001608,0,1,0,0,0,0,0,0,0,0,0,0,0,35
,35006,4.730048,2.0,1.0,1,3,44,29,7,8,0.8965517,13,37,7,0,6.931818,9,3,3,9.666667,0.0,0.3666667,300.7937,0.3333333,12,0,0.0,24,0,1,0.06088305,0,0.8275862,0.01308826,1.86565,0,0.001608,2,2,1,1,0,0,0,0,0,0,0,0,0,23
,35007,4.609804,2.0,1.0,1,4,65,42,13,10,0.6666667,12,40,24,1,8.523077,21,1,4,10.5,0.0,0.7916667,275.8741,0.0,7,0,0.0,38,3,1,0.1608831,0,0.9047619,0.08646125,2.144225,0,0.001608,1,2,0,0,0,0,0,0,0,0,0,0,0,27
,35008,4.866276,2.0,12.0,1,8,89,58,12,18,0.7586207,28,67,21,0,8.0,26,1,8,7.25,0.0,0.2291667,317.1627,0.25,13,0,0.0,41,0,4,0.9101988,0,0.7068965,0.05160515,1.255923,0,0.001608,2,1,0,1,2,2,0,0,1,0,0,0,0,35
,35009,4.713,2.0,12.0,1,2,37,21,4,4,0.952381,13,32,5,0,7.648649,12,2,2,10.5,0.0,0.25,350.0,0.5,9,0,0.0,16,0,1,0.560883,0,0.7619048,0.0,1.98015,0,0.001608,0,0,0,0,1,1,0,0,0,0,0,0,0,16
,35010,3.711,1.0,,1,1,8,4,0,2,1.0,3,8,0,0,5.625,4,0,1,4.0,1.0,0.0,250.0,0.0,0,0,0.0,4,0,0,0.0,0,1.0,0.0,1.672098,0,0.001608,0,0,0,0,0,0,0,0,0,0,0,0,0,4
,35011,3.856939,1.0,1.0,1,5,56,37,12,8,0.8648649,13,45,11,0,7.303571,13,3,5,7.4,1.0,0.75,230.1876,0.0,12,0,0.0,31,2,5,1.271082,0,0.8378378,0.02076069,2.177252,0,0.001608,1,2,0,1,1,1,0,0,0,1,0,0,0,29
,35012,4.221986,2.0,1.0,1,5,81,47,10,13,0.8723404,19,71,9,0,7.75,22,3,5,9.4,0.6666667,0.625,293.3761,1.0,15,0,0.2,34,1,4,1.210199,1,0.7234042,0.02510165,1.140609,1,0.018392,2,2,1,0,1,0,0,0,0,1,0,0,0,31
,35013,4.29947,2.0,1.0,1,5,67,39,6,14,0.948718,14,54,13,0,7.716418,19,3,5,7.8,0.5,0.4333333,237.7778,0.6,6,0,0.0,31,0,3,1.539792,0,0.7948718,0.01003433,1.727889,0,0.001608,0,1,0,0,2,2,0,0,0,1,1,0,0,30
,35014,3.707374,1.0,1.0,1,2,21,15,1,4,0.9333333,3,20,1,0,6.619048,3,0,2,7.5,1.0,0.3333333,365.3846,0.5,0,0,0.0,12,0,1,0.560883,0,0.8,0.02736636,2.538374,0,0.001608,2,2,0,0,1,1,0,0,0,1,0,0,0,11
,35015,4.887585,2.0,12.0,1,7,124,74,15,23,0.8918919,21,108,16,0,7.185484,34,5,7,10.57143,0.0,0.1527778,220.1389,0.7142857,21,0,0.1428571,61,2,5,1.096082,0,0.8243243,0.01893301,2.008896,1,0.018392,5,5,1,0,2,2,0,0,0,1,0,0,0,57
,35016,3.795,1.0,1.0,1,1,22,17,4,7,0.9411765,9,16,4,0,7.45,5,0,1,17.0,1.0,1.0,235.2941,0.0,8,0,0.0,13,0,0,0.0,0,0.7647059,0.0,1.524448,0,0.001608,0,0,0,0,0,0,0,0,0,0,0,0,0,13
,35017,3.725,,,1,2,9,5,1,2,1.0,4,8,1,0,7.777778,4,0,2,2.5,1.0,0.0,250.0,0.0,0,0,0.0,4,0,2,1.121766,0,0.8,0.0,,0,0.001608,0,0,0,0,0,0,0,0,0,0,0,0,0,4
,35018,4.965764,2.0,10.0,1,7,118,92,17,28,0.7826087,35,104,14,0,6.983051,26,0,7,13.14286,0.0,0.2142857,274.9433,0.7142857,28,0,0.0,77,3,0,0.0,0,0.8369565,0.05057764,1.474944,0,0.001608,1,1,0,2,4,1,3,2,1,0,0,0,0,63
,35019,4.962588,2.0,12.0,1,4,110,61,8,11,0.8688524,34,85,25,0,7.972727,28,5,4,15.25,0.0,0.25,392.5926,1.0,0,0,0.0,50,0,1,0.2275497,0,0.8196721,0.03067136,1.577586,0,0.001608,0,0,0,0,1,0,0,0,0,0,0,0,0,45
,35020,4.839878,2.0,11.0,1,7,131,76,17,18,0.8815789,25,116,15,0,7.137404,38,4,7,10.85714,0.0,0.7916667,212.7104,0.7142857,24,0,0.0,59,1,4,0.9935322,0,0.7763158,0.02839906,1.486203,0,0.001608,1,0,0,0,6,4,2,0,1,1,1,0,0,53
,35021,4.162079,1.0,2.0,1,3,39,22,4,7,0.8181818,11,33,6,0,7.538462,11,0,3,7.333333,0.5,0.0,195.2381,0.0,7,0,0.0,21,2,2,0.6217661,0,0.9545454,0.06348126,1.633381,0,0.001608,0,0,0,0,1,1,0,0,0,0,0,0,0,17
,35022,4.843,2.0,10.0,1,2,69,41,7,9,1.0,21,51,18,0,7.782609,18,5,2,20.5,0.0,0.0,411.7647,1.0,8,0,0.0,35,0,1,0.005327463,0,0.8536586,0.0,1.407084,0,0.001608,1,1,1,0,1,1,0,0,1,0,0,0,0,35
,35023,4.696056,2.0,12.0,1,4,77,43,7,7,0.8139535,18,65,12,0,7.688312,26,4,4,10.75,0.0,0.7777777,288.8889,0.25,7,0,0.0,34,1,2,0.6217661,0,0.7906977,0.06004434,1.510623,0,0.001608,0,0,0,0,5,5,1,0,2,1,0,0,0,28
,35024,4.656048,2.0,10.0,1,2,41,27,8,9,0.962963,9,36,4,0,6.625,8,0,2,13.5,0.0,0.0,225.2747,1.0,0,0,0.0,24,1,0,0.0,0,0.8888889,0.01308826,2.051005,0,0.001608,1,1,0,1,1,0,1,1,0,0,0,0,0,23
,35025,4.729187,2.0,12.0,1,3,59,31,3,3,0.9354839,13,52,7,0,7.220339,18,5,3,10.33333,0.0,0.4722222,514.8148,1.0,13,0,0.0,23,0,2,0.4550995,0,0.7419355,0.01368318,1.731132,0,0.001608,2,2,2,0,2,1,1,1,0,0,0,0,0,22
,35026,4.635663,1.0,12.0,1,5,68,41,5,4,0.8292683,8,62,6,0,7.058824,21,3,5,8.2,0.0,1.033333,381.1111,1.2,13,0,0.0,29,0,2,0.9789089,0,0.7073171,0.02992889,1.850292,0,0.001608,2,2,0,0,1,1,0,0,0,0,0,0,0,26
,35027,4.785219,2.0,1.0,1,4,71,42,7,13,0.952381,19,50,19,0,8.202899,24,1,4,10.5,0.0,0.1111111,387.8788,0.0,7,0,0.0,38,1,3,0.6469349,0,0.9047619,0.008135946,1.922672,0,0.001608,0,0,0,0,1,1,0,0,0,0,0,0,0,37
,35028,4.238973,1.0,1.0,1,4,59,37,7,8,0.7567568,12,48,11,0,8.0,14,4,4,9.25,0.5,0.0,277.7778,0.25,0,0,0.0,25,1,3,0.5159824,0,0.6756757,0.05733905,1.843076,0,0.001608,4,3,0,1,5,5,2,0,0,4,0,0,0,21
,35029,4.968695,2.0,12.0,1,6,111,69,10,12,0.7391304,32,93,18,0,7.477478,30,6,6,11.5,0.0,0.2444444,385.8225,1.166667,15,0,0.0,51,1,1,0.560883,0,0.7391304,0.08170234,2.18912,0,0.001608,7,6,4,2,5,3,0,0,0,1,0,0,0,39
,35030,4.115621,1.0,1.0,1,8,115,72,15,14,0.8055556,21,98,16,0,7.201755,28,6,8,9.0,0.8571429,0.1458333,359.0774,0.75,20,0,0.0,52,0,6,2.165298,0,0.7222222,0.0293662,2.12137,0,0.001608,4,4,4,0,4,2,3,0,0,1,0,0,0,47
,35031,3.725,1.0,10.0,1,1,16,8,1,3,1.0,4,15,1,0,6.25,5,0,1,8.0,1.0,0.0,250.0,0.0,0,0,0.0,7,0,1,0.3942164,0,0.875,0.0,1.958385,0,0.001608,0,0,0,0,0,0,0,0,0,0,0,0,0,7
,35032,4.634135,2.0,1.0,1,4,63,40,12,10,0.875,9,57,6,0,7.269841,18,1,4,10.0,0.0,0.1,266.6667,0.25,7,0,0.0,35,0,3,1.015983,0,0.875,0.02822156,2.119058,0,0.001608,1,1,0,1,1,0,1,1,0,0,0,0,0,32
,35033,4.592676,1.0,1.0,1,2,31,17,3,4,0.8823529,7,25,6,0,7.032258,6,1,2,8.5,0.0,0.0,225.0,0.5,6,0,0.0,13,0,1,0.560883,0,0.7647059,0.02508583,1.839396,0,0.001608,0,0,0,0,0,0,0,0,0,0,0,0,0,12
,35034,4.594568,1.0,12.0,1,2,23,11,1,4,0.9090909,8,16,7,0,8.304348,5,2,2,5.5,0.0,0.0,500.0,0.0,0,0,0.0,10,0,2,0.7884327,0,0.9090909,0.03344778,2.062122,0,0.001608,0,0,0,0,0,0,0,0,0,0,0,0,0,9
,35035,3.739,1.0,,1,1,15,5,0,1,1.0,5,12,3,0,7.933333,1,3,1,5.0,1.0,0.0,200.0,0.0,0,0,0.0,5,0,1,0.560883,0,1.0,0.0,0.90309,0,0.001608,0,0,0,0,0,0,0,0,0,0,0,0,0,5
