Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category
,92501,4.230563,2.0,8.0,1,8,117,65,5,14,0.7846154,25,105,12,0,7.410256,43,3,8,8.125,0.6666667,0.46875,297.5504,0.5,20,0,0.0,56,0,4,1.410199,0,0.8615385,0.0523275,0.9455327,0,0.00188,0,0,0,0,1,1,0,0,0,0,0,0,0,47
,92502,4.085249,2.0,8.0,1,7,116,64,5,13,0.78125,25,104,12,0,7.405172,43,3,7,9.142858,0.8333333,0.5595238,319.911,0.5714286,20,0,0.0,55,0,3,0.8493158,0,0.859375,0.05346506,0.9455327,0,0.00188,0,0,0,0,1,1,0,0,0,0,0,0,0,46
,92503,4.100897,2.0,8.0,1,7,113,64,5,14,0.796875,26,104,9,0,7.19469,45,2,7,9.142858,0.8333333,0.6214285,347.9592,0.4285714,20,0,0.0,56,0,3,0.8493158,0,0.875,0.0523275,0.9620114,0,0.00188,0,0,0,0,1,1,0,0,0,0,0,0,0,47
,92504,4.83775,2.0,8.0,1,7,129,78,15,21,0.7820513,28,101,27,1,7.806201,45,3,7,11.14286,0.0,0.3888889,280.7539,0.5714286,21,0,0.0,63,0,4,1.193532,0,0.8076923,0.05887409,2.530615,0,0.00188,0,0,0,0,3,2,1,0,0,1,0,0,1,52
,92505,4.728181,2.0,8.0,1,4,126,74,19,10,0.6486486,20,103,23,0,7.579365,32,7,4,18.5,0.0,0.2916667,373.8095,1.25,15,0,0.0,52,1,1,0.06088305,0,0.7027027,0.05719518,1.470924,0,0.00188,0,0,0,0,2,1,1,1,0,0,0,0,0,43
,92506,4.185225,2.0,2.0,1,8,125,68,8,18,0.8529412,31,111,13,0,6.951613,51,3,8,8.5,0.8333333,0.125,288.9229,0.5,14,0,0.0,59,1,6,2.139108,0,0.8676471,0.04243227,1.241909,0,0.00188,0,0,0,0,3,2,1,1,0,1,0,0,0,49
,92507,4.794322,2.0,8.0,1,6,125,71,7,22,0.8309859,24,108,16,0,7.467742,48,0,6,11.83333,0.0,0.4583333,331.6163,1.166667,28,0,0.0,58,1,1,0.06088305,0,0.8169014,0.05019169,0.9744542,0,0.00188,0,0,0,0,1,1,0,0,0,0,0,0,0,49
,92508,3.725,1.0,1.0,1,2,17,12,3,3,1.0,4,12,4,0,8.125,5,0,2,6.0,1.0,0.25,100.0,0.5,6,0,0.0,9,0,1,0.560883,0,0.75,0.0,1.149621,0,0.00188,0,0,0,0,0,0,0,0,0,0,0,0,0,9
,92509,4.618754,2.0,8.0,1,7,113,66,12,12,0.7121212,15,102,11,0,6.884956,35,6,7,9.428572,0.0,0.6666667,292.2619,0.0,6,0,0.0,58,0,5,2.104415,0,0.8787879,0.0844242,1.46991,0,0.00188,1,0,0,0,1,1,0,0,0,0,0,0,0,44
,92510,4.201026,2.0,1.0,1,6,118,70,13,18,0.8142857,21,105,13,0,7.09322,34,4,6,11.66667,0.75,0.3,259.697,1.0,18,0,0.0,57,1,3,1.349316,1,0.8142857,0.04659799,1.945752,0,0.00188,5,5,0,2,2,2,1,0,0,1,0,0,0,49
