idx,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,topic,class
240,-0.248618,1.336723,-0.196578,-0.206157,0.035187,-0.682419,-0.294989,0.213591,-0.37481,-0.370623,-0.348272,-0.231397,-0.181212,-0.844815,-0.081955,-0.938022,-0.657362,1.069614,-0.951999,0.824414,0.192438,-0.539275,-0.796878,-0.511362,0.57818,-0.657949,-0.803574,1.587634,-0.843308,2.016871,-0.403986,-0.497296,-0.640448,-0.002319,-0.704,0.260533,-0.933676,-0.380506,-0.464708,-0.28028,-0.369826,-0.3063,-0.275982,-0.335956,-0.343771,-1.784767,-0.737738,-0.101202,-0.911681,-0.930727,-0.919468,-0.977676,-0.824026,-0.495291,-0.534695,-0.318895,2.144401,-0.345011,-0.348485,2.121416,4.98594,-0.319072,0.124425,-0.233498,-0.251099,-0.565269,-0.653086,-0.413634,-0.942461,0.473345,-0.685993,-0.195386,-0.357123,-0.257488,-0.580942,-0.254168,-0.259165,-1.067827,-0.218472,-0.396607,-0.825227,-0.449015,-0.772998,0.401172,-0.902143,1.736299,-0.334573,-0.173714,-0.32714,-0.313965,-0.132715,-0.378388,-0.073329,1.153587,-0.322681,1.690411,-1.670064,1.293308,1.197073,2.353526,0.474642,-0.281559,-0.281055,-0.146488,cr,censored
241,-0.357872,0.978932,-0.196578,1.154982,1.345828,0.304505,0.385221,0.340627,-0.37481,-0.370623,1.427421,-0.231397,-0.181212,-0.001669,-0.416452,-0.157855,1.462198,2.628972,1.59497,-0.766116,0.347263,-0.539275,-0.192187,-0.511362,0.774545,0.436285,-0.803574,0.54799,-0.273954,0.39939,-0.300941,-0.497296,-0.640448,2.088566,-0.580594,-0.216237,-0.33692,-0.380506,0.883367,-0.28028,0.649059,-0.3063,-0.275982,-0.335956,1.303028,1.005646,-1.226982,0.022305,0.63913,-0.111428,1.60501,2.975074,-0.060504,-0.495291,-0.534695,-0.318895,0.500352,-0.345011,1.396418,-0.220295,-0.206251,0.264762,-0.664159,-0.809425,-0.101195,0.757855,1.763174,-0.167296,0.521642,-0.829127,-0.610647,0.421496,-0.357123,-0.257488,-0.580942,-0.254168,-0.259165,-0.133715,-0.218472,-0.396607,-0.216385,0.918055,0.326235,-1.905599,-0.902143,-1.600514,-0.334573,-0.173714,-0.32714,-0.313965,-0.132715,-0.378388,-0.073329,-0.232109,-0.322681,1.322648,-1.303712,1.293308,1.454431,1.260001,0.474642,-0.393913,-0.393553,-0.146454,trump,censored
242,2.182278,0.327306,-0.196578,0.15975,0.198792,-0.133636,-0.194958,-0.009817,-0.015858,-0.370623,0.744462,-0.231397,-0.181212,0.367207,0.21319,0.022184,0.099757,0.020842,-0.255149,-0.387419,0.149727,-0.539275,0.702146,0.08824,-0.058313,0.241637,0.752072,0.445189,0.560917,0.549398,1.390421,-0.221386,-0.429845,-0.039824,0.231834,0.212536,-0.075839,0.027739,-0.186019,0.834009,-0.329553,-0.3063,-0.275982,-0.335956,-0.003327,0.583566,0.874855,0.409862,-0.275737,0.247015,0.114558,0.642117,-0.196323,-0.218996,-0.287553,0.170653,-0.116166,0.031086,-0.348485,-0.220295,0.419139,0.236282,-0.289692,0.979488,-0.396006,-0.024569,0.337754,-0.476459,-0.342074,-0.705573,-0.150777,-0.229912,0.172045,-0.257488,0.727115,-0.254168,-0.259165,0.526027,-0.218472,-0.396607,0.904089,-0.1664,-0.323792,0.486209,-0.587302,1.513969,-0.334573,3.464985,-0.32714,0.31602,-0.132715,-0.378388,-0.073329,-0.232109,-0.322681,1.221242,-1.202697,1.293308,-0.213229,-0.129734,0.474642,2.218322,2.218237,-0.146511,trump,censored
243,4.148845,-0.278255,-0.196578,0.695905,0.160138,-0.317301,-0.503625,-0.456633,0.28466,-0.370623,-0.348272,-0.231397,-0.181212,0.119939,-0.399587,-0.244123,0.07352,0.650105,0.017887,0.058108,0.085662,-0.123308,0.29309,-0.511362,1.160503,0.036469,-0.031216,0.431612,-0.263005,0.721147,0.274691,-0.497296,0.670245,0.274277,0.303821,0.388525,-0.024197,0.12268,-0.296199,-0.110856,-0.704084,0.123827,-0.275982,0.148607,-0.343771,0.47365,0.292682,0.265061,-0.123259,-0.410787,0.255929,0.027582,0.049619,0.352871,-0.230078,0.284502,0.119414,-0.345011,0.540744,0.119842,-0.206251,0.5282,-0.430667,0.722091,0.178627,0.783299,0.111773,0.515509,0.356623,0.066644,0.498758,0.140677,-0.357123,-0.257488,1.269587,-0.254168,-0.259165,0.440156,-0.218472,-0.200739,0.407806,-0.100675,0.627467,0.202034,0.268673,0.574206,-0.187553,-0.173714,-0.32714,-0.313965,0.256219,-0.059199,-0.073329,-0.232109,0.097631,-1.030778,1.040675,-0.819484,0.300986,0.431222,1.332059,3.798303,3.798331,-0.140359,china,censored
244,-0.275932,0.039732,-0.196578,0.291883,0.32644,-0.259767,-0.277841,0.239874,-0.37481,-0.370623,-0.348272,-0.231397,-0.181212,-0.094902,-0.025737,-0.244123,0.420221,1.160691,-0.951999,0.882332,0.22447,-0.539275,0.160973,-0.511362,0.618807,0.315288,-0.129582,0.27838,0.169486,0.147202,-0.382666,0.689758,2.570626,-0.841486,-0.677262,-0.289832,-0.933676,-0.380506,-0.464708,-0.28028,0.415481,-0.3063,-0.275982,-0.335956,-0.343771,0.667103,0.798325,2.292279,-0.223672,0.52668,-0.172222,-0.275892,0.534162,-0.495291,1.591879,-0.318895,-0.542215,-0.345011,-0.348485,-0.220295,-0.206251,-0.600309,-0.664159,-0.214193,-0.21862,-0.565269,-0.653086,-0.053219,-0.292919,-1.364531,1.254817,0.688504,-0.357123,-0.257488,1.037724,-0.254168,-0.259165,0.496705,-0.218472,-0.396607,0.612459,-0.449015,1.182368,0.087933,0.007945,-0.216092,-0.334573,-0.173714,-0.32714,-0.313965,-0.132715,-0.378388,-0.073329,-0.232109,2.615539,-0.512457,0.524344,-0.819484,-0.115877,-0.217248,0.474642,-0.309647,-0.309688,-0.146054,trump,censored
245,0.516158,-0.611447,-0.196578,0.096224,0.837932,-0.682419,-0.806575,-0.570527,-0.37481,-0.370623,-0.348272,-0.231397,-0.181212,-0.119223,0.671368,0.401015,1.349754,1.069614,-0.222547,0.031376,0.192438,0.865595,1.469443,0.116456,1.783453,0.283723,0.821293,-0.491655,0.623874,-0.507182,1.180778,-0.497296,-0.640448,-0.424247,-0.335837,-0.024249,-0.420121,-0.380506,-0.464708,-0.28028,-1.449118,-0.3063,-0.275982,-0.335956,-0.343771,0.308042,0.238017,-0.101202,0.085003,-0.225657,0.163028,0.376577,-0.166957,0.076576,-0.534695,0.694356,-0.542215,-0.345011,-0.348485,-0.220295,-0.206251,-0.635909,-0.27207,-0.233498,-0.920672,0.000875,-0.137385,1.357028,0.31098,0.473345,1.631547,-0.195386,-0.357123,-0.257488,0.202142,-0.254168,-0.259165,1.175298,-0.218472,-0.396607,0.773623,0.727454,1.113666,0.689652,3.05059,-0.098388,-0.334573,-0.173714,-0.32714,-0.313965,-0.132715,-0.378388,-0.073329,-0.232109,-0.322681,0.081243,-0.067076,-0.819484,-0.650206,-0.710561,0.474642,0.504921,0.50473,-0.145982,trump,censored
246,-0.508096,0.48697,-0.196578,-1.07688,-1.392315,-1.078516,-0.806575,-0.570527,-0.37481,-0.370623,-0.348272,-0.231397,-0.181212,-0.844815,0.691044,-0.938022,-0.647992,-0.649821,0.148291,-0.766116,-0.763206,-0.539275,0.122862,-0.511362,1.194359,0.76245,-0.803574,-0.827212,-0.843308,-0.689801,-1.040024,-0.497296,2.037924,-0.841486,0.229777,-0.881795,1.393098,-0.380506,1.285197,-0.28028,-0.359758,1.884911,-0.275982,-0.335956,1.793901,-0.858538,-0.489016,-0.863538,-0.911681,-0.930727,0.171107,0.046549,-0.824026,-0.495291,-0.534695,-0.318895,0.811118,-0.345011,-0.348485,-0.220295,3.720616,0.334181,1.719215,-0.809425,0.208608,-0.565269,-0.653086,-0.549203,0.005519,-0.669536,-0.449563,-1.017127,-0.357123,-0.257488,-0.580942,-0.254168,6.883102,-1.442728,-0.218472,-0.396607,-1.283137,-0.449015,-0.772998,-0.451354,-0.902143,-0.08531,2.724573,-0.173714,-0.32714,-0.313965,-0.132715,-0.378388,-0.073329,-0.232109,-0.322681,0.273243,-0.258339,0.236912,-1.842535,-1.785168,-0.382776,-0.496436,-0.496903,-0.140636,trump,censored
247,0.775636,-0.581929,-0.196578,-1.706205,-1.345571,-1.078516,-0.806575,-0.570527,-0.37481,-0.370623,-0.348272,-0.231397,-0.181212,-0.844815,0.342492,-0.938022,-0.66111,-0.553223,-0.951999,-0.427516,-0.763206,-0.539275,-0.088018,0.567921,1.431351,-0.657949,-0.246165,-0.396613,-0.843308,-0.207166,-0.226322,-0.497296,0.49433,-0.841486,-0.810953,-0.63861,-0.494716,-0.380506,-0.464708,0.716715,-0.834968,-0.3063,-0.275982,-0.335956,-0.343771,-1.151648,-0.808801,0.111741,-0.629039,-0.32807,-0.612492,-0.977676,-0.545047,-0.006955,-0.534695,-0.318895,-0.542215,-0.345011,-0.348485,-0.220295,-0.206251,-0.639469,-0.329341,-0.317152,-0.188639,-0.08182,-0.653086,0.634545,1.202783,0.599474,0.038887,-0.490015,-0.357123,-0.257488,0.420881,-0.254168,-0.259165,-0.642659,-0.218472,-0.396607,-0.30592,-0.449015,-0.371355,0.477597,0.787669,-0.174989,-0.334573,-0.173714,-0.32714,-0.313965,-0.132715,-0.378388,-0.073329,1.545619,0.886707,-0.744848,0.755839,-0.819484,-0.341842,-0.116047,0.474642,0.771762,0.771693,-0.144359,china,censored
248,-0.207648,-0.508135,-0.196578,-0.890538,-0.441247,0.045604,-0.323569,-0.570527,-0.37481,0.80143,-0.348272,-0.231397,-0.181212,0.529351,-1.113556,-0.304136,-1.345142,-1.395001,0.429477,-0.766116,0.13905,-0.539275,0.039018,-0.511362,2.805904,-0.657949,-0.803574,1.738926,1.012568,0.71245,-1.040024,-0.497296,-0.640448,-0.841486,-1.090675,-0.881795,-0.448812,-0.380506,0.630603,-0.28028,0.256406,-0.3063,-0.275982,-0.335956,-0.343771,-1.3026,-0.76507,-0.863538,-0.911681,-0.930727,-0.236849,-0.336587,0.420368,0.590613,-0.534695,1.605144,-0.542215,-0.345011,-0.348485,-0.220295,-0.206251,-0.685749,-0.664159,-0.809425,0.12616,-0.565269,-0.653086,-1.329551,-0.942461,-0.929516,-0.711975,-1.017127,-0.357123,-0.257488,-0.580942,-0.254168,-0.259165,-0.022711,-0.218472,-0.396607,0.451295,-0.449015,-0.772998,1.925384,0.347383,-0.333796,1.582341,-0.173714,0.251044,0.308651,3.205225,2.684014,-0.073329,-0.232109,-0.322681,-1.170266,1.179625,-0.819484,0.339708,0.548554,1.332059,-0.308477,-0.308348,-0.145311,patriotism,censored
249,-0.508096,-0.754116,-0.196578,-0.161266,0.308462,-1.078516,-0.806575,-0.570527,-0.37481,-0.370623,-0.348272,-0.231397,-0.181212,-0.844815,0.691044,2.10388,1.377865,0.8433,0.148291,0.436806,-0.763206,1.579802,0.122862,-0.511362,-0.633865,0.76245,0.18009,-0.827212,-0.104242,-0.689801,-0.080637,-0.497296,-0.640448,-0.841486,1.340437,0.849296,1.393098,-0.380506,-0.464708,1.479123,-1.449118,-0.3063,-0.275982,-0.335956,-0.343771,1.914288,0.98965,1.440507,4.112649,3.327263,-0.919468,-0.977676,-0.824026,-0.495291,-0.534695,-0.318895,-0.542215,-0.345011,-0.348485,-0.220295,-0.206251,0.334181,-0.664159,1.799943,-0.46846,1.152247,0.911399,0.343568,0.005519,-0.669536,0.956031,-0.395642,1.323763,-0.257488,-0.580942,-0.254168,-0.259165,0.821341,-0.218472,-0.396607,0.79153,-0.449015,0.653891,0.712257,1.75679,0.923581,-0.334573,-0.173714,-0.32714,-0.313965,-0.132715,-0.378388,-0.073329,-0.232109,-0.322681,1.0465,-1.028626,1.293308,-1.094349,-0.874875,-0.382776,-0.496436,-0.49668,-0.146544,trump,censored
250,-0.180335,0.196265,-0.196578,-0.198534,0.20059,-0.715611,-0.337859,-0.570527,0.994217,-0.370623,-0.348272,-0.231397,-0.181212,-0.844815,0.255354,-0.32289,-1.047166,-0.942373,-0.951999,3.617865,0.112356,0.747868,-0.001633,-0.511362,-0.633865,-0.657949,0.98888,0.350147,0.503434,0.629837,-0.457285,-0.497296,2.607791,0.696205,-0.763647,0.167739,-0.933676,-0.380506,-0.464708,-0.28028,0.202038,-0.3063,-0.275982,-0.335956,-0.343771,0.114589,1.014249,0.533369,-0.30177,0.361244,-0.257045,-0.977676,0.379989,0.558486,0.407894,-0.318895,-0.542215,-0.345011,-0.348485,-0.220295,-0.206251,-1.006146,0.058343,-0.28176,-0.733291,-0.565269,-0.653086,0.277437,-0.366651,-0.520241,0.127224,-0.639632,-0.357123,-0.257488,0.853983,-0.254168,-0.259165,0.274697,-0.218472,0.83887,0.395015,-0.449015,-0.772998,-0.669868,-0.498753,0.237909,-0.334573,-0.173714,-0.32714,-0.313965,-0.132715,-0.378388,-0.073329,-0.232109,-0.322681,1.275733,-1.256978,1.293308,0.179407,0.342967,0.474642,-0.211337,-0.21126,0.762198,trump,censored
251,-0.262275,0.062094,-0.196578,-0.731301,-0.557209,-1.078516,-0.806575,-0.570527,-0.37481,-0.370623,-0.348272,-0.231397,-0.181212,-0.844815,3.010039,-0.938022,-0.9797,-0.892694,-0.210322,0.855601,-0.763206,-0.539275,0.595436,0.772491,-0.633865,-0.657949,1.845032,0.239588,0.64851,0.505917,-1.040024,-0.497296,-0.640448,0.011745,-1.063936,-0.299431,-0.933676,-0.380506,-0.464708,-0.28028,-0.716166,-0.3063,-0.275982,-0.335956,-0.343771,-0.448183,1.257504,0.686688,-0.911681,-0.930727,-0.18434,-0.287272,0.512137,-0.495291,1.557394,-0.318895,-0.542215,-0.345011,-0.348485,-0.220295,-0.206251,0.028024,-0.664159,0.944096,-1.14303,-0.565269,1.456071,1.416546,2.249073,0.03833,0.264926,-0.179273,1.90896,-0.257488,1.011475,-0.254168,-0.259165,0.079916,-0.218472,0.974471,0.11106,-0.449015,-0.772998,-0.731224,-0.454478,-0.582282,-0.334573,-0.173714,-0.32714,-0.313965,-0.132715,-0.378388,-0.073329,-0.232109,1.120655,-0.666429,0.677725,-0.819484,-0.716739,-0.893656,-0.382776,-0.218359,-0.218572,-0.146542,hr,censored
